Time (s),Power (dBm),Percentage (%)
0.101634979,-53,94
0.601476192,-53,94
1.101683140,-55,90
1.601443767,-55,90
2.101544857,-53,94
2.601355076,-55,90
3.101497173,-53,94
3.601310730,-55,90
4.101501465,-55,90
4.601375103,-55,90
5.101479054,-53,94
5.601359367,-53,94
6.101471424,-57,86
6.601296425,-55,90
7.101489067,-55,90
7.601325989,-55,90
8.101501465,-53,94
8.601325035,-53,94
9.101461887,-49,100
9.601319313,-57,86
10.101596355,-69,62
10.601446152,-55,90
11.101572990,-55,90
11.601433277,-55,90
12.101500988,-49,100
12.601302147,-57,86
13.101440430,-55,90
13.601418018,-51,98
14.101562977,-47,100
14.601321697,-59,82
15.101557732,-53,94
15.601410866,-43,100
16.101450920,-53,94
16.601443767,-49,100
17.101552486,-53,94
17.601324558,-49,100
18.101582050,-53,94
18.601400375,-57,86
19.101418495,-51,98
19.601431370,-53,94
20.101562977,-59,82
20.601294517,-57,86
21.101572514,-57,86
21.601375103,-55,90
22.101418972,-59,82
22.601283073,-53,94
23.101438999,-59,82
23.601243973,-60,80
24.101427555,-60,80
24.601302147,-60,80
25.101405621,-61,78
25.601255894,-51,98
26.101396084,-51,98
26.601270199,-51,98
27.101405621,-51,98
27.601220608,-51,98
28.101442814,-53,94
28.601211071,-53,94
29.101596355,-55,90
29.601245880,-59,82
30.101578236,-57,86
30.601369858,-59,82
31.101546288,-59,82
31.601335525,-57,86
32.101447582,-57,86
32.601200104,-55,90
33.101491928,-55,90
33.601346493,-55,90
34.101524353,-49,100
34.601340771,-53,94
35.101485729,-57,86
35.601372719,-51,98
36.101480961,-51,98
36.601335525,-51,98
37.101513386,-62,76
37.601330757,-62,76
38.101511478,-49,100
38.601361751,-57,86
39.101521015,-55,90
39.601324558,-62,76
40.101491928,-49,100
40.601338863,-49,100
41.101464272,-45,100
41.601232052,-55,90
42.101329327,-51,98
42.601184845,-47,100
43.101388931,-45,100
43.601193905,-47,100
44.101380825,-43,100
44.601180553,-43,100
45.101321697,-43,100
45.601214886,-59,82
46.101360321,-51,98
46.601205826,-49,100
47.101341724,-55,90
47.601190567,-49,100
48.101523399,-53,94
48.601152897,-63,74
49.101433754,-43,100
49.601310730,-53,94
50.101475716,-45,100
50.601257801,-51,98
51.101381779,-51,98
51.601118565,-53,94
52.101458073,-55,90
52.601275444,-61,78
53.101385117,-53,94
53.601307869,-53,94
54.101414681,-59,82
54.601222992,-65,70
55.101448059,-55,90
55.601264000,-57,86
56.101351261,-55,90
56.601296902,-55,90
57.101447105,-57,86
57.601191521,-57,86
58.101415634,-57,86
58.601261139,-49,100
59.101382256,-49,100
59.601285458,-57,86
60.101342678,-61,78
60.601110458,-57,86
61.101294041,-53,94
61.601090431,-63,74
62.101258278,-55,90
62.601117611,-53,94
63.101274014,-59,82
63.601110458,-55,90
64.101302147,-51,98
64.601101875,-49,100
65.101266384,-47,100
65.601151466,-45,100
66.101246357,-45,100
66.601132870,-53,94
67.101391792,-51,98
67.601288795,-51,98
68.101360321,-41,100
68.601241112,-43,100
69.101316452,-43,100
69.601100445,-53,94
70.101356030,-53,94
70.601209164,-51,98
71.101190567,-51,98
71.601205349,-55,90
72.101386070,-55,90
72.601238251,-49,100
73.101381779,-62,76
73.601198673,-55,90
74.101377487,-53,94
74.601230144,-49,100
75.101339817,-53,94
75.601227283,-57,86
76.101391315,-61,78
76.601195812,-51,98
77.101366520,-53,94
77.601166725,-58,84
78.101259708,-51,98
78.601057053,-51,98
79.101202488,-53,94
79.601039410,-63,74
80.101198196,-51,98
80.601054191,-67,66
81.101219654,-67,66
81.601024151,-53,94
82.101194382,-53,94
82.601060867,-63,74
83.101211071,-51,98
83.601034164,-53,94
84.101384640,-62,76
84.601030350,-49,100
85.101369858,-57,86
85.601151466,-53,94
86.101308346,-57,86
86.601100922,-61,78
87.101193905,-55,90
87.601147175,-49,100
88.101290226,-45,100
88.601144791,-49,100
89.101321697,-49,100
89.601175308,-51,98
90.101284981,-65,70
90.601171493,-65,70
91.101314545,-64,72
91.601133346,-55,90
92.101275921,-57,86
92.601164818,-59,82
93.101286411,-53,94
93.601130485,-57,86
94.101301670,-49,100
95.101209641,-49,100
95.600966453,-43,100
96.101138592,-51,98
96.600978851,-47,100
97.101137161,-41,100
97.600992680,-53,94
98.101141930,-49,100
98.600966930,-47,100
99.101145744,-57,86
99.601002693,-57,86
100.101164818,-55,90
100.600972176,-60,80
101.101294041,-59,82
101.600971222,-53,94
102.101236343,-55,90
102.601082325,-64,72
103.101218700,-47,100
103.601026535,-53,94
104.101231575,-63,74
105.101155758,-57,86
105.601080418,-49,100
106.101225376,-61,78
106.600994110,-53,94
107.101256371,-53,94
107.601073742,-53,94
108.101123333,-55,90
108.601069450,-51,98
109.101261139,-57,86
109.600962639,-53,94
110.101236343,-53,94
110.601082802,-49,100
111.101123333,-51,98
111.600950718,-51,98
112.101127625,-51,98
112.600917816,-53,94
113.101085186,-63,74
113.600945949,-51,98
114.101067543,-51,98
114.600904465,-53,94
115.101102352,-53,94
115.600984573,-51,98
116.101079941,-53,94
116.600892544,-49,100
117.101235867,-55,90
117.600925922,-55,90
118.101222038,-47,100
118.601018429,-51,98
119.101145744,-65,70
119.600923538,-49,100
120.101173401,-59,82
120.601025581,-45,100
121.101171017,-51,98
121.601058006,-60,80
122.101166248,-51,98
122.601020813,-49,100
123.101197720,-45,100
123.601049900,-42,100
124.101160049,-55,90
124.601047039,-53,94
125.101205826,-49,100
125.601014614,-53,94
126.101184368,-58,84
126.601041794,-49,100
127.101089001,-49,100
127.600880146,-45,100
128.101015568,-44,100
128.600886822,-59,82
129.101077080,-62,76
129.600910187,-51,98
130.101032734,-49,100
130.600889206,-49,100
131.101022244,-60,80
131.600840568,-55,90
132.101010323,-49,100
132.600881576,-55,90
133.101204395,-55,90
133.601019382,-55,90
134.101171970,-49,100
134.600980759,-47,100
135.101006031,-47,100
135.600970745,-47,100
136.101116180,-49,100
136.600966930,-57,86
137.101110458,-59,82
137.600965500,-47,100
138.101141930,-53,94
138.600995064,-47,100
139.101105213,-51,98
139.600955963,-51,98
140.101145268,-55,90
140.600954533,-57,86
141.101120472,-57,86
141.600967407,-57,86
142.101121902,-61,78
142.600831509,-64,72
143.101003647,-47,100
143.600830555,-53,94
144.100977421,-47,100
144.600811005,-47,100
145.100975037,-53,94
145.600783348,-55,90
146.100956917,-45,100
146.600812435,-45,100
147.100990295,-49,100
147.600857735,-51,98
148.101078033,-47,100
148.600986957,-53,94
149.101078510,-55,90
149.600935936,-47,100
150.100963593,-53,94
150.600916386,-57,86
151.100993156,-51,98
151.600912094,-53,94
152.101057529,-53,94
152.600831509,-47,100
153.101087093,-51,98
153.600905418,-57,86
154.100960732,-62,76
154.600901127,-53,94
155.101089954,-65,70
155.600799084,-61,78
156.101065636,-57,86
156.600908756,-51,98
157.100961208,-57,86
157.600781917,-51,98
158.100952625,-60,80
158.600735664,-60,80
159.100986481,-51,98
159.600757122,-51,98
160.100939274,-57,86
160.600789070,-49,100
161.100905895,-51,98
161.600755215,-57,86
162.100927353,-55,90
162.600794315,-61,78
163.101050377,-67,66
163.600878715,-49,100
164.101010323,-55,90
164.600842953,-57,86
165.100891113,-57,86
165.600690842,-60,80
166.101039410,-62,76
166.600893497,-64,72
167.101002693,-53,94
167.600890160,-49,100
168.101032734,-53,94
168.600851059,-55,90
169.101028919,-57,86
169.600845814,-55,90
170.101038933,-55,90
170.600842953,-57,86
171.101015568,-55,90
171.600856781,-55,90
172.100932598,-55,90
172.600768089,-55,90
173.100851059,-53,94
173.600704670,-53,94
174.100879669,-53,94
174.600681782,-53,94
175.100847244,-61,78
175.600700855,-49,100
176.100883484,-47,100
176.600695133,-51,98
177.100833893,-62,76
177.600701809,-57,86
178.101006031,-53,94
178.600829601,-61,78
179.100987911,-60,80
