Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.098996639,45.89,32.948
1.098869324,45.914,32.948
2.098741531,45.95,32.948
3.098614693,45.962,32.948
4.098486900,45.878,32.95
5.098360062,45.92,32.95
6.098232269,45.92,32.95
7.098104954,45.924,32.952
8.097978115,45.886,32.952
9.097851276,45.944,32.952
10.097724915,45.97,32.954
11.100073338,45.958,32.954
12.099946022,45.904,32.954
13.099819660,45.936,32.954
14.099692822,45.976,32.952
15.099566460,45.916,32.948
16.099439621,45.976,32.946
17.099312305,45.922,32.946
18.099185467,45.91,32.946
19.099057674,45.924,32.936
20.098929405,45.892,32.932
21.098801136,45.904,32.926
22.098672867,45.878,32.926
23.098543644,45.858,32.926
24.098413944,45.864,32.928
25.098285198,45.864,32.928
26.098155499,45.826,32.928
27.098025322,45.88,32.928
28.097895622,45.814,32.926
29.097764492,45.812,32.926
30.100108624,45.862,32.924
31.099978447,45.81,32.924
32.099847317,45.798,32.922
33.099716663,45.77,32.922
34.099585056,45.804,32.918
35.099452972,45.8,32.918
36.099321365,45.768,32.916
37.099189281,45.716,32.916
38.099057674,45.728,32.914
39.098925114,45.782,32.912
40.098793030,45.742,32.91
41.098659992,45.756,32.906
42.098526955,45.704,32.902
43.098392487,45.664,32.884
44.098258019,45.676,32.882
45.098123074,45.626,32.882
46.097988129,45.646,32.882
47.097852707,45.648,32.882
48.097716808,45.634,32.882
49.097580433,45.614,32.882
50.099919319,45.608,32.88
51.099782467,45.606,32.88
52.099645615,45.604,32.878
53.099508286,45.55,32.876
54.099370956,45.56,32.876
55.099233151,45.562,32.874
56.099095345,45.55,32.872
57.098957062,45.546,32.87
58.098818302,45.51,32.868
59.098679066,45.562,32.866
60.098540306,45.482,32.864
61.098400593,45.522,32.862
62.098260880,45.526,32.862
63.098121166,45.494,32.86
64.097980976,45.494,32.858
65.097840309,45.5,32.856
66.097699642,45.444,32.85
67.097558022,45.406,32.846
68.099891663,45.428,32.844
69.099750042,45.402,32.842
70.099607468,45.398,32.838
71.099464417,45.392,32.834
72.099321365,45.334,32.832
73.099177837,45.332,32.83
74.099034309,45.268,32.828
75.098889828,45.308,32.828
76.098745346,45.29,32.826
77.098600388,45.282,32.824
78.098455429,45.294,32.822
79.098309994,45.264,32.82
80.098163605,45.27,32.82
81.098017216,45.282,32.818
82.097870350,45.278,32.814
83.097723007,45.252,32.812
84.097576141,45.212,32.81
85.099904060,45.216,32.808
86.099755287,45.184,32.806
87.099607945,45.198,32.806
88.099459648,45.196,32.802
89.099310398,45.138,32.798
90.099160671,45.118,32.784
91.099010468,45.122,32.78
92.098860264,45.09,32.78
93.098709106,45.072,32.78
94.098557949,45.052,32.778
95.098407269,45.1,32.778
96.098254681,45.042,32.774
97.098102570,45.054,32.766
98.097949505,45.024,32.762
99.097795963,44.998,32.76
100.097641468,44.984,32.758
101.097486973,44.992,32.756
102.099807262,44.928,32.752
103.099651814,44.914,32.75
104.099496365,44.868,32.746
105.099339962,44.89,32.742
106.099182606,44.876,32.736
107.099025250,44.85,32.732
108.098867416,44.872,32.732
109.098709106,44.792,32.73
110.098550797,44.83,32.73
111.098392010,44.76,32.728
112.098232746,44.806,32.726
113.098073006,44.74,32.722
114.097913265,44.776,32.72
115.097753048,44.772,32.718
116.097592831,44.772,32.716
117.097431660,44.754,32.716
118.099745274,44.728,32.714
119.099584579,44.734,32.712
120.099422932,44.732,32.708
121.099261284,44.708,32.704
122.099098682,44.69,32.702
123.098936558,44.688,32.7
124.098773479,44.72,32.698
125.098610401,44.65,32.698
126.098447323,44.648,32.698
127.098284721,44.634,32.696
128.098120689,44.61,32.692
129.097956657,44.598,32.69
130.097792149,44.608,32.684
131.097627640,44.588,32.682
132.097462654,44.578,32.682
133.099772453,44.606,32.68
134.099606991,44.544,32.68
135.099441052,44.57,32.678
136.099275589,44.576,32.678
137.099109173,44.522,32.676
138.098942757,44.576,32.676
139.098776341,44.53,32.674
140.098609924,44.522,32.674
141.098443985,44.502,32.672
142.098276615,44.546,32.672
143.098109722,44.522,32.67
144.097942829,44.512,32.67
145.097775936,44.498,32.664
146.097608089,44.496,32.662
147.097440720,44.488,32.66
148.097271919,44.508,32.66
149.099579334,44.546,32.66
150.099411011,44.522,32.658
151.099242687,44.494,32.658
152.099074364,44.48,32.658
153.098905087,44.478,32.658
154.098736286,44.474,32.656
155.098567009,44.468,32.654
156.098398209,44.412,32.652
157.098228455,44.396,32.65
158.098058701,44.458,32.65
159.097888947,44.4,32.648
160.097718716,44.432,32.644
161.097548485,44.386,32.64
162.097377300,44.378,32.638
163.097206593,44.432,32.636
164.099510193,44.386,32.636
165.099338532,44.37,32.636
166.099166870,44.354,32.634
167.098994255,44.334,32.626
168.098822117,44.324,32.622
169.098649025,44.294,32.622
170.098475933,44.352,32.622
171.098303318,44.292,32.622
172.098129272,44.302,32.622
173.097955704,44.284,32.62
174.097782135,44.28,32.62
175.097608566,44.256,32.62
176.097434998,44.3,32.62
177.097260475,44.214,32.618
178.099560738,44.298,32.618
179.099386692,44.27,32.616
180.099212170,44.246,32.616
181.099037647,44.232,32.616
182.098862648,44.252,32.616
183.098688602,44.236,32.616
184.098513603,44.262,32.614
185.098338604,44.26,32.614
186.098163605,44.248,32.614
187.097988606,44.242,32.614
188.097813606,44.274,32.614
189.097638607,44.262,32.612
190.097463608,44.256,32.612
191.097288609,44.228,32.612
192.097113609,44.238,32.612
193.099412918,44.228,32.614
194.099237919,44.224,32.614
195.099063873,44.244,32.614
196.098888874,44.282,32.614
197.098713875,44.242,32.614
198.098538876,44.228,32.614
199.098364353,44.216,32.612
200.098189354,44.306,32.614
201.098014355,44.234,32.614
202.097840309,44.264,32.616
203.097665787,44.266,32.616
204.097490788,44.258,32.616
205.097316265,44.272,32.616
206.097141266,44.228,32.616
207.099442005,44.216,32.616
208.099267006,44.208,32.616
209.099092007,44.284,32.616
210.098917484,44.23,32.616
211.098742485,44.24,32.616
212.098567486,44.274,32.616
213.098392963,44.218,32.618
214.098217964,44.254,32.618
215.098043919,44.238,32.618
216.097868919,44.27,32.618
217.097694397,44.23,32.616
218.097520351,44.204,32.618
