Time (s),Humidity (%)
0.959708691,12.32715
1.959517002,12.70996
2.959324837,12.17871
3.959132671,11.01465
4.958940029,12.03027
5.958748341,12.0918
6.958556652,12.88379
7.958364964,12.12891
8.958173275,11.02734
9.957981586,10.99023
10.957789898,11.79492
11.957598686,10.86621
12.959882259,11.42383
13.959691048,11.63379
14.959500313,11.94336
15.959308624,11.38672
16.959117413,12.47656
17.958927155,11.17676
18.958735943,11.2998
19.958545208,11.75879
20.958353996,11.99316
21.958163261,11.20117
22.957973003,10.54492
23.957781792,11.65918
24.957590580,10.63086
25.959874630,10.8916
26.959683418,11.02734
27.959492207,11.88184
28.959301472,10.8291
29.959110260,10.97754
30.958918571,11.38574
31.958726883,11.11328
32.958536148,10.65527
33.958343983,11.08887
34.958152294,11.86816
35.957960606,11.39844
36.957767963,12.11621
37.957575798,12.15332
38.957383633,11.32324
39.959666252,10.69238
40.959473610,11.69531
41.959280968,11.2373
42.959088802,11.58398
43.958895683,11.81934
44.958703518,11.50977
45.958510876,11.64551
46.958318233,10.86523
47.958125114,11.32324
48.957932949,12.30176
49.957739830,12.09082
50.957547665,11.37305
51.957354546,10.95215
52.959636211,11.31152
53.959443569,11.37305
55.959057808,12.36328
56.958865643,11.26172
57.958672523,11.50879
58.958479404,11.83105
59.958287239,11.31055
60.958094120,11.89258
61.957901955,11.10059
62.957708836,10.25781
63.957516670,11.58398
64.957323551,12.19043
65.959605694,11.07617
66.959413528,10.80371
67.959220886,11.1377
68.959028721,11.48438
69.958836555,11.95508
70.958643436,10.7666
71.958451271,11.11328
72.958258629,12.0791
73.958066463,12.19043
74.957874298,10.55566
75.957681179,12.0293
76.957488537,11.63281
77.957296371,12.38867
78.959578991,11.07617
79.959385872,10.74121
80.959193230,11.2373
81.959001064,12.15332
82.958807945,11.12598
83.958615780,10.74121
84.958422661,10.88965
85.958229542,11.19922
86.958036900,10.83984
87.957843781,11.69434
88.957650661,11.84375
89.957457542,12.20215
90.957264900,11.63281
91.959545612,12.33789
92.959352970,10.90234
93.959158897,12.17676
94.958965302,11.24902
95.958771706,12.18945
96.958578110,10.43066
97.958383560,12.07813
98.958189964,11.23633
99.957995892,12.33789
100.957801342,11.44629
101.957607269,10.92578
102.957412720,11.49609
103.957218647,11.81738
104.959498882,10.5791
105.959304333,12.52344
106.959109306,11.50781
107.958915234,11.55762
108.958720207,12.10156
109.958525181,11.86719
110.958330154,11.64355
111.958135128,12.3125
112.957940102,12.99316
113.957745075,12.50977
114.957550049,12.48535
115.957354546,12.44824
116.957158566,11.70508
117.959437847,10.92578
118.959241867,13.10449
119.959046364,12.2998
120.958850861,11.50684
121.958654404,11.13574
122.958458900,11.61816
123.958262444,12.37305
124.958065510,11.02344
125.957868576,12.125
126.957671642,11.66602
127.957474232,11.7041
128.957276821,11.5918
129.957078934,11.92676
130.959356308,11.71582
131.959157944,12.55762
132.958959579,11.61719
133.958761692,12.14941
134.958562851,13.38672
135.958364487,12.70508
136.958165646,12.33398
137.957966328,12.61914
138.957767487,11.44336
139.957568645,12.30957
140.957368851,11.1709
141.957169533,11.66602
142.959444523,12.59375
143.959245682,11.13281
144.959045410,12.2959
145.958845615,12.19727
146.958646297,12.49316
147.958445549,11.8125
148.958244801,11.58984
149.958044529,12.50488
150.957843304,12.92578
151.957642555,13.0127
152.957441330,12.65332
153.957240582,11.93555
154.957038879,10.74805
155.959311962,12.60352
156.959110737,12.05957
157.958909035,10.94531
158.958707333,12.45508
159.958505154,10.99512
160.958303452,11.65039
162.957898140,11.20508
163.957695961,12.0957
164.957493305,11.93457
165.957290649,12.0957
166.957087517,11.98438
167.959359169,11.51367
168.959156036,11.73633
169.958952904,12.60254
170.958749294,11.42676
171.958545685,13.56641
172.958342552,11.43945
173.958138943,11.90918
174.957935333,11.5625
175.957731724,11.5752
176.957528114,13.00977
177.957323551,11.5752
178.957119942,11.62402
179.956916332,11.33984
180.959187508,11.9209
181.958982944,11.43848
182.958779335,12.75
183.958575249,11.31445
184.958370686,10.98047
185.958166599,12.06934
186.957962513,11.5127
187.957758427,11.40137
188.957553864,11.58691
189.957349777,12.10645
190.957145214,12.77441
191.956941128,12.25488
192.959211349,11.24023
193.959006309,11.46289
194.958802223,10.83105
195.958597660,12.78613
196.958393574,12.04395
197.958188534,11.40039
198.957983971,12.625
199.957778931,12.76172
200.957574844,11.32617
201.957369804,12.40234
202.957165241,10.74512
203.956960201,11.28906
204.959229946,11.69727
205.959025860,11.8457
206.958820820,12.30371
207.958615780,12.94727
208.958410740,12.78613
209.958205700,11.51172
210.958000660,12.83496
211.957795620,12.625
212.957590103,13.30469
213.957385063,12.30273
215.956974983,13.62598
216.956769943,11.41211
217.959039688,12.31543
218.958834648,12.90918
219.958629608,12.37793
220.958424568,11.89551
221.958220482,11.53613
222.958015442,13.8252
223.957810879,12.34082
224.957606792,12.58789
225.957402229,13.16895
226.957198143,12.62598
228.956789494,13.12012
229.959060192,12.60059
230.958856106,13.4541
231.958652496,12.42773
232.958448887,13.59082
233.958245277,12.97266
234.958041191,11.17871
235.957837582,11.69824
236.957633972,11.21582
237.957430363,12.89844
238.957227230,11.5498
239.957023621,11.9707
240.956820965,12.67578
241.959092617,12.62695
242.958889484,12.62695
243.958685875,12.05762
244.958482742,12.11914
245.958279610,12.23047
246.958076954,11.1543
247.957873821,12.47852
248.957670689,11.64941
249.957467556,13.39355
250.957264900,12.29297
251.957061768,12.67676
252.956858635,11.31543
253.956655502,11.82324
254.958927155,13.04785
255.958724499,11.40234
256.958521366,13.55469
257.958318233,12.0459
258.958115578,13.08496
259.957912445,12.51563
260.957709312,12.47852
261.957506180,12.98633
262.957303524,12.875
263.957100868,12.10742
264.956898212,11.71191
265.956695080,13.04785
266.958967209,11.51367
267.958765030,13.5918
268.958561897,11.53906
269.958359718,11.77344
270.958157539,13.07227
271.957954884,12.96094
272.957752228,11.6748
273.957549572,12.34277
274.957347393,11.30371
