Time (s),Power (dBm),Percentage (%)
0.461246491,-57,86
0.961279392,-55,90
1.461032391,-55,90
1.961397648,-55,90
2.461251736,-55,90
2.961429596,-55,90
3.461246967,-55,90
3.961391926,-55,90
4.461279392,-55,90
4.961427212,-55,90
5.461240769,-59,82
5.961406231,-57,86
6.461250782,-51,98
6.961402893,-55,90
7.461136341,-53,94
7.961261272,-53,94
8.461067200,-53,94
8.961208820,-54,92
9.461039543,-55,90
9.961223125,-55,90
10.461035729,-55,90
10.961239338,-53,94
11.461012840,-57,86
11.961209297,-60,80
12.461030483,-65,70
12.961312294,-62,76
13.461174488,-57,86
13.961288452,-57,86
14.461023808,-53,94
14.961350918,-61,78
15.461203098,-51,98
15.961285591,-61,78
16.461234570,-53,94
16.961378098,-60,80
17.461124420,-62,76
17.961338997,-59,82
18.461227417,-57,86
18.961301327,-51,98
19.461199761,-53,94
19.961349010,-53,94
20.461090088,-51,98
20.961157322,-53,94
21.460983753,-49,100
21.961159706,-47,100
22.461018562,-47,100
22.961170673,-47,100
23.460970879,-51,98
23.961161613,-43,100
24.460982800,-43,100
24.961140633,-47,100
25.460958481,-37,100
25.961321831,-39,100
26.461104393,-45,100
26.961248875,-59,82
27.461005688,-53,94
27.961094379,-43,100
28.461190701,-37,100
28.961299896,-45,100
29.460991383,-45,100
29.961295128,-57,86
30.461147785,-45,100
30.961123943,-55,90
31.461179733,-49,100
31.961345673,-67,66
32.460995197,-59,82
32.961323261,-59,82
33.461078167,-51,98
33.961131573,-55,90
34.460972786,-62,76
34.961152077,-49,100
35.461012364,-53,94
35.961090565,-53,94
36.460936070,-69,62
36.961116314,-59,82
37.460955620,-69,62
37.961125851,-65,70
38.460916042,-65,70
38.961232185,-67,66
39.461085796,-67,66
39.961231232,-65,70
40.460978031,-62,76
40.961255550,-59,82
41.461143494,-47,100
41.961248875,-53,94
42.461105824,-65,70
42.961282730,-69,62
43.461136341,-69,62
43.961280346,-60,80
44.461132050,-57,86
44.961290836,-61,78
45.461100102,-57,86
45.961273193,-57,86
46.461052418,-55,90
46.961122036,-53,94
47.460896492,-51,98
47.961051941,-53,94
48.460894585,-65,70
48.961052895,-65,70
49.460870266,-51,98
49.961088657,-64,72
50.460928440,-53,94
50.961095333,-53,94
51.460865498,-53,94
51.961186886,-65,70
52.461052418,-59,82
52.961204052,-57,86
53.460994244,-57,86
53.960997581,-60,80
54.461058617,-60,80
55.461074352,-49,100
55.961187839,-53,94
56.461087704,-62,76
56.961233616,-53,94
57.461026192,-53,94
57.961239815,-55,90
58.461044788,-55,90
58.961181641,-55,90
59.461059094,-53,94
59.961089611,-51,98
60.460917473,-53,94
60.961062908,-60,80
61.460826874,-53,94
61.961022377,-57,86
62.460835934,-55,90
62.961030960,-71,58
63.460826397,-59,82
63.961066246,-71,58
64.460834503,-57,86
64.961152554,-65,70
65.461022377,-60,80
65.961102962,-60,80
66.460966110,-53,94
66.960978031,-53,94
67.461012364,-57,86
67.961057663,-59,82
68.461043358,-61,78
68.961189270,-53,94
69.460896969,-53,94
69.961183071,-51,98
70.461036682,-57,86
70.961025238,-57,86
71.461039066,-57,86
71.961171627,-64,72
72.460871697,-62,76
72.961102962,-47,100
73.460797787,-51,98
73.960962296,-55,90
74.460815430,-51,98
74.960993290,-53,94
75.460836887,-53,94
75.961004257,-51,98
76.460773468,-51,98
76.960956097,-51,98
77.460771084,-65,70
77.961127281,-49,100
78.460974693,-49,100
78.961078644,-47,100
79.460902214,-47,100
79.960952282,-47,100
80.460963726,-53,94
80.961108685,-47,100
81.460764408,-43,100
81.961104393,-53,94
82.460958481,-47,100
82.960896969,-55,90
83.460988999,-53,94
83.961141109,-59,82
84.460731983,-62,76
84.961119652,-59,82
85.460966110,-53,94
85.961073875,-65,70
86.460768700,-51,98
86.960932255,-60,80
87.460794449,-64,72
87.960938931,-57,86
88.460777760,-57,86
88.960974216,-64,72
89.460728169,-60,80
89.960925102,-58,84
90.460738659,-53,94
90.961092949,-59,82
91.460777760,-59,82
91.961023808,-64,72
92.460868359,-57,86
92.960939884,-51,98
93.460916996,-65,70
93.961094379,-67,66
94.460914612,-65,70
94.961091995,-65,70
95.961054325,-65,70
96.460941315,-65,70
96.961091518,-69,62
97.460938454,-63,74
97.961071968,-59,82
