Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.959708691,43.588,32.498
1.959517002,43.552,32.498
2.959324837,43.596,32.5
3.959132671,43.57,32.5
4.958940029,43.582,32.5
5.958748341,43.616,32.5
6.958556652,43.58,32.5
7.958364964,43.648,32.502
8.958173275,43.65,32.502
9.957981586,43.59,32.502
10.957789898,43.628,32.502
11.957598686,43.638,32.504
12.957407475,43.638,32.504
13.959691048,43.612,32.504
14.959500313,43.632,32.504
15.959308624,43.586,32.506
16.959117413,43.622,32.506
17.958927155,43.682,32.506
18.958735943,43.6,32.508
19.958545208,43.642,32.508
20.958353996,43.598,32.508
21.958163261,43.666,32.508
22.957973003,43.6,32.508
23.957781792,43.642,32.508
24.957590580,43.648,32.506
25.957399845,43.63,32.506
26.959683418,43.64,32.506
27.959492207,43.616,32.506
28.959301472,43.656,32.506
29.959110260,43.59,32.504
30.958918571,43.66,32.502
31.958726883,43.628,32.502
32.958536148,43.618,32.5
33.958343983,43.6,32.498
34.958152294,43.646,32.498
35.957960606,43.614,32.498
36.957767963,43.588,32.496
37.957575798,43.586,32.496
38.957383633,43.584,32.496
39.959666252,43.598,32.496
40.959473610,43.576,32.496
41.959280968,43.52,32.496
42.959088802,43.578,32.496
43.958895683,43.568,32.496
44.958703518,43.55,32.496
45.958510876,43.606,32.496
46.958318233,43.574,32.496
47.958125114,43.56,32.494
48.957932949,43.572,32.494
49.957739830,43.572,32.494
50.957547665,43.572,32.494
51.957354546,43.616,32.494
52.959636211,43.518,32.494
53.959443569,43.546,32.494
55.959057808,43.606,32.494
56.958865643,43.47,32.494
57.958672523,43.582,32.494
58.958479404,43.558,32.494
59.958287239,43.576,32.494
60.958094120,43.538,32.494
61.957901955,43.592,32.494
62.957708836,43.564,32.494
63.957516670,43.574,32.496
64.957323551,43.606,32.496
65.959605694,43.584,32.498
66.959413528,43.546,32.496
67.959220886,43.592,32.498
68.959028721,43.564,32.498
69.958836555,43.556,32.498
70.958643436,43.574,32.498
71.958451271,43.59,32.498
72.958258629,43.572,32.496
73.958066463,43.56,32.496
74.957874298,43.57,32.494
75.957681179,43.602,32.496
76.957488537,43.572,32.496
77.957296371,43.616,32.496
78.959578991,43.548,32.496
79.959385872,43.59,32.496
80.959193230,43.58,32.496
81.959001064,43.604,32.498
82.958807945,43.608,32.498
83.958615780,43.6,32.496
84.958422661,43.556,32.492
