Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.071537018,95.44531,157.3125,4.069375,258.75,0
1.126315117,95.43359,157.40625,4.068125,271.25,0
2.181085110,95.42188,157.3125,4.068125,257.5,0
3.060055256,95.41016,157.5,4.069375,266.25,0
4.114827156,95.41016,157.5,4.06875,262.5,0
5.169552326,95.39453,157.5,4.07,270.625,0
6.048978329,95.38281,157.21875,4.0675,257.1875,0
7.103429794,95.37109,157.21875,4.069375,259.0625,0
8.158354282,95.35938,157.21875,4.068125,276.875,0
9.037224770,95.34766,157.3125,4.06625,269.0625,0
10.092355251,95.34766,157.03125,4.068125,251.25,0
11.146854401,95.33594,157.125,4.06625,249.6875,0
12.201701164,95.32422,157.03125,4.068125,271.875,0
13.080681324,95.3125,157.03125,4.065,268.4375,0
14.135606766,95.29688,157.03125,4.06875,255,0
15.190237999,95.28516,156.65625,4.068125,278.4375,0
16.069147587,95.28516,156.5625,4.06875,260,0
17.124208450,95.27344,156.5625,4.0675,262.1875,0
18.178871632,95.26172,156.28125,4.07,265.625,0
19.058399677,95.25,156.28125,4.06625,263.125,0
20.112679482,95.23828,156.1875,4.066875,271.25,0
21.167543411,95.22656,156.5625,4.06625,254.0625,0
22.046634197,95.22656,156.46875,4.066875,276.25,0
23.101473808,95.21484,156.65625,4.065625,252.1875,0
24.156302452,95.19922,156.5625,4.06625,266.25,0
25.035103321,95.1875,156.5625,4.0675,250.625,0
26.091332912,95.17578,156.5625,4.06875,251.5625,0
27.146514416,95.16406,156.5625,4.0675,256.875,0
28.200999737,95.15234,156.5625,4.065625,271.5625,0
29.080026627,95.15234,156.65625,4.065625,252.8125,0
30.134922504,95.14063,156.46875,4.065625,255.3125,0
31.189640045,95.12891,156.1875,4.06375,286.5625,0
32.068903446,95.11719,156.375,4.065625,256.25,0
33.123393059,95.10156,156.375,4.06625,279.6875,0
34.178239822,95.08984,156.28125,4.064375,275,0
35.057218075,95.08984,156.375,4.066875,267.8125,0
36.112360477,95.07813,156.375,4.064375,275.625,0
37.166790009,95.06641,156.28125,4.065625,270.9375,0
38.045576096,95.05469,156.375,4.065625,259.0625,0
39.100477219,95.04297,156.375,4.065625,265,0
40.155151367,95.03125,156.28125,4.068125,260,0
41.034694672,95.03125,156.1875,4.06625,255,0
42.089025974,95.01953,155.71875,4.065,288.125,0
43.143795967,95.00391,156.1875,4.066875,255.3125,0
44.198625088,94.99219,155.71875,4.064375,258.75,0
45.077598572,94.98047,156,4.063125,272.5,0
46.132335186,94.96875,156.09375,4.0625,269.6875,0
47.186988831,94.96875,156.1875,4.065,256.25,0
48.066168785,94.95703,156,4.065,277.1875,0
49.121100903,94.94531,155.71875,4.06375,258.75,0
50.176444531,94.93359,155.8125,4.06625,248.4375,0
51.054945946,94.92188,155.90625,4.063125,277.1875,0
52.109751225,94.90625,156.09375,4.065625,265,0
53.164535999,94.90625,156,4.064375,255.3125,0
54.043436050,94.89453,156.09375,4.06125,282.1875,0
55.098417759,94.88281,156.1875,4.06375,264.6875,0
56.153197765,94.87109,156.1875,4.064375,256.875,0
57.207814693,94.85938,156.09375,4.06625,257.1875,0
58.086681366,94.85938,156.09375,4.06375,251.875,0
59.141883373,94.84766,156,4.065,255,0
60.196533203,94.83594,155.8125,4.0625,254.0625,0
61.075782299,94.82422,155.8125,4.064375,262.1875,0
62.130815983,94.80859,155.90625,4.064375,247.8125,0
63.185619354,94.79688,156,4.0625,265.9375,0
64.064260006,94.79688,156,4.0625,268.4375,0
