Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.415691376,45.764,33.076
1.413863182,45.756,33.076
2.414517880,45.75,33.078
3.415173531,45.806,33.082
4.415828705,45.794,33.082
5.414001465,45.826,33.084
6.414657593,45.828,33.086
7.415313721,45.828,33.088
8.413487434,45.838,33.09
9.414144516,45.842,33.092
10.414801598,45.834,33.094
11.415458679,45.856,33.096
12.413972378,45.926,33.096
13.414630413,45.872,33.098
14.415287972,45.882,33.1
15.416184425,45.89,33.102
16.414359570,45.924,33.104
17.415018082,45.916,33.104
18.415677071,45.898,33.106
19.416336060,45.924,33.108
20.414511681,45.956,33.108
21.415171623,45.956,33.11
22.415831566,45.956,33.112
23.414007664,46.02,33.114
24.414668083,45.964,33.114
25.415328026,45.966,33.116
26.415988445,45.99,33.118
27.414641380,45.95,33.12
28.415302754,45.964,33.12
29.415963650,46.018,33.122
30.414141178,46.026,33.124
31.414803028,45.998,33.124
32.415464878,45.986,33.126
33.416126728,45.99,33.128
34.414305687,46.028,33.128
35.414967537,46.004,33.13
36.415629864,46.072,33.13
37.413809776,46.02,33.132
38.414472103,46.058,33.132
39.415134907,46.032,33.134
40.415798187,46.056,33.136
41.413978577,46.098,33.136
42.414641857,46.102,33.138
43.415305615,46.058,33.138
44.415969372,46.076,33.14
45.414149761,46.088,33.14
46.414838791,46.052,33.142
47.415503025,46.112,33.142
48.413684368,46.094,33.144
49.414349079,46.168,33.144
50.415013790,46.12,33.146
51.415784836,46.132,33.148
52.413967133,46.15,33.148
53.414632321,46.144,33.15
54.415297508,46.168,33.15
55.415963173,46.152,33.152
56.414144993,46.178,33.152
57.414810658,46.126,33.154
58.415476322,46.218,33.154
59.413659573,46.132,33.154
60.414325237,46.156,33.156
61.414991856,46.178,33.156
62.415657997,46.182,33.158
63.413841248,46.174,33.158
64.414508343,46.202,33.158
65.415174484,46.224,33.16
66.413358212,46.19,33.16
67.414024830,46.202,33.162
68.414691925,46.218,33.162
69.415431023,46.258,33.162
70.413946629,46.174,33.164
71.414613724,46.218,33.164
72.415281773,46.224,33.164
73.415948391,46.238,33.166
74.414133549,46.226,33.166
75.414801598,46.218,33.166
76.415469170,46.282,33.168
77.413654327,46.214,33.168
78.414321900,46.274,33.17
79.414990425,46.224,33.17
80.415657997,46.25,33.17
81.413843155,46.252,33.17
82.414511681,46.276,33.172
83.415266991,46.302,33.172
84.413451672,46.266,33.172
85.414121151,46.25,33.172
86.414789200,46.264,33.174
87.415458679,46.292,33.174
88.413644314,46.282,33.174
89.414312840,46.254,33.176
90.414981842,46.292,33.176
91.413167954,46.24,33.178
92.413837433,46.22,33.178
93.414508343,46.31,33.18
94.415177822,46.25,33.18
95.413364410,46.314,33.182
96.414034367,46.292,33.182
97.414703846,46.328,33.184
98.415373802,46.314,33.184
99.413560867,46.276,33.184
100.414230347,46.294,33.186
101.414900780,46.322,33.186
102.413087845,46.296,33.186
103.413758278,46.34,33.186
104.415041447,46.318,33.188
105.415711880,46.318,33.188
106.413899899,46.362,33.188
107.414570809,46.29,33.19
108.415241242,46.342,33.19
109.413428784,46.328,33.19
110.414100170,46.36,33.192
