Time (s),Power (dBm),Percentage (%)
0.270286560,-49,100
0.770575523,-49,100
1.270468235,-49,100
1.770440102,-49,100
2.270421505,-49,100
2.770638466,-49,100
3.270317078,-49,100
3.770574570,-59,82
4.270481587,-49,100
4.770543575,-55,90
5.270226479,-51,98
5.770618439,-59,82
6.270445347,-53,94
6.770441055,-62,76
7.270191193,-63,74
7.770617962,-59,82
8.270222664,-60,80
8.770486832,-53,94
9.270447731,-57,86
9.770378590,-67,66
10.270390511,-59,82
10.770545483,-57,86
11.270256043,-53,94
11.770349979,-45,100
12.270388126,-47,100
12.770522594,-47,100
13.270170212,-47,100
13.770523071,-49,100
14.270150662,-49,100
14.770342827,-49,100
15.270138741,-49,100
15.770557404,-49,100
16.270239353,-49,100
16.770403862,-49,100
17.270385742,-49,100
17.770339489,-55,90
18.270332813,-67,66
18.770520687,-65,70
19.270198345,-57,86
19.770441055,-55,90
20.270362854,-55,90
20.770423889,-57,86
21.270112515,-55,90
21.770498276,-62,76
22.270325184,-58,84
22.770326137,-60,80
23.270079136,-65,70
23.770498753,-64,72
24.270085812,-61,78
24.770375252,-53,94
25.270290375,-51,98
25.770287514,-64,72
26.270280361,-61,78
26.770424366,-57,86
27.270092964,-61,78
27.770239830,-55,90
28.270267963,-57,86
28.770415306,-60,80
29.270061493,-53,94
29.770402431,-51,98
30.270224571,-47,100
30.770275593,-47,100
31.270026684,-49,100
31.770347595,-60,80
32.270022392,-55,90
32.770322800,-51,98
33.270210266,-53,94
33.770219803,-53,94
34.270202160,-59,82
34.770298004,-59,82
35.270045757,-62,76
35.770190716,-62,76
36.270130634,-62,76
36.770323276,-62,76
37.270012856,-64,72
37.770254135,-53,94
38.270204067,-57,86
38.770225048,-53,94
39.270086765,-61,78
39.770334721,-53,94
40.269988537,-57,86
40.770276546,-57,86
41.270207882,-53,94
41.770169258,-65,70
42.269956112,-55,90
42.770342350,-53,94
43.269958019,-49,100
43.770108700,-59,82
44.270185947,-51,98
44.770277977,-51,98
45.269966126,-51,98
45.770283699,-53,94
46.270142555,-58,84
46.770092010,-55,90
47.770316124,-55,90
48.269930363,-55,90
48.770228863,-59,82
49.270149708,-62,76
49.770121098,-49,100
50.270092964,-47,100
50.770248413,-51,98
51.269910812,-47,100
51.770057678,-57,86
52.270092011,-47,100
52.770057678,-64,72
53.269915581,-67,66
53.770226479,-60,80
54.269901753,-62,76
54.770039558,-63,74
55.269883633,-59,82
55.769992828,-53,94
56.269848347,-55,90
56.770104885,-57,86
57.269822598,-57,86
57.770038128,-55,90
58.269889832,-61,78
58.770222664,-57,86
59.269891739,-63,74
59.770000458,-60,80
60.270066738,-51,98
60.770164967,-53,94
61.269854546,-59,82
61.770201206,-60,80
62.270023346,-57,86
62.769977570,-67,66
63.269834995,-59,82
63.770195961,-62,76
64.269808292,-55,90
64.770061970,-59,82
65.270029545,-57,86
65.770002842,-64,72
66.269783020,-62,76
66.770164013,-59,82
67.269783497,-59,82
67.769965649,-55,90
68.270008087,-45,100
68.770136356,-53,94
69.269782066,-51,98
69.770105839,-59,82
70.270006657,-59,82
70.769927502,-51,98
71.269739151,-57,86
71.770100117,-62,76
72.269745827,-51,98
72.770065308,-62,76
73.269925594,-55,90
73.769922733,-65,70
74.269900322,-67,66
74.770048618,-62,76
75.269741535,-64,72
75.769883633,-65,70
76.269882202,-63,74
76.770010471,-65,70
77.269693852,-53,94
77.770005703,-62,76
78.269909382,-59,82
78.769902706,-57,86
79.269838333,-55,90
79.770081997,-67,66
80.269757271,-61,78
80.769976139,-57,86
81.269875050,-62,76
81.769832134,-53,94
82.269827843,-51,98
82.770045757,-53,94
83.269696713,-55,90
83.770012379,-57,86
84.269887924,-62,76
84.769916534,-55,90
85.269639492,-51,98
85.769986153,-60,80
86.269855499,-53,94
86.769810200,-59,82
87.269610405,-57,86
