Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.607434750,63.78125,106.59375,3.855625,260.9375,0
1.662117004,63.76953,106.59375,3.855625,281.25,0
2.717063427,63.75391,106.59375,3.855,255.3125,0
3.596109867,63.75391,106.3125,3.855625,274.0625,0
4.650866032,63.74219,106.3125,3.856875,272.1875,0
5.705684662,63.73047,106.5,3.8575,251.5625,0
6.760316849,63.71875,106.5,3.855625,257.1875,0
7.639543056,63.71875,106.59375,3.85625,264.6875,0
8.694069862,63.70703,106.40625,3.856875,272.1875,0
9.749008655,63.69531,106.3125,3.856875,267.8125,0
10.627886772,63.68359,106.3125,3.85625,255.3125,0
11.682802677,63.67188,106.40625,3.855625,261.25,0
12.737923145,63.67188,106.6875,3.855,261.25,0
13.616512298,63.65625,106.6875,3.855625,260.3125,0
14.671729565,63.64453,106.5,3.858125,264.6875,0
15.725989342,63.63281,106.5,3.855,266.25,0
16.605040073,63.62109,106.6875,3.855,263.4375,0
17.659791946,63.62109,106.6875,3.85375,257.5,0
18.714710236,63.60938,106.6875,3.855,264.6875,0
19.769958019,63.59766,106.3125,3.856875,254.6875,0
20.648571491,63.58594,106.59375,3.85375,255.625,0
21.703760624,63.57422,106.59375,3.853125,260.625,0
22.757959843,63.55859,106.59375,3.8525,269.6875,0
23.636985302,63.55859,106.40625,3.855625,260,0
24.691763401,63.54688,106.3125,3.854375,255.9375,0
25.746599674,63.53516,106.59375,3.855,262.5,0
26.625567436,63.52344,106.59375,3.855,267.1875,0
27.680672645,63.51172,106.59375,3.8525,254.0625,0
28.735546112,63.51172,106.59375,3.855,262.1875,0
29.614216804,63.5,106.6875,3.85625,252.8125,0
30.668942928,63.48828,106.59375,3.8525,257.5,0
31.723821163,63.47656,106.5,3.855625,261.875,0
32.602929115,63.46094,106.5,3.855625,253.4375,0
33.657585621,63.46094,106.21875,3.8525,274.375,0
34.712422371,63.44922,106.125,3.851875,275,0
35.767133713,63.4375,106.125,3.856875,261.875,0
36.646512031,63.42578,106.125,3.853125,272.5,0
37.700889587,63.41406,106.125,3.855,256.5625,0
38.755767822,63.41406,106.3125,3.853125,255.3125,0
39.634762287,63.40234,106.40625,3.85375,261.875,0
40.689542770,63.39063,106.59375,3.85375,265.3125,0
41.744740009,63.37891,106.59375,3.850625,257.8125,0
42.623347759,63.36328,106.59375,3.85375,256.5625,0
43.678566456,63.36328,106.5,3.853125,258.75,0
44.732800484,63.35156,106.59375,3.853125,256.875,0
45.611768246,63.33984,106.3125,3.855625,275.9375,0
46.666732788,63.32813,106.5,3.85375,255.9375,0
47.721515655,63.31641,106.3125,3.855625,261.5625,0
48.600538731,63.31641,106.40625,3.8525,257.8125,0
49.655320167,63.30469,105.9375,3.85125,275.9375,0
50.710096836,63.29297,105.9375,3.85375,276.25,0
51.764716625,63.28125,105.9375,3.8525,269.6875,0
52.643737316,63.26563,105.5625,3.851875,271.5625,0
53.698520660,63.25391,105.5625,3.853125,263.75,0
54.753428936,63.25391,105.46875,3.849375,266.25,0
55.632332325,63.24219,105.65625,3.853125,260,0
56.687183857,63.23047,106.125,3.853125,258.75,0
57.742249012,63.21875,106.125,3.851875,250.625,0
58.621033668,63.20703,106.21875,3.8525,258.75,0
59.675672054,63.20703,106.21875,3.8525,267.5,0
60.730458736,63.19531,106.21875,3.8475,272.1875,0
61.609662056,63.18359,106.40625,3.85375,250.625,0
62.664258957,63.16797,106.5,3.851875,261.25,0
63.719154358,63.15625,106.5,3.853125,258.4375,0
64.598058700,63.15625,106.3125,3.851875,260.3125,0
65.652954101,63.14453,106.3125,3.851875,276.875,0
66.707678318,63.13281,106.21875,3.8525,270.625,0
67.762554645,63.12109,106.21875,3.851875,264.375,0
68.641470909,63.10938,106.21875,3.850625,270.625,0
69.696353435,63.10938,106.21875,3.853125,251.5625,0
70.751008987,63.09766,106.03125,3.853125,266.5625,0
71.629982471,63.08594,106.03125,3.8525,266.875,0
72.684841156,63.07031,106.03125,3.850625,259.0625,0
73.739582062,63.05859,106.21875,3.85125,259.6875,0
74.618577480,63.05859,106.03125,3.8525,260,0
75.673508644,63.04688,106.03125,3.853125,267.1875,0
76.728255272,63.03516,106.03125,3.844375,269.375,0
77.607360363,63.02344,106.03125,3.853125,266.5625,0
78.662048340,63.01172,105.84375,3.85125,251.5625,0
79.717321873,63,105.75,3.849375,274.375,0
80.595871925,63,105.75,3.855,250.9375,0
81.650518894,62.98828,105.84375,3.848125,271.25,0
82.705317497,62.97266,105.84375,3.849375,270,0
83.760210991,62.96094,105.84375,3.85125,252.8125,0
84.639087200,62.96094,105.84375,3.85125,278.4375,0
85.694046020,62.94922,105.84375,3.853125,255,0
86.748665810,62.9375,105.75,3.851875,268.75,0
