Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.768981934,42.97,32.424
1.767397881,43.024,32.424
2.768335819,42.996,32.424
3.766752720,42.982,32.424
4.767690659,43.002,32.424
5.768628120,42.93,32.424
6.767045021,42.984,32.424
7.767982960,43.012,32.426
8.768920898,43.004,32.426
9.767337322,42.98,32.426
10.768275261,43.014,32.426
11.766692638,42.986,32.426
12.767630577,42.974,32.426
13.768568516,43.002,32.426
14.766985416,43.054,32.426
15.767923355,43.026,32.428
16.768862247,43.006,32.428
17.767279148,42.99,32.428
18.768218040,42.99,32.428
19.766634464,43.054,32.428
20.767572880,43.028,32.43
21.768512249,43.028,32.43
22.766929626,43.006,32.43
23.767868042,42.984,32.43
24.768807411,42.986,32.432
25.767225265,43.05,32.432
26.768164158,43.024,32.432
27.766582012,43.044,32.432
28.767520904,42.996,32.434
29.768460274,43.04,32.436
30.766879082,43.018,32.436
31.767817974,43.07,32.436
32.768757343,43.062,32.436
33.767176151,43.078,32.436
34.768115044,43.022,32.436
35.766533375,43.076,32.436
36.767473221,43.06,32.436
37.768412113,43.02,32.436
38.766830444,43.032,32.438
39.767769337,43.022,32.438
40.768709660,43.066,32.438
41.767127514,43.048,32.438
42.768067360,43.074,32.438
43.766485214,43.032,32.436
44.767425060,43.016,32.436
45.768364429,43.048,32.436
46.766782284,43.026,32.436
47.767722130,43.062,32.438
48.768661499,42.978,32.438
49.767079353,42.992,32.436
50.768018722,43.022,32.436
51.766436577,43.012,32.436
52.767375946,42.99,32.436
53.768314362,43.028,32.432
54.766731739,43.004,32.43
55.767669678,43.016,32.43
56.768607616,43.012,32.43
57.767024517,42.992,32.428
58.767961979,42.968,32.426
59.766378403,43.014,32.426
60.767315865,42.982,32.424
61.768252373,42.964,32.422
62.766668320,42.966,32.422
63.767604828,42.978,32.42
64.768542290,42.954,32.418
65.766957283,42.91,32.416
66.767893314,42.93,32.414
67.766308308,42.922,32.414
68.767244339,42.912,32.412
69.768180370,42.948,32.41
70.766594410,42.898,32.408
71.767529964,42.922,32.404
72.768464565,42.91,32.404
73.766878605,42.884,32.402
74.767813206,42.89,32.402
75.766226292,42.908,32.402
76.767160416,42.86,32.4
77.768095016,42.82,32.4
78.766507626,42.846,32.4
79.767441273,42.844,32.4
80.768375397,42.828,32.398
81.766787529,42.836,32.398
82.767721176,42.802,32.398
83.766133308,42.844,32.396
84.767066479,42.778,32.394
85.767999649,42.844,32.394
86.766411781,42.81,32.394
