Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.466436863,43.286,32.49
1.464863300,43.3,32.492
2.465811252,43.324,32.492
3.466759205,43.322,32.492
4.465185642,43.35,32.492
5.466133594,43.34,32.494
6.464560985,43.368,32.494
7.465509415,43.332,32.494
8.466457367,43.324,32.496
9.464884758,43.318,32.494
10.465833187,43.304,32.496
11.466781616,43.338,32.496
13.466156959,43.318,32.496
14.464584350,43.324,32.494
15.465532303,43.332,32.494
16.466479301,43.318,32.492
17.464905262,43.338,32.49
18.465852737,43.276,32.488
19.466799736,43.284,32.488
20.465225220,43.266,32.486
21.466171741,43.288,32.486
22.464596748,43.26,32.484
23.465542793,43.262,32.48
24.466488838,43.224,32.48
25.464913368,43.286,32.478
26.465858459,43.238,32.476
27.466804027,43.25,32.476
28.465227604,43.194,32.474
29.466173172,43.222,32.474
30.464596271,43.182,32.472
31.465540886,43.16,32.47
32.466485500,43.19,32.47
33.464908600,43.206,32.468
34.465853214,43.16,32.468
35.464275837,43.156,32.468
36.465219974,43.172,32.466
37.466164112,43.226,32.466
38.464586735,43.274,32.464
39.465530872,43.152,32.464
40.466474533,43.16,32.464
41.464896679,43.188,32.462
42.465840340,43.184,32.462
