Time (s),Power (dBm),Percentage (%)
0.468462944,-51,98
0.968089581,-57,86
1.468290806,-51,98
1.968306065,-51,98
2.468216419,-51,98
2.968128681,-53,94
3.468327045,-59,82
3.968324661,-55,90
4.468245029,-51,98
4.968245983,-55,90
5.468458176,-55,90
5.968118668,-62,76
6.468439102,-61,78
6.968302727,-57,86
7.468358993,-53,94
7.968049049,-51,98
8.468436241,-61,78
8.968262196,-57,86
9.468281746,-62,76
9.968040466,-62,76
10.468432426,-61,78
10.968055725,-59,82
11.468348026,-59,82
11.968266010,-62,76
12.968041420,-55,90
13.468364239,-51,98
13.968094826,-51,98
14.468203068,-57,86
14.968207359,-62,76
15.468441963,-65,70
16.468341827,-65,70
16.968193531,-62,76
17.468173981,-57,86
17.968060493,-53,94
18.468316555,-63,74
18.967978001,-53,94
19.468286991,-57,86
19.968112946,-51,98
20.468154907,-55,90
20.968009949,-57,86
21.468236923,-55,90
21.968069077,-49,100
22.468132019,-53,94
22.968070030,-53,94
23.468322277,-61,78
23.967977047,-57,86
24.468055248,-55,90
24.968170166,-55,90
25.468112469,-65,70
25.968070984,-65,70
26.468304634,-55,90
26.967947006,-51,98
27.468273163,-60,80
27.968147278,-57,86
28.468077659,-65,70
28.967892647,-62,76
29.468280792,-57,86
29.968070030,-65,70
30.468094826,-57,86
30.968088627,-64,72
31.468256950,-65,70
31.967893124,-55,90
32.468053341,-67,66
32.968109608,-69,62
33.468079090,-53,94
33.968013763,-59,82
34.468209743,-63,74
34.967872620,-55,90
35.468151092,-65,70
35.968051434,-57,86
36.468059063,-59,82
36.967882156,-59,82
37.468188286,-53,94
37.967849255,-55,90
38.468014240,-63,74
38.968031406,-55,90
39.468012810,-51,98
39.967842579,-51,98
40.468043327,-51,98
40.967805862,-47,100
41.468038082,-57,86
41.967975616,-59,82
42.467931747,-65,70
