Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.854385376,41.93,32.198
1.852761269,41.89,32.198
2.853658676,41.98,32.2
3.852034569,42.014,32.202
4.852932453,41.968,32.202
5.853830337,41.994,32.204
6.852206707,42.002,32.204
7.853105545,41.964,32.204
8.854003906,42.044,32.206
9.852381229,41.992,32.208
10.853280067,42.038,32.208
11.854178429,42.01,32.21
12.852556229,42.026,32.212
13.853455543,42.042,32.212
14.854355335,42.046,32.214
15.852733612,42.04,32.216
16.853633404,42.082,32.216
17.852012157,42.06,32.218
18.852912426,42.048,32.218
19.853812218,42.092,32.22
20.852191448,42.1,32.22
21.853092194,42.078,32.222
22.853992939,42.072,32.222
23.852372169,42.016,32.224
24.853273392,42.102,32.226
25.854174137,42.09,32.222
26.852553844,42.11,32.222
27.853455067,42.14,32.222
28.851834774,42.068,32.222
29.852736473,42.116,32.224
30.853637695,42.022,32.224
31.852017403,42.116,32.226
32.852918625,42.084,32.226
33.853819847,42.144,32.226
34.852200508,42.13,32.228
35.853101730,42.116,32.228
36.854002953,42.074,32.228
37.852383614,42.06,32.228
38.853285313,42.092,32.23
39.854186535,42.084,32.23
40.852566719,42.138,32.226
41.853468418,42.146,32.226
42.851848602,42.136,32.228
43.852749824,42.076,32.228
44.853651524,42.106,32.228
45.852031708,42.104,32.228
46.852932930,42.082,32.226
47.853833199,42.1,32.226
48.852213383,42.044,32.224
49.853114128,42.082,32.224
50.854014397,42.114,32.222
51.852393150,42.048,32.218
52.853293896,42.056,32.218
53.851672173,42.11,32.216
54.852571487,42.044,32.216
55.853470802,42.008,32.214
56.851849556,41.994,32.214
57.852747917,41.994,32.212
58.853646278,41.998,32.21
59.852023601,41.988,32.21
60.852922440,42.014,32.208
61.853820324,41.982,32.208
62.852197647,41.96,32.206
63.853094578,41.944,32.202
64.853992462,41.952,32.2
65.852368355,41.922,32.2
66.853265285,41.944,32.198
67.851641178,41.93,32.196
68.852537632,41.886,32.194
69.853434086,41.94,32.192
70.851809025,41.868,32.19
71.852704048,41.9,32.188
72.853600025,41.908,32.188
73.851973057,41.848,32.186
74.852868557,41.906,32.184
75.853763103,41.82,32.184
76.852136135,41.792,32.182
77.853030682,41.836,32.18
78.851403713,41.836,32.178
79.852297306,41.848,32.176
80.853190422,41.774,32.176
81.851563454,41.81,32.174
82.852456570,41.792,32.172
83.853349209,41.8,32.172
84.851720810,41.762,32.17
