Time (s),Power (dBm),Percentage (%)
0.355588913,-49,100
0.855887890,-49,100
1.355816364,-49,100
1.855806351,-49,100
2.355822086,-59,82
2.855985165,-67,66
3.355615616,-62,76
3.855905533,-67,66
4.355831146,-60,80
4.855785847,-51,98
5.355571747,-55,90
5.855928421,-43,100
6.355705261,-44,100
6.855741978,-44,100
7.355771542,-47,100
7.855955601,-45,100
8.355553627,-49,100
8.855905533,-47,100
9.355766773,-65,70
9.855690002,-59,82
10.355506897,-53,94
10.855906963,-55,90
11.355502129,-57,86
11.855743885,-57,86
12.355735302,-57,86
12.855700970,-62,76
13.355641365,-49,100
13.855870724,-49,100
14.355519295,-47,100
14.855841637,-47,100
15.355713844,-53,94
15.855649471,-45,100
16.355494976,-44,100
16.855836868,-57,86
17.355544090,-60,80
17.855631351,-51,98
18.355669975,-57,86
18.855762005,-65,70
19.355466843,-67,66
19.855792999,-65,70
20.355686665,-65,70
20.855618954,-67,66
21.355626106,-67,66
21.855835438,-67,66
22.355503082,-65,70
22.855559349,-60,80
23.355652332,-49,100
23.855641365,-47,100
24.355538845,-47,100
24.855830193,-47,100
25.355432987,-45,100
25.855740070,-55,90
26.355630875,-49,100
26.855597973,-51,98
27.355547428,-53,94
27.855800629,-55,90
28.355413914,-49,100
28.855705738,-54,92
29.355643749,-49,100
29.855585575,-59,82
30.355380058,-62,76
30.855778694,-59,82
31.355513096,-59,82
31.855554581,-57,86
32.355586529,-61,78
32.855769157,-57,86
33.355370045,-59,82
33.855720043,-59,82
34.355578423,-60,80
34.855510712,-59,82
35.355330944,-60,80
35.855719089,-59,82
36.355327129,-53,94
36.855571747,-51,98
37.355586529,-59,82
37.855552196,-51,98
38.355447769,-47,100
38.855684757,-47,100
39.355355263,-45,100
39.855654240,-55,90
40.355526924,-47,100
40.855510712,-57,86
41.355362892,-55,90
41.855663300,-53,94
42.355339050,-47,100
42.855468273,-59,82
43.355505943,-49,100
43.855469227,-49,100
44.355321407,-47,100
44.855639458,-55,90
45.355309486,-53,94
45.855426311,-62,76
46.355484009,-55,90
46.855436802,-51,98
47.355274677,-47,100
47.855433464,-49,100
48.355230332,-55,90
48.855480671,-57,86
49.355379582,-64,72
49.855357170,-55,90
50.355276108,-49,100
50.855504990,-45,100
51.355480671,-53,94
51.855434895,-51,98
52.355200768,-57,86
52.855615139,-49,100
53.355254173,-53,94
53.855506420,-55,90
54.355459213,-57,86
54.855421543,-53,94
55.355211258,-47,100
55.855592728,-43,100
56.355345249,-53,94
56.855347156,-53,94
57.355436802,-59,82
57.855581760,-59,82
58.355160713,-53,94
58.855534553,-57,86
59.355393410,-57,86
59.855335236,-57,86
60.355152607,-59,82
60.855575561,-57,86
61.355212689,-59,82
61.855387688,-53,94
62.355400086,-57,86
62.855340004,-55,90
63.355271339,-47,100
63.855534553,-57,86
64.355126858,-67,66
64.855458736,-57,86
65.355376244,-55,90
65.855299950,-51,98
66.355128765,-51,98
66.855474949,-53,94
67.355135918,-53,94
67.855263233,-61,78
68.355319500,-49,100
68.855391026,-53,94
69.355090618,-59,82
69.855454922,-67,66
70.355261803,-59,82
70.855236053,-59,82
71.355297089,-57,86
71.855391502,-53,94
72.355115891,-57,86
72.855197430,-55,90
73.355203152,-59,82
73.855241775,-60,80
74.355099678,-57,86
74.855327129,-64,72
75.355026245,-53,94
75.855362415,-55,90
76.355160236,-53,94
76.855218887,-55,90
77.355167389,-53,94
77.855282783,-53,94
78.355060577,-49,100
78.855320930,-61,78
79.355115891,-53,94
79.855189323,-65,70
80.355054855,-57,86
80.855239391,-59,82
81.355059147,-59,82
81.855181694,-55,90
82.355069637,-51,98
82.855305672,-59,82
83.355008602,-65,70
83.855195522,-55,90
84.355219841,-59,82
84.855148315,-57,86
85.355025292,-49,100
