Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.385636330,45.702,33.054
1.386509419,45.756,33.056
2.387156963,45.706,33.058
3.385321617,45.756,33.06
4.385969162,45.728,33.062
5.386617661,45.764,33.064
6.387266159,45.756,33.064
7.385441303,45.736,33.066
8.386089802,45.79,33.068
9.386760712,45.784,33.07
10.387409687,45.798,33.072
11.385576248,45.826,33.074
12.386288166,45.82,33.074
13.386937618,45.826,33.076
14.385204315,45.866,33.078
15.385854721,45.852,33.08
16.386505604,45.864,33.082
17.387156487,45.844,33.082
18.385324955,45.842,33.084
19.385976315,45.87,33.086
20.386628151,45.904,33.086
21.387280464,45.898,33.088
22.385592938,45.908,33.088
23.386245251,45.924,33.09
24.386897564,45.946,33.09
25.385067463,45.92,33.092
26.385720253,45.968,33.094
27.386373520,45.956,33.094
28.387026787,45.962,33.096
29.385197163,45.966,33.096
30.386040211,45.952,33.098
31.386693955,45.998,33.1
32.387348175,45.926,33.102
33.385519505,45.952,33.104
34.386173248,45.95,33.104
35.386828423,45.994,33.106
36.384999275,45.992,33.108
37.385989189,45.994,33.108
38.386643887,45.98,33.11
39.387299061,46.004,33.11
40.385471821,46.044,33.112
41.386126518,46.006,33.114
42.386782646,46.022,33.114
43.387438297,46.052,33.116
44.385611057,45.978,33.116
45.386267185,46.032,33.118
46.386923313,46.048,33.118
47.385096550,46.036,33.12
48.385753155,46.034,33.12
49.386409283,46.038,33.122
50.387065888,46.088,33.122
51.385239601,46.02,33.124
52.385896683,46.092,33.126
53.386553764,46.104,33.126
54.387210846,46.078,33.126
55.385396481,46.044,33.128
56.386114121,46.06,33.128
57.386771202,46.056,33.13
58.384945870,46.07,33.128
59.385603428,46.066,33.128
60.386260510,46.032,33.13
61.386917591,46.082,33.13
62.385092259,46.12,33.13
63.385749340,46.064,33.13
64.386554241,46.062,33.13
65.387315273,46.088,33.13
66.385488987,46.078,33.13
67.386146069,46.07,33.128
68.386802673,46.082,33.128
69.384975910,46.054,33.128
70.385631561,46.024,33.126
71.386330605,46.018,33.126
72.387042999,45.962,33.124
73.385215283,45.99,33.124
74.385968685,45.97,33.122
75.386622906,45.998,33.12
76.384794712,45.992,33.12
77.385449886,46.01,33.118
78.386104107,45.96,33.118
79.386758328,45.924,33.116
80.384929657,45.902,33.116
81.385583878,45.956,33.114
82.386237621,45.968,33.114
83.386891365,45.958,33.114
84.385125160,45.924,33.112
85.385778904,45.916,33.11
86.386432171,45.904,33.11
87.384763718,45.904,33.108
88.385416508,45.906,33.108
89.386069298,45.862,33.108
90.386721611,45.98,33.106
91.384891510,45.882,33.104
92.385543346,45.888,33.102
93.386195660,45.854,33.1
94.386847496,45.884,33.098
95.385061741,45.902,33.098
96.385713101,45.84,33.098
97.386364460,45.868,33.096
98.384532929,45.856,33.096
99.385184288,45.816,33.094
100.385835171,45.83,33.094
101.386486530,45.91,33.092
102.384654045,45.84,33.092
103.385629654,45.844,33.092
104.386280060,45.794,33.092
105.386931419,45.844,33.09
106.385098934,45.816,33.09
107.385749340,45.816,33.09
108.386400700,45.778,33.09
109.387051106,45.824,33.09
110.385218620,45.874,33.09
111.386047840,45.858,33.09
