Time (s),Humidity (%)
0.346681595,11.52148
1.346479893,11.26172
2.348752976,10.72852
3.348551273,11.54688
4.348453999,11.31055
5.348252297,11.45996
6.348080635,10.02148
7.347878933,10.93848
8.347676277,10.83984
9.347474098,11.5332
10.347326279,10.10742
11.347124100,11.65723
12.346921921,10.86426
13.346718788,9.5
14.346516609,10.38086
15.346313477,9.90918
16.348596573,10.66504
17.348393440,10.56641
18.348225117,10.5166
19.348021507,10.50391
20.347816944,10.82617
21.347613335,10.23047
22.347409248,9.982422
23.347204208,10.73828
24.346999645,10.3291
25.346849918,11.38281
26.346653938,10.52734
27.346618176,10.39063
28.346412659,9.65918
29.346206665,11.29492
30.348474979,10.95996
31.348354817,11.12012
32.348396301,9.533203
33.348189354,10.90918
34.347980976,9.545898
35.347773552,10.32617
36.347565174,10.09082
37.347356796,10.69824
38.347147942,11.14453
39.346938610,10.63574
