Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.988790989,44.28,32.632
1.988618851,44.278,32.634
2.988447189,44.292,32.636
3.988275528,44.318,32.638
4.988103867,44.302,32.64
5.987932682,44.342,32.642
6.987762451,44.368,32.644
7.987591743,44.37,32.646
8.987421989,44.372,32.648
9.987251282,44.39,32.65
10.987082005,44.432,32.65
11.986912251,44.402,32.654
12.989217758,44.364,32.656
13.989048958,44.42,32.656
14.988879681,44.474,32.658
15.988711357,44.41,32.66
16.988543034,44.428,32.662
17.988374710,44.462,32.662
18.988206387,44.44,32.664
19.988038063,44.414,32.664
20.987870693,44.458,32.666
21.987702847,44.412,32.668
22.987535000,44.48,32.67
23.987368107,44.444,32.67
24.987201214,44.494,32.672
25.987034321,44.468,32.674
26.986867905,44.432,32.674
27.989176273,44.472,32.676
28.989009857,44.488,32.676
29.988843441,44.498,32.676
30.988677025,44.514,32.678
31.988511562,44.502,32.68
32.988345623,44.48,32.68
33.988179684,44.468,32.68
34.988013744,44.518,32.68
35.987848282,44.504,32.68
36.987682343,44.52,32.68
37.987516880,44.546,32.682
38.987350941,44.526,32.682
39.987185478,44.536,32.682
40.987020016,44.49,32.682
41.986853600,44.546,32.682
42.989162445,44.556,32.682
43.988996983,44.478,32.682
44.988830566,44.53,32.682
45.988664627,44.498,32.68
46.988498688,44.5,32.68
47.988332272,44.466,32.678
48.988165379,44.504,32.678
49.987998962,44.492,32.678
50.987831593,44.448,32.678
51.987664700,44.424,32.676
52.987497807,44.45,32.676
53.987330914,44.43,32.674
54.987163067,44.526,32.674
55.986995697,44.428,32.672
56.986827850,44.448,32.672
57.989134789,44.468,32.67
58.988966465,44.41,32.67
59.988798618,44.43,32.67
60.988630295,44.386,32.668
61.988461971,44.42,32.666
62.988293171,44.438,32.666
63.988124847,44.42,32.664
64.987956047,44.412,32.662
65.987786770,44.432,32.662
66.987617970,44.368,32.66
68.987278461,44.348,32.658
69.987108707,44.392,32.656
70.986938477,44.34,32.652
71.986768246,44.358,32.65
72.989071846,44.39,32.648
73.988900661,44.328,32.646
74.988729954,44.35,32.646
75.988558292,44.274,32.646
76.988386631,44.334,32.644
77.988214970,44.328,32.644
78.988042355,44.216,32.642
79.987870216,44.306,32.64
80.987697601,44.302,32.64
81.987525463,44.288,32.638
82.987352371,44.26,32.636
83.987179279,44.224,32.636
84.987005711,44.27,32.634
85.986832619,44.26,32.632
86.986659050,44.282,32.632
87.988960743,44.274,32.632
88.988786697,44.25,32.63
89.988612652,44.268,32.63
90.988439083,44.208,32.63
91.988265514,44.27,32.628
92.988090992,44.226,32.626
93.987916946,44.238,32.626
94.987742424,44.186,32.624
95.987568378,44.23,32.622
96.987393856,44.192,32.62
97.987218857,44.196,32.62
98.987043858,44.234,32.62
99.986868858,44.174,32.62
100.986693859,44.188,32.62
101.988993645,44.236,32.62
102.988818645,44.174,32.618
103.988642693,44.18,32.616
104.988467216,44.21,32.616
105.988291264,44.194,32.616
106.988115311,44.128,32.616
107.987938881,44.162,32.614
108.987762451,44.138,32.612
109.987586021,44.146,32.612
110.987409115,44.142,32.61
111.987232208,44.138,32.608
112.987055302,44.136,32.608
113.986877441,44.086,32.606
114.986700535,44.096,32.606
115.986522675,44.114,32.606
116.988819599,44.162,32.604
117.988642216,44.122,32.604
118.988464355,44.104,32.604
119.988286972,44.084,32.602
120.988108635,44.05,32.602
121.987930775,44.07,32.6
122.987752438,44.078,32.6
123.987574100,44.07,32.6
124.987395763,44.05,32.594
125.987216949,44.022,32.59
126.987037659,44.05,32.59
127.986858845,44.046,32.59
128.986680031,44.08,32.59
129.986500263,44.052,32.59
130.988795757,44.056,32.588
131.988615990,44.048,32.588
132.988436699,44.044,32.588
133.988257408,44.032,32.588
