Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
-0.011312485,45.836,32.94
0.988559723,45.816,32.94
1.988431931,45.816,32.938
2.988304615,45.824,32.938
3.988176346,45.804,32.936
4.988048553,45.824,32.936
5.990395546,45.834,32.936
6.990267277,45.844,32.934
7.990139008,45.884,32.934
8.990010262,45.786,32.934
9.989881992,45.838,32.934
10.989754677,45.83,32.934
11.989625931,45.826,32.934
12.989497662,45.846,32.934
13.989369392,45.856,32.934
14.989241600,45.836,32.934
15.989114285,45.858,32.936
16.988986015,45.832,32.936
17.988858223,45.832,32.936
18.988730907,45.818,32.936
19.988603592,45.846,32.938
20.988476276,45.822,32.938
21.988349438,45.886,32.94
22.988222599,45.882,32.94
23.988095284,45.914,32.942
24.987968922,45.872,32.944
25.990317345,45.87,32.944
26.990190983,45.876,32.946
27.990064621,45.882,32.948
28.989939213,45.886,32.95
29.989813328,45.916,32.95
30.989687920,45.898,32.952
31.989562035,45.96,32.954
32.989437103,45.962,32.954
33.989312172,45.944,32.956
34.989187241,45.954,32.956
35.989062786,45.934,32.958
36.988938332,45.936,32.958
37.988813400,45.946,32.958
38.988688946,45.992,32.958
39.988564968,45.966,32.96
40.988440514,45.93,32.96
41.988317013,45.95,32.962
42.988192558,45.98,32.962
43.988068581,46.04,32.964
44.987945080,45.984,32.964
45.987821579,45.948,32.964
46.990172386,45.978,32.964
47.990049362,45.972,32.966
48.989925861,45.984,32.968
49.989802837,46.01,32.968
50.989679813,46.034,32.968
51.989556789,45.974,32.97
52.989433765,46.01,32.97
53.989310741,45.98,32.97
54.989187717,45.99,32.966
55.989064217,45.978,32.966
56.988941193,45.95,32.964
57.988817215,45.99,32.964
58.988694668,46.032,32.964
59.988570690,45.998,32.96
60.988446236,45.958,32.954
61.988322258,45.926,32.95
62.988197327,45.948,32.946
63.988071918,45.968,32.946
64.987946987,45.962,32.948
65.987822056,45.904,32.948
66.990171909,45.922,32.95
67.990046978,45.97,32.95
68.989921093,45.91,32.95
69.989795208,45.926,32.95
70.989669800,45.922,32.95
71.989543915,45.934,32.95
72.989418507,45.91,32.948
73.989292622,45.886,32.948
74.989167213,45.934,32.95
75.989041328,45.908,32.95
76.988915920,45.894,32.95
77.988789558,45.928,32.95
78.988663673,45.848,32.948
79.988538265,45.92,32.948
80.988411903,45.858,32.948
81.988285542,45.892,32.946
82.988159180,45.898,32.94
83.988032818,45.862,32.938
84.987906456,45.882,32.94
85.987779617,45.888,32.94
86.987653255,45.89,32.94
87.990001202,45.89,32.94
88.989874363,45.848,32.94
89.989747524,45.876,32.94
90.989620209,45.906,32.94
91.989493370,45.882,32.94
92.989366531,45.918,32.94
93.989238739,45.864,32.938
94.989110947,45.874,32.938
95.988983631,45.808,32.938
96.988855839,45.804,32.936
97.988727570,45.842,32.936
98.988599777,45.798,32.934
99.988471508,45.784,32.934
100.988343239,45.834,32.934
101.988214016,45.834,32.932
102.988085747,45.796,32.932
103.987957478,45.804,32.932
104.987828255,45.804,32.93
105.987699509,45.804,32.93
106.987570286,45.824,32.93
107.989916801,45.806,32.93
108.989787102,45.776,32.926
109.989657402,45.742,32.922
110.989527702,45.774,32.92
111.989398003,45.756,32.92
112.989268303,45.706,32.922
113.989138126,45.784,32.92
114.989008427,45.756,32.92
115.988878250,45.796,32.92
116.988747597,45.73,32.92
117.988616943,45.71,32.918
118.988486290,45.714,32.918
119.988355637,45.696,32.918
120.988224506,45.704,32.918
121.988094330,45.706,32.916
122.987962246,45.738,32.916
123.987831593,45.742,32.916
124.987700462,45.678,32.914
125.987569332,45.73,32.914
126.989912510,45.746,32.914
127.989781380,45.7,32.914
128.989649773,45.728,32.912
129.989518642,45.686,32.912
130.989386559,45.696,32.912
131.989254951,45.704,32.912
132.989122868,45.686,32.91
133.988991261,45.694,32.91
134.988859177,45.704,32.906
135.988726616,45.636,32.902
136.988594532,45.66,32.9
137.988461494,45.64,32.9
138.988328934,45.65,32.9
139.988195896,45.696,32.9
140.988063335,45.71,32.9
141.987930298,45.692,32.9
142.987796307,45.66,32.898
143.987663269,45.688,32.898
144.987529755,45.67,32.898
145.989870548,45.676,32.896
146.989737988,45.656,32.896
147.989603519,45.654,32.896
148.989469528,45.648,32.896
149.989336014,45.62,32.894
150.989201546,45.624,32.894
151.989068031,45.584,32.894
152.988933563,45.648,32.894
153.988799572,45.588,32.894
154.988665104,45.55,32.894
155.988530636,45.612,32.894
156.988396645,45.592,32.894
157.988261223,45.592,32.892
158.988127232,45.618,32.892
159.987992287,45.562,32.89
160.987857819,45.58,32.89
161.987722874,45.546,32.888
162.987586975,45.586,32.884
163.987451553,45.594,32.88
164.987315655,45.546,32.876
165.989654541,45.534,32.878
166.989518642,45.556,32.878
167.989382744,45.542,32.878
168.989246368,45.534,32.878
169.989109516,45.518,32.878
170.988973141,45.57,32.878
171.988836765,45.54,32.878
172.988699913,45.568,32.878
173.988563538,45.558,32.876
174.988426208,45.582,32.876
175.988289356,45.498,32.876
176.988152504,45.508,32.874
177.988015652,45.53,32.874
178.987878323,45.54,32.874
179.987740993,45.508,32.874
180.987603664,45.526,32.872
181.987465858,45.516,32.872
182.987328529,45.51,32.872
183.989665985,45.498,32.87
184.989527702,45.488,32.868
185.989389896,45.494,32.866
186.989251614,45.508,32.866
187.989114285,45.504,32.866
188.988975525,45.462,32.866
189.988837242,45.506,32.866
190.988699913,45.48,32.866
191.988561630,45.484,32.866
192.988422871,45.46,32.866
193.988284588,45.46,32.866
194.988147259,45.468,32.866
195.988008976,45.512,32.864
196.987870216,45.486,32.864
197.987731934,45.432,32.864
198.987593651,45.49,32.864
199.987455368,45.448,32.864
200.987317085,45.474,32.864
201.987178802,45.484,32.864
202.989515305,45.438,32.864
203.989376545,45.45,32.864
204.989238262,45.478,32.864
205.989099979,45.432,32.864
