Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.235072613,45.432,32.864
1.234363079,45.416,32.866
2.236157894,45.44,32.868
3.235448837,45.454,32.87
4.234858990,45.456,32.874
5.236655235,45.47,32.876
6.235946655,45.468,32.878
7.235239029,45.488,32.88
8.234531402,45.494,32.882
9.236328125,45.554,32.884
10.235621929,45.486,32.886
12.234208107,45.532,32.89
13.236189365,45.534,32.892
14.235483646,45.544,32.894
15.234778404,45.57,32.896
16.236577034,45.578,32.898
17.235872745,45.592,32.9
18.235277176,45.622,32.902
19.234572887,45.646,32.906
20.236373424,45.618,32.91
21.235670566,45.578,32.912
22.234966755,45.652,32.914
23.234264374,45.668,32.916
24.236065864,45.684,32.918
25.235375404,45.666,32.92
26.234673977,45.686,32.922
27.236476898,45.674,32.924
28.235774994,45.718,32.926
29.235074043,45.718,32.928
30.234392166,45.742,32.93
31.236196518,45.722,32.934
32.235496044,45.746,32.934
33.234796047,45.804,32.938
34.234259605,45.802,32.938
35.236173153,45.82,32.942
36.235474109,45.794,32.944
37.234776020,45.816,32.946
38.234077453,45.842,32.946
39.235883713,45.816,32.948
40.235186100,45.858,32.95
41.234488964,45.84,32.952
42.236295700,45.826,32.954
43.235745907,45.862,32.956
44.235049724,45.9,32.958
45.234353065,45.886,32.96
46.236161232,45.918,32.962
47.235465526,45.9,32.964
48.234769821,45.904,32.966
49.234144211,45.932,32.968
50.235953808,45.978,32.97
51.235259533,45.922,32.972
52.234564781,45.918,32.974
53.233937740,45.934,32.976
54.235748291,46,32.978
55.235054493,45.956,32.98
56.234361172,46.012,32.98
57.236172676,46.022,32.982
58.235479832,46,32.984
59.234787464,46,32.986
60.234095096,45.974,32.988
61.235994339,46.02,32.99
62.235302925,46.036,32.992
63.234611034,46.02,32.994
64.234020710,46.084,32.996
65.235834122,46.104,32.996
66.235143184,46.074,33
68.233877659,46.11,33.002
69.235692501,46.126,33.004
70.235002518,46.146,33.006
71.234313011,46.166,33.008
72.236199856,46.15,33.01
73.235510826,46.19,33.012
74.234966278,46.202,33.012
75.234278202,46.184,33.014
76.236094475,46.146,33.016
77.235405922,46.132,33.018
78.234717846,46.204,33.018
79.234030247,46.158,33.02
80.235847473,46.204,33.02
81.235160351,46.17,33.022
82.234652519,46.24,33.024
83.233965397,46.222,33.026
84.235783577,46.26,33.026
85.235096931,46.264,33.028
86.234410763,46.268,33.03
87.236229420,46.31,33.032
88.235543728,46.26,33.034
89.234896183,46.264,33.036
