Time (s),Power (dBm),Percentage (%)
0.251481056,-55,90
0.751577854,-55,90
1.251567364,-55,90
1.751593113,-55,90
2.251831532,-55,90
2.751439571,-55,90
3.251752377,-55,90
3.751468182,-55,90
4.251735687,-55,90
4.751603603,-61,78
5.251530647,-59,82
5.751325607,-55,90
6.251712322,-55,90
6.751321793,-60,80
7.251809597,-65,70
7.751411438,-62,76
8.251708031,-55,90
8.751624584,-59,82
9.251595020,-58,84
9.751507282,-59,82
10.251666546,-62,76
10.751342297,-55,90
11.251641750,-57,86
11.751334667,-59,82
12.251585484,-53,94
12.751446247,-59,82
13.251450539,-60,80
13.751464367,-64,72
14.251450539,-53,94
14.751299858,-59,82
15.251580238,-63,74
15.751245022,-63,74
16.251427651,-65,70
16.751492023,-64,72
17.251501083,-64,72
17.751574516,-67,66
18.251498699,-62,76
18.751506805,-62,76
19.251533032,-60,80
19.751304626,-63,74
20.251492024,-63,74
20.751419067,-60,80
21.251511097,-57,86
21.751408577,-60,80
22.251519203,-49,100
22.751437664,-55,90
23.251508713,-53,94
23.751290798,-64,72
24.251601696,-55,90
24.751283169,-57,86
25.251559734,-59,82
25.751452923,-57,86
26.251381397,-53,94
26.751230240,-58,84
27.251608372,-65,70
27.751290798,-57,86
28.251585960,-53,94
28.751212597,-51,98
29.251475811,-51,98
29.751401901,-64,72
30.251340389,-67,66
30.751132011,-67,66
31.251473427,-60,80
31.751113415,-59,82
32.251486301,-59,82
32.751126289,-59,82
33.251404285,-59,82
33.751431942,-59,82
34.251372814,-57,86
34.751372814,-51,98
35.251440525,-53,94
35.751162529,-59,82
36.251518250,-65,70
36.751154423,-59,82
37.251281262,-55,90
37.751307964,-59,82
38.251286507,-60,80
38.751405239,-53,94
39.251419544,-73,54
39.751361847,-60,80
40.251559734,-55,90
40.751233578,-51,98
41.251535416,-60,80
41.751390457,-53,94
42.251348019,-55,90
42.751387119,-53,94
43.251352310,-60,80
43.751307964,-69,62
44.251507282,-55,90
44.751161098,-57,86
45.251437187,-55,90
45.751190662,-55,90
46.251430988,-57,86
46.751252651,-55,90
47.251228809,-55,90
47.751109123,-57,86
48.751068115,-61,78
49.251335621,-57,86
49.751029015,-49,100
50.251307488,-53,94
50.751186848,-60,80
51.251173019,-61,78
51.750925064,-59,82
52.251295567,-61,78
52.750905514,-53,94
53.251271725,-60,80
53.750882149,-60,80
54.251182556,-57,86
54.751087189,-57,86
55.251039982,-64,72
55.750975132,-57,86
56.251312733,-59,82
56.750924110,-51,98
57.251189709,-53,94
57.750934601,-55,90
58.251170158,-62,76
58.751018047,-55,90
59.251072407,-57,86
59.751065731,-57,86
60.251101494,-59,82
60.750839233,-59,82
61.251404762,-63,74
61.751090050,-63,74
62.251231194,-67,66
62.751224995,-63,74
63.251211643,-65,70
63.751228809,-62,76
64.251178742,-63,74
64.751179218,-64,72
65.251338959,-62,76
65.751009941,-62,76
66.251152515,-62,76
66.751138210,-60,80
67.251120567,-58,84
67.750956535,-67,66
