Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.080094814,48.374,33.576
1.080824375,48.326,33.572
2.079085827,48.33,33.566
3.079813957,48.3,33.564
4.080542564,48.27,33.56
5.081407547,48.292,33.556
6.079651356,48.26,33.554
7.080378532,48.214,33.55
8.081141472,48.198,33.548
9.079384804,48.18,33.546
10.080207825,48.244,33.542
11.080932617,48.184,33.538
12.079174519,48.18,33.536
13.079898834,48.18,33.534
14.080723286,48.168,33.532
15.081447125,48.126,33.53
16.079687595,48.112,33.528
17.080410004,48.122,33.524
18.081132412,48.082,33.522
19.079370976,48.086,33.518
20.080092430,47.974,33.516
21.080926895,48.026,33.51
22.079163551,48.012,33.508
23.079882622,47.956,33.504
24.080702782,47.936,33.5
25.081421375,47.894,33.496
26.079655170,47.892,33.49
27.080371380,47.88,33.486
28.081088066,47.872,33.482
29.079319477,47.79,33.478
30.080033302,47.822,33.472
31.080747128,47.794,33.466
32.078976154,47.732,33.46
33.079795361,47.69,33.454
34.080506325,47.622,33.45
35.081215858,47.622,33.442
36.079454422,47.614,33.436
37.080163002,47.57,33.43
38.080925465,47.578,33.424
39.079166889,47.5,33.418
40.079916954,47.468,33.414
41.080621719,47.432,33.408
42.078843117,47.448,33.404
43.079546928,47.426,33.398
44.080249786,47.394,33.394
45.080952168,47.354,33.388
46.079301834,47.31,33.384
47.080035210,47.29,33.378
48.080741406,47.288,33.374
49.078958035,47.228,33.368
50.079804420,47.28,33.364
51.080502987,47.184,33.358
52.081199646,47.172,33.352
53.079412937,47.112,33.348
54.080108643,47.158,33.342
55.080832958,47.08,33.336
56.079043388,47.112,33.33
57.079736710,47.084,33.324
58.080429077,47.046,33.318
59.081148624,46.974,33.312
60.079355717,46.996,33.304
61.080058098,46.94,33.298
62.080886841,46.906,33.294
63.079091549,46.862,33.288
64.079778671,46.862,33.282
65.080465794,46.85,33.278
66.081152439,46.784,33.274
67.079354286,46.79,33.268
68.080039024,46.7,33.264
69.080722809,46.712,33.258
70.078923225,46.718,33.254
71.079749107,46.67,33.248
72.080430985,46.69,33.244
73.081150055,46.638,33.24
74.079404354,46.586,33.234
75.080084324,46.586,33.228
76.080762386,46.562,33.222
77.078957558,46.518,33.218
78.079635143,46.486,33.214
79.080311775,46.436,33.208
80.080987453,46.44,33.204
81.079228401,46.398,33.198
82.079903126,46.368,33.194
83.080707550,46.376,33.188
84.078897953,46.324,33.184
85.079570293,46.334,33.18
86.080242157,46.362,33.174
87.081090450,46.31,33.17
88.079278946,46.276,33.166
89.079949379,46.192,33.164
90.080618858,46.212,33.16
91.078805447,46.198,33.156
92.079473972,46.212,33.152
93.080142021,46.174,33.148
94.080810070,46.112,33.144
95.078994274,46.11,33.14
96.079660893,46.088,33.136
97.080326557,46.074,33.13
98.078508854,46.042,33.128
99.079173565,46.064,33.124
100.079837322,46.016,33.12
101.080501080,46.022,33.116
102.078733444,46.024,33.11
103.079592228,45.934,33.106
104.080254078,45.942,33.102
105.080915451,45.874,33.098
106.079092979,45.874,33.094
107.079752922,45.892,33.086
108.080411911,45.844,33.072
109.078587055,45.802,33.068
110.079361916,45.798,33.066
111.080018997,45.748,33.064
112.080675602,45.738,33.062
113.078848362,45.728,33.06
114.079504967,45.766,33.058
115.080224037,45.712,33.056
116.080879211,45.726,33.052
117.079051018,45.718,33.05
118.079806805,45.67,33.048
119.080492497,45.698,33.044
120.078663349,45.67,33.042
121.079316616,45.646,33.04
122.080055714,45.656,33.038
123.080708027,45.652,33.036
124.078877926,45.63,33.034
125.079529762,45.65,33.032
126.080182076,45.566,33.03
127.080832958,45.562,33.028
128.079001427,45.562,33.026
129.079717159,45.6,33.024
130.080367565,45.564,33.022
131.078534603,45.544,33.02
132.079184532,45.468,33.016
133.079833508,45.48,33.014
134.080508709,45.5,33.01
135.078706265,45.466,33.006
136.079353333,45.466,33.004
137.080043316,45.41,33
138.080689430,45.446,32.994
139.078852654,45.366,32.992
140.079498291,45.358,32.988
141.080409050,45.324,32.986
142.078569889,45.35,32.982
143.079214573,45.336,32.98
144.079858303,45.302,32.976
145.080502033,45.33,32.972
146.078661442,45.27,32.97
147.079304218,45.288,32.966
148.079946041,45.27,32.964
149.080587387,45.162,32.96
150.078807831,45.21,32.956
151.079448223,45.162,32.952
152.080088139,45.188,32.95
153.080728054,45.164,32.946
154.078884125,45.196,32.942
155.079714775,45.166,32.94
156.080353737,45.16,32.938
157.078508854,45.11,32.936
158.079146862,45.102,32.932
159.079784393,45.058,32.93
160.080421925,45.082,32.928
161.078576088,45.082,32.926
162.079212189,45.044,32.922
163.079848766,45.044,32.92
164.080595016,45.016,32.916
165.078748226,44.986,32.914
166.079383373,45,32.91
167.080018520,45.02,32.91
168.080652714,44.988,32.908
169.078804493,45.008,32.908
170.079498291,44.968,32.906
171.080132008,44.966,32.904
172.078429222,44.972,32.902
