Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.158454895,43.852,32.598
1.156897545,43.824,32.598
2.157861710,43.852,32.598
3.158825398,43.86,32.598
4.157268524,43.816,32.6
5.158232689,43.888,32.6
6.156675816,43.878,32.6
7.157639980,43.888,32.6
8.158604622,43.854,32.6
9.157047749,43.884,32.602
10.158012390,43.9,32.602
11.156455517,43.85,32.602
12.157420158,43.868,32.604
13.158384800,43.896,32.604
14.156827927,43.892,32.604
15.157793045,43.856,32.604
16.156236649,43.898,32.604
17.157201767,43.89,32.606
18.158166409,43.96,32.606
19.156610012,43.884,32.606
20.157575607,43.922,32.606
21.158540726,43.904,32.608
22.156984806,43.91,32.608
23.157949925,43.882,32.61
24.156394482,43.918,32.61
25.157359600,43.93,32.61
26.158325672,43.918,32.61
27.156769276,43.914,32.61
28.157735348,43.914,32.61
29.156179905,43.938,32.612
30.157145977,43.918,32.612
31.158111572,43.916,32.61
32.156556606,43.916,32.61
33.157522202,43.896,32.61
34.158488274,43.948,32.61
35.156932831,43.924,32.612
36.157898903,43.942,32.612
37.156343460,43.9,32.612
38.157308579,43.914,32.612
39.158274651,43.876,32.612
40.156719208,43.942,32.612
41.157684803,43.87,32.612
42.156128883,43.91,32.612
43.157094002,43.928,32.61
44.158059597,43.914,32.61
45.156503201,43.87,32.61
46.157468796,43.88,32.608
47.158433914,43.886,32.608
48.156877518,43.87,32.608
49.157842159,43.888,32.608
50.156285763,43.882,32.606
51.157250881,43.91,32.606
52.158215523,43.856,32.606
53.156658649,43.888,32.604
54.157622337,43.85,32.598
55.156064987,43.812,32.596
56.157029152,43.864,32.596
57.157992840,43.862,32.596
58.156435013,43.818,32.596
59.157398701,43.796,32.594
60.155840874,43.856,32.594
61.156803131,43.81,32.592
62.157766342,43.788,32.592
63.156208038,43.852,32.59
64.157170296,43.824,32.588
65.158132076,43.772,32.588
66.156572819,43.786,32.588
67.157535553,43.746,32.586
68.155976296,43.746,32.586
69.156937122,43.77,32.584
70.157899380,43.798,32.584
71.156339169,43.744,32.582
72.157300472,43.8,32.582
73.158261776,43.762,32.58
74.156701565,43.79,32.58
75.157661915,43.766,32.578
76.156102181,43.756,32.576
77.157062531,43.714,32.574
78.158022404,43.746,32.574
79.156461716,43.71,32.574
80.157421589,43.708,32.572
81.155860424,43.666,32.572
82.156820297,43.714,32.57
83.157780170,43.712,32.57
84.156218529,43.716,32.568
85.157177925,43.714,32.568
86.158137322,43.724,32.568
87.156574249,43.672,32.566
88.157533646,43.704,32.564
89.155971050,43.65,32.564
90.156929493,43.668,32.562
91.157887459,43.672,32.562
92.156324863,43.66,32.56
93.157282829,43.664,32.558
94.155718327,43.638,32.558
95.156676292,43.672,32.556
96.157633781,43.618,32.554
97.156069756,43.638,32.554
98.157026768,43.55,32.552
99.157983303,43.584,32.55
100.156418800,43.588,32.55
101.157375336,43.606,32.548
102.155810356,43.568,32.548
103.156767368,43.56,32.546
104.157723904,43.578,32.546
