Time (s),Power (dBm),Percentage (%)
0.160269737,-53,94
0.660122872,-53,94
1.160131455,-53,94
1.660098076,-53,94
2.160256863,-53,94
2.659930706,-60,80
3.160254002,-57,86
3.660099983,-55,90
4.160160065,-53,94
4.659965038,-53,94
5.160233974,-62,76
5.660099507,-60,80
6.160069943,-61,78
6.660112858,-67,66
7.160268307,-57,86
7.659883499,-62,76
8.160204887,-53,94
9.160091400,-59,82
9.660076618,-69,62
10.160195351,-57,86
10.659956455,-55,90
11.160028935,-49,100
11.660075188,-55,90
12.160213470,-57,86
12.659863472,-59,82
13.159984589,-53,94
13.660060883,-57,86
14.160020351,-55,90
14.659977436,-55,90
15.160195828,-55,90
15.659821987,-51,98
16.160139084,-49,100
16.660002709,-47,100
17.160055161,-53,94
17.659815312,-53,94
18.160137653,-53,94
18.659943104,-53,94
19.160007000,-53,94
19.659762859,-53,94
20.160094738,-53,94
20.659807205,-53,94
21.160074711,-60,80
21.659893036,-61,78
22.159998417,-55,90
22.659808636,-55,90
23.160015583,-55,90
23.659858227,-57,86
24.159966946,-59,82
24.659884453,-59,82
25.160114765,-59,82
25.659807205,-49,100
26.159926415,-53,94
26.659928322,-49,100
27.159911633,-55,90
27.659910202,-59,82
28.160061836,-51,98
28.659718514,-57,86
29.160035133,-59,82
29.659942150,-57,86
30.160037994,-51,98
30.659777641,-47,100
31.160039902,-55,90
31.659898758,-57,86
32.159883022,-57,86
32.659755230,-57,86
33.160027027,-57,86
33.659683228,-47,100
34.159992218,-47,100
34.659906387,-47,100
35.159866333,-59,82
35.659665585,-59,82
36.160041332,-51,98
36.659720898,-59,82
37.159863949,-51,98
37.659846306,-55,90
38.159840107,-55,90
38.659670353,-58,84
39.159839630,-59,82
39.659627915,-58,84
40.159828186,-57,86
40.659820080,-59,82
41.159790516,-64,72
41.659626484,-67,66
42.159951687,-53,94
42.659620285,-51,98
43.159944058,-51,98
43.659675121,-51,98
44.159979343,-53,94
44.659837723,-49,100
45.159827232,-49,100
45.659702778,-63,74
46.159964561,-57,86
46.659603596,-51,98
47.159903050,-51,98
47.659620762,-51,98
48.159771919,-51,98
48.659620762,-53,94
49.159906864,-59,82
49.659751415,-51,98
50.159728050,-65,70
50.659750462,-53,94
51.159913540,-57,86
51.659633160,-57,86
52.159780026,-55,90
52.659772396,-51,98
53.159729481,-53,94
53.659685135,-57,86
54.159872055,-47,100
54.659526348,-47,100
55.159708500,-47,100
55.659714699,-47,100
56.159879208,-47,100
56.659518719,-55,90
57.159848213,-51,98
57.659733772,-51,98
58.159702778,-59,82
58.659596443,-51,98
59.159832001,-58,84
59.659512520,-57,86
60.159795284,-53,94
60.659710884,-47,100
61.159694195,-55,90
61.659476280,-51,98
62.159810066,-53,94
62.659672737,-53,94
63.159652233,-51,98
63.659654141,-63,74
64.159854412,-51,98
64.659456730,-57,86
65.159734249,-58,84
65.659638405,-57,86
66.159643650,-49,100
66.659600735,-59,82
67.159774303,-51,98
67.659477711,-55,90
68.159595966,-51,98
68.659652233,-59,82
69.159709930,-59,82
69.659417629,-59,82
70.159752369,-57,86
70.659512997,-55,90
71.159609795,-53,94
71.659533501,-51,98
72.159672260,-57,86
72.659412861,-61,78
73.159690857,-55,90
73.659469128,-53,94
74.159551621,-57,86
74.659395218,-63,74
75.159628868,-59,82
75.659567833,-55,90
76.159541607,-53,94
76.659461498,-59,82
77.159718514,-59,82
77.659442425,-57,86
78.159608364,-60,80
78.659542084,-51,98
79.159532547,-51,98
79.659488201,-53,94
80.159712315,-60,80
80.659413815,-43,100
81.159506321,-51,98
81.659520626,-51,98
82.159671307,-53,94
82.659356594,-43,100
83.159654141,-53,94
83.659504891,-57,86
84.159539223,-53,94
84.659376145,-61,78
85.159640789,-55,90
85.659302712,-65,70
86.159638405,-57,86
86.659520626,-55,90
87.159467697,-59,82
87.659304619,-62,76
88.159618855,-55,90
88.659475804,-57,86
89.159492493,-59,82
89.659463406,-49,100
90.159410954,-60,80
90.659286976,-53,94
91.159451962,-53,94
91.659481526,-51,98
92.159466267,-51,98
92.659409523,-51,98
93.159366608,-53,94
93.659260750,-59,82
94.159541130,-51,98
94.659423351,-64,72
95.159525871,-65,70
95.659251213,-55,90
96.159593582,-61,78
96.659457207,-53,94
97.159392357,-51,98
97.659224510,-51,98
98.159586430,-61,78
98.659266949,-57,86
99.159485340,-62,76
99.659421921,-51,98
100.159361362,-55,90
100.659245491,-49,100
101.159520626,-51,98
101.659280777,-57,86
102.159382343,-49,100
102.659399986,-51,98
103.159537315,-53,94
103.659171581,-57,86
104.159285545,-59,82
104.659351826,-53,94
