Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.190683842,44.702,32.716
1.190502644,44.69,32.716
2.190322399,44.704,32.718
3.190250874,44.708,32.718
4.190070152,44.71,32.72
5.189889908,44.7,32.72
6.189808369,44.716,32.722
7.189628601,44.692,32.722
8.189478397,44.69,32.722
9.189380169,44.704,32.722
10.189200401,44.738,32.722
11.189021111,44.758,32.724
12.188841820,44.756,32.724
13.188662052,44.726,32.726
14.188482761,44.722,32.726
15.188303947,44.766,32.726
16.188142300,44.732,32.726
17.190437794,44.764,32.728
18.190258980,44.774,32.728
19.190080643,44.786,32.728
20.189912796,44.78,32.73
21.189894199,44.756,32.73
22.189715862,44.758,32.73
23.189537525,44.738,32.732
24.189359188,44.822,32.732
25.189180851,44.81,32.732
26.189002514,44.802,32.732
27.188824654,44.764,32.732
28.188646317,44.774,32.732
29.188467979,44.8,32.734
30.188290119,44.778,32.734
31.188111782,44.736,32.726
32.187933445,44.742,32.724
33.190229893,44.766,32.726
34.190224171,44.792,32.728
35.190097809,44.768,32.728
36.189919472,44.814,32.728
37.189741135,44.752,32.73
38.189562798,44.764,32.728
39.189410210,44.736,32.728
40.189231873,44.752,32.728
41.189053536,44.752,32.73
42.188875198,44.744,32.73
43.188695908,44.778,32.73
44.188517571,44.754,32.73
45.188578606,44.75,32.73
46.188399792,44.724,32.728
47.188220501,44.778,32.728
48.190516472,44.768,32.728
49.190337181,44.73,32.728
50.190158367,44.762,32.728
51.189979076,44.746,32.726
52.189799786,44.732,32.726
53.189683437,44.706,32.722
54.189503193,44.734,32.714
55.189323425,44.696,32.714
56.189210892,44.694,32.714
57.189063549,44.696,32.714
58.188935757,44.678,32.714
59.188755512,44.72,32.714
60.188574314,44.682,32.712
61.188392639,44.668,32.71
62.188211441,44.628,32.71
63.188029766,44.648,32.71
64.190322876,44.662,32.708
65.190141201,44.66,32.708
66.189959049,44.616,32.708
67.189832211,44.618,32.706
68.189649582,44.622,32.706
69.189467430,44.638,32.704
70.189329624,44.624,32.704
71.189146519,44.624,32.702
72.188963413,44.564,32.702
73.188823223,44.614,32.7
74.188793659,44.632,32.698
75.188610077,44.548,32.696
76.188426495,44.584,32.692
77.188241959,44.616,32.69
78.188058376,44.606,32.69
79.187873840,44.558,32.69
80.190164089,44.562,32.69
81.189980030,44.568,32.688
82.189795017,44.54,32.686
83.189610004,44.514,32.684
84.189458370,44.53,32.682
85.189278603,44.506,32.682
86.189301014,44.478,32.68
87.189114571,44.496,32.68
88.188929081,44.536,32.678
89.188742638,44.49,32.678
90.188556194,44.526,32.678
91.188452721,44.476,32.676
92.188303471,44.516,32.676
93.188116550,44.452,32.674
94.187941074,44.466,32.674
95.190228462,44.502,32.672
96.190041542,44.444,32.67
97.189854622,44.44,32.67
98.189666748,44.42,32.668
99.189646721,44.48,32.666
100.189458847,44.458,32.666
101.189271450,44.43,32.664
102.189083099,44.39,32.664
103.188894749,44.4,32.664
104.188706398,44.428,32.662
