Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.966423511,44.198,32.612
1.968702793,44.22,32.612
2.968506336,44.208,32.614
3.968309879,44.182,32.614
4.968113422,44.178,32.614
5.968044758,44.206,32.614
6.967868805,44.214,32.616
7.967673302,44.178,32.616
8.967502117,44.158,32.618
9.967306614,44.224,32.618
10.967111588,44.208,32.62
11.966916561,44.212,32.62
12.966721535,44.23,32.62
13.966549397,44.234,32.62
14.966354370,44.214,32.62
15.968634129,44.186,32.62
16.968600273,44.198,32.618
17.968405247,44.242,32.62
18.968326092,44.224,32.62
19.968131065,44.23,32.618
20.967935562,44.228,32.618
21.967740536,44.176,32.616
22.967545032,44.208,32.618
23.967349529,44.204,32.618
24.967157841,44.204,32.618
25.966961861,44.196,32.618
26.966766357,44.208,32.618
27.966569901,44.184,32.618
28.966395855,44.16,32.618
29.968744755,44.204,32.618
30.968638420,44.182,32.618
31.968441963,44.19,32.618
32.968246460,44.202,32.616
33.968050003,44.202,32.616
34.967854500,44.204,32.618
