Time (s),Power (dBm),Percentage (%)
0.319103718,-62,76
0.818961620,-63,74
1.319088459,-62,76
1.818915844,-62,76
2.319099903,-62,76
2.818875313,-63,74
3.319067001,-62,76
3.818861008,-59,82
4.319021702,-55,90
4.818897247,-59,82
5.319149494,-60,80
5.818827629,-53,94
6.319082737,-53,94
6.818920135,-55,90
7.319040299,-55,90
7.818817139,-59,82
8.318889141,-59,82
8.818888664,-59,82
9.318988323,-57,86
9.818829060,-57,86
10.319000721,-57,86
10.818806171,-47,100
11.318943024,-51,98
11.818818569,-53,94
12.318953991,-55,90
12.818758964,-51,98
13.318929672,-57,86
13.818734169,-57,86
14.318917275,-61,78
14.818746567,-59,82
15.318871498,-59,82
15.818701267,-51,98
16.318853855,-53,94
16.818608284,-49,100
17.318698406,-51,98
17.818524837,-53,94
18.318729401,-51,98
18.818518162,-62,76
19.318893433,-60,80
19.818728924,-53,94
20.318853855,-57,86
20.818650722,-47,100
21.319068909,-53,94
21.818892479,-55,90
22.319037438,-62,76
22.818885326,-57,86
23.319196701,-67,66
23.818833828,-65,70
24.319129944,-60,80
24.818975449,-59,82
25.319115639,-59,82
25.818879604,-59,82
26.318980694,-59,82
26.818888187,-59,82
27.319059372,-59,82
27.818866253,-59,82
28.318999767,-59,82
28.818841457,-53,94
29.318977356,-62,76
29.818852425,-49,100
30.318988800,-59,82
30.818795204,-55,90
31.318964958,-53,94
31.818769932,-51,98
32.318913937,-61,78
32.818781853,-62,76
33.318906784,-65,70
33.818776607,-65,70
34.318872452,-60,80
34.818624020,-60,80
35.318750382,-65,70
35.818621159,-57,86
36.318737030,-60,80
36.818588257,-57,86
37.318694115,-59,82
