Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.316090584,45.584,32.89
1.315933704,45.554,32.888
2.315776348,45.658,32.888
3.315619469,45.63,32.888
4.315474510,45.602,32.886
5.315317631,45.604,32.886
6.317634583,45.576,32.884
7.317476749,45.588,32.882
8.317319393,45.578,32.88
9.317161083,45.57,32.88
10.317003250,45.568,32.88
11.316844940,45.608,32.88
12.316686630,45.528,32.878
13.316527367,45.594,32.876
14.316369057,45.528,32.874
15.316210270,45.556,32.874
16.316050530,45.516,32.874
17.315891743,45.522,32.87
18.315731049,45.506,32.866
19.315773487,45.47,32.864
20.315613270,45.484,32.862
21.315711021,45.466,32.86
22.315549374,45.414,32.858
23.315387726,45.462,32.858
24.317700386,45.432,32.856
25.317538738,45.422,32.856
26.317376614,45.47,32.854
27.317214012,45.406,32.854
28.317051411,45.396,32.852
29.316888332,45.414,32.85
30.316725254,45.36,32.85
31.316561699,45.402,32.848
32.316398144,45.334,32.842
33.316233635,45.314,32.838
34.316069126,45.33,32.836
35.315905094,45.33,32.836
36.315740109,45.368,32.836
37.315575123,45.288,32.834
