Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.193755150,89.41406,147,4.029375,253.125,0
1.248463154,89.40234,147,4.02625,252.5,0
2.303645134,89.39063,146.71875,4.026875,261.25,0
3.182534695,89.39063,146.71875,4.0275,256.875,0
4.237078667,89.37891,146.71875,4.026875,259.0625,0
5.291658878,89.36719,146.71875,4.025625,275.9375,0
6.170753002,89.35547,146.71875,4.02875,250.625,0
7.225493908,89.35547,146.71875,4.028125,257.8125,0
8.280516148,89.33984,146.90625,4.02625,263.4375,0
9.159467697,89.32813,147.1875,4.028125,246.5625,0
10.213932514,89.31641,147.46875,4.026875,250.3125,0
11.268832207,89.30469,147.84375,4.025625,268.75,0
12.147868633,89.30469,148.03125,4.028125,255,0
13.202550888,89.29297,147.84375,4.025625,270,0
14.257371903,89.28125,148.03125,4.02625,290,0
15.312061787,89.26953,147.65625,4.026875,265.625,0
16.191188812,89.25781,147.65625,4.02125,269.6875,0
17.245945931,89.24219,147.5625,4.02625,257.8125,0
18.300764561,89.24219,147.46875,4.026875,262.8125,0
19.180456638,89.23047,147.46875,4.024375,268.75,0
20.234742165,89.21875,147.375,4.024375,260.625,0
21.289577484,89.20703,147.28125,4.0275,255.3125,0
22.168665886,89.19531,147.28125,4.021875,266.5625,0
23.223661423,89.18359,147.65625,4.025,255,0
24.278106213,89.18359,147.75,4.0275,255,0
25.157131672,89.17188,147.75,4.025625,263.4375,0
26.211844921,89.16016,147.46875,4.02625,260.625,0
27.266757965,89.14453,147.46875,4.02625,256.25,0
28.145740509,89.13281,147.75,4.020625,257.1875,0
29.200478554,89.13281,147.75,4.025625,268.4375,0
30.255202770,89.12109,147.9375,4.02375,253.125,0
31.309938431,89.10938,147.84375,4.02625,260,0
32.189064503,89.09766,147.5625,4.026875,282.8125,0
33.243807316,89.08594,147.5625,4.02625,265.3125,0
34.299005508,89.07422,147.5625,4.028125,251.25,0
35.177736282,89.07422,147.28125,4.023125,265.3125,0
36.232350826,89.0625,147.375,4.025625,246.5625,0
37.286966801,89.04688,147.5625,4.025625,250,0
