Time (s),Humidity (%)
0.717570782,10.5918
1.719910145,10.51758
2.719775200,11.75098
3.719639778,10.24414
4.719504833,10.95313
5.719369888,10.81641
6.719234466,9.084961
7.719099522,10.38086
8.718964577,10.58008
9.718829632,11.17773
10.718694687,9.433594
11.718726158,10.06934
12.718591213,10.16895
13.718456268,10.39355
14.718320846,11.06543
15.718420982,10.45508
16.718286037,9.084961
17.718150139,10.01953
18.718015194,10.15625
19.717880249,10.33105
20.717744827,11.16602
21.717609882,10.15625
22.717474461,9.745117
23.719814300,11.05371
24.719679356,10.66699
25.719544411,10.71777
26.719408512,9.932617
27.719273567,11.04102
28.719138622,10.30664
29.719003677,11.21582
30.718869209,10.36816
31.718734264,10.43066
32.718599319,10.99121
33.718464851,9.745117
34.718619823,10.74121
35.718484878,9.832031
36.718350887,9.819336
37.718337536,9.470703
38.718202591,10.60449
39.718067646,9.595703
40.717932224,9.308594
41.717796802,10.34277
42.717661381,9.632813
43.717525482,9.18457
44.717390060,9.807617
45.719728947,9.383789
46.719593525,10.30566
47.719457149,10.37988
48.719320774,9.918945
49.719183445,9.944336
50.719047546,9.793945
51.718910217,9.357422
52.718773365,9.90625
53.718636513,9.045898
54.718499184,9.357422
55.718362331,9.494141
56.718224525,9.307617
57.718178272,10.44141
58.718040466,9.78125
59.718400478,9.619141
60.718262672,10.76465
61.718124866,9.145508
62.717986584,10.1543
63.717848778,9.892578
64.717710495,11.17578
65.717572212,10.51563
66.717433929,10.97656
67.719770908,11.27539
68.719632149,10.34082
69.719493866,10.42773
70.719355106,9.842773
71.719216347,10.85156
72.719078064,10.62695
73.718939781,10.54004
74.718800545,9.381836
75.718662262,11.21289
76.718523979,9.730469
77.718385696,10.32813
78.718246460,10.19141
79.718107700,10.16602
80.717969418,9.978516
81.718012810,11.125
82.717874050,10.57715
83.717734814,10.85059
84.717596054,10.24023
85.717456341,10.33984
86.717317104,9.542969
87.717177868,10.75098
88.717038155,9.28125
89.719372749,9.28125
90.719233513,10.27734
91.719092846,10.70117
92.718952656,9.580078
93.718811512,9.641602
94.718671322,10.50098
95.718530178,8.918945
96.718388557,10.72461
97.718246937,9.81543
98.718447208,10.18945
99.718305111,10.82422
100.718162537,10.79883
101.718020439,10.18848
102.717877388,10.28809
103.717734337,10.72363
104.717591286,10.44922
105.717447758,10.86035
106.717303753,9.303711
107.717159748,9.676758
108.717015266,10.125
109.719345570,8.954102
110.719200134,10.37305
111.719055176,10.37305
112.718909264,10.53418
113.718762875,9.451172
114.718616486,11.09375
116.718322754,10.14746
117.718174934,9.612305
118.718027115,10.96875
119.717878818,10.17188
120.718030453,10.04688
121.717881679,10.45801
122.717732429,10.1084
123.717583179,10.29492
124.717433453,10.30762
125.717445850,9.634766
126.717294693,10.59277
127.717144489,10.39355
128.716992855,9.583984
129.719316482,10.38086
130.719164848,9.995117
131.719012260,9.496094
132.718860149,9.870117
133.718707085,9.918945
134.718554020,10.21777
135.718400478,9.930664
136.718246460,10.3291
137.718092441,11.62207
138.717961788,11.13672
139.717806816,10.52734
140.717651844,11.16113
141.717496395,11.63379
142.717714786,10.12793
143.717558384,9.493164
144.717401504,10.06543
145.717244148,12.14258
146.717086792,10.22754
147.716928959,10.08984
148.719245434,12.11621
149.719087124,11.64453
150.718928814,12.43945
151.718769550,11.1582
152.718609810,11.23242
153.718450069,11.7793
154.718417168,11.70508
155.718256950,11.7168
156.718096733,10.73438
157.717936516,10.89648
158.717775345,10.9209
159.717669010,11.5791
160.717507362,11.13184
161.717345715,11.80273
162.717184067,12.11328
