Time (s),Humidity (%)
0.652063847,15.36133
1.650139809,15.27637
2.650698185,15.00879
3.651256561,15.28906
4.651815415,14.64355
5.649915219,15.35059
6.650548935,14.80273
7.651108742,15.36426
8.651669026,14.9375
9.649761677,15.97461
10.650429249,15.9375
11.651087284,15.86523
12.651648045,15.80469
13.652209759,15.46387
14.650400162,14.85352
15.651089668,14.96387
16.651652336,15.48828
17.652215004,15.79395
18.650295258,16.45313
19.650859356,15.12402
20.651422978,16.41699
21.651987076,15.58887
22.650079727,15.82031
23.650701523,14.74707
24.651266575,15.43066
25.651831627,15.73633
26.650000572,15.5293
27.650567055,15.43164
28.651133537,15.56641
29.651700497,15.35938
30.652266979,15.81152
31.650358677,14.93359
32.650943756,14.65234
34.652079582,16.19043
35.650246620,16.50879
36.650960446,15.70313
37.651528835,16.16699
38.652097225,16.09375
39.650182724,16.21582
40.650752068,17.0332
41.651320458,15.98438
42.651889324,16.5459
43.649975777,16.58301
44.650544167,16.15527
45.651113510,16.375
46.651682377,15.10645
47.649860859,16.22852
48.650451183,14.80078
49.651020527,15.74121
50.651619911,15.15527
51.652192593,14.77734
52.650279045,15.87598
53.650847912,16.14355
54.651479244,15.25293
55.652048588,14.92285
56.650134564,15.5459
57.650894165,15.3623
58.651463509,16.40039
59.652082443,16.41211
60.650168896,15.87598
61.650738716,15.49707
62.651393891,15.35059
63.651962757,15.42383
64.650049210,16.10742
