Time (s),Power (dBm),Percentage (%)
0.153506279,-53,94
0.653624535,-53,94
1.153616905,-53,94
1.653584957,-53,94
2.153621197,-55,90
2.653599262,-55,90
3.153547764,-53,94
3.653728962,-53,94
4.153339386,-55,90
4.653508663,-55,90
5.153508186,-53,94
5.653509140,-65,70
6.153337002,-65,70
6.653570175,-62,76
7.153494358,-59,82
7.653509617,-67,66
8.153332233,-65,70
8.653665066,-62,76
9.153334618,-55,90
9.653607845,-57,86
10.153607369,-57,86
10.653568745,-57,86
11.153420925,-57,86
11.653842449,-57,86
12.153520584,-59,82
12.653819084,-57,86
13.153422356,-57,86
13.653713226,-57,86
14.153638840,-59,82
14.653731823,-57,86
15.153725147,-55,90
15.653900623,-59,82
16.153608322,-69,62
16.653957844,-53,94
17.153629303,-51,98
17.653794766,-53,94
18.153520584,-55,90
18.653684139,-53,94
19.153718472,-53,94
19.653713226,-53,94
20.153706551,-58,84
20.653823376,-61,78
21.153504372,-51,98
21.653797150,-47,100
22.153674603,-47,100
22.653636456,-57,86
23.153627873,-53,94
23.653637409,-61,78
24.153635502,-62,76
24.653837681,-62,76
25.153496265,-57,86
25.653801441,-53,94
26.153522491,-53,94
26.653819561,-53,94
27.153705597,-53,94
27.653670311,-53,94
28.153499126,-62,76
28.653799534,-57,86
29.153409958,-57,86
29.653748036,-57,86
30.153425694,-51,98
30.653734207,-51,98
31.153556347,-53,94
31.653567314,-55,90
32.153571129,-55,90
32.653751850,-53,94
33.153401375,-55,90
34.153325081,-51,98
34.653634548,-55,90
35.153613567,-51,98
35.653603554,-57,86
36.153698444,-59,82
36.653771401,-55,90
37.153514385,-51,98
37.653840065,-63,74
38.153446674,-69,62
38.653664589,-65,70
39.153623104,-65,70
39.653617382,-62,76
40.153520107,-62,76
40.653562546,-62,76
41.153414726,-62,76
41.653615475,-62,76
42.153348923,-57,86
42.653681278,-55,90
43.153467655,-57,86
43.653531075,-49,100
44.153499126,-59,82
44.653448105,-55,90
45.153426170,-47,100
45.653651714,-57,86
46.153260708,-53,94
46.653615475,-51,98
47.153466702,-49,100
47.653676987,-53,94
48.153527737,-55,90
48.653494358,-51,98
49.153452873,-60,80
49.653639794,-62,76
50.153293133,-59,82
50.653471947,-61,78
51.153311729,-63,74
51.653588295,-59,82
52.153318882,-59,82
52.653406143,-57,86
53.153226376,-55,90
53.653426171,-55,90
54.153197289,-55,90
54.653398991,-55,90
55.153255463,-67,66
55.653516293,-57,86
56.153442860,-55,90
56.653366566,-58,84
57.153570652,-59,82
57.653707028,-51,98
58.153357029,-55,90
58.653716564,-49,100
59.153394222,-57,86
59.653648377,-53,94
60.153580666,-57,86
60.653501034,-57,86
61.153556347,-53,94
61.653549194,-59,82
62.153401375,-55,90
62.653752327,-59,82
63.153368473,-65,70
63.653549671,-62,76
64.153580189,-53,94
64.653505802,-53,94
