Time (s),Humidity (%)
0.852011204,12.96289
1.854277134,13.69336
2.854068756,12.49219
3.853944302,12.79004
4.853735924,13.31055
5.853527546,14.21387
6.853320122,13.71875
7.853112221,12.97656
8.852904797,13.29883
9.852759838,12.40723
10.852583408,13.49707
11.852375507,12.07227
12.852168560,13.16211
13.851961613,14.14063
14.854457855,13.25
15.854250908,13.42383
16.854043961,11.86328
17.853837013,12.33398
18.853630543,13.89355
19.853424072,13.27441
20.853217125,12.63086
21.853011131,14.42676
22.852805138,12.90332
23.852599144,13.68359
24.852392673,14.36523
25.852187157,13.22559
26.851981163,13.12695
27.851775646,14.2666
28.854044437,13.70898
29.853838921,14.14258
30.853633881,13.30078
31.853428364,12.86719
32.853222847,12.50781
33.853017807,11.30566
34.852811813,11.78906
35.852606297,12.09863
36.852667332,11.76465
37.852558136,11.47949
38.852372646,12.71777
39.852167129,13.34961
40.852037907,12.08691
41.854307175,13.04004
42.854101181,12.4209
43.853972435,13.27539
44.853765964,13.28711
45.853559494,12.32129
46.853352547,11.875
47.853146076,12.14746
48.852939129,12.49414
49.852732182,12.02344
50.852524757,11.93652
51.852316856,11.83691
52.852109432,12.79102
53.851901531,12.45605
54.851694107,13.31055
55.853960991,12.2832
56.853752613,12.96387
57.853636742,12.88965
58.853428841,13.27344
59.853220463,13.47168
60.853016853,12.71582
61.853024960,13.75684
62.852817535,11.57715
63.852609158,13.52051
64.852401257,13.08789
65.852192879,12.31934
66.851985455,12.58008
67.851955414,13.66992
68.854222774,13.31055
69.854014873,13.5957
70.853807449,13.43457
71.853599548,12.20898
72.853392124,11.15527
73.853183746,12.28223
74.852975845,11.92285
75.852767467,12.71582
76.852563381,12.62891
77.852478504,13.44629
78.852270126,12.09668
79.852097511,13.85449
80.851888657,12.96289
81.851679802,11.77344
82.853944778,13.32129
83.853734970,13.01172
84.853525162,11.94629
85.853314877,12.49023
86.853282452,12.61426
87.853072166,12.72559
88.852861404,12.58887
89.852649689,12.10645
90.852437973,13.34375
91.852230072,14.37109
