Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.852011204,43.76,32.534
1.854277134,43.792,32.534
2.854068756,43.79,32.536
3.853944302,43.81,32.538
4.853735924,43.804,32.538
5.853527546,43.76,32.54
6.853320122,43.838,32.54
7.853112221,43.824,32.542
8.852904797,43.838,32.542
9.852759838,43.796,32.544
10.852583408,43.804,32.544
11.852375507,43.798,32.544
12.852168560,43.826,32.546
13.851961613,43.834,32.546
14.854457855,43.86,32.548
15.854250908,43.838,32.548
16.854043961,43.836,32.55
17.853837013,43.83,32.55
18.853630543,43.814,32.55
19.853424072,43.858,32.55
20.853217125,43.834,32.552
21.853011131,43.864,32.552
22.852805138,43.868,32.552
23.852599144,43.876,32.554
24.852392673,43.87,32.554
25.852187157,43.892,32.554
26.851981163,43.852,32.554
27.851775646,43.842,32.556
28.854044437,43.882,32.556
29.853838921,43.898,32.556
30.853633881,43.888,32.558
31.853428364,43.942,32.556
32.853222847,43.888,32.556
33.853017807,43.896,32.556
34.852811813,43.856,32.556
35.852606297,43.882,32.554
36.852667332,43.914,32.554
37.852558136,43.908,32.556
38.852372646,43.864,32.556
39.852167129,43.902,32.554
40.852037907,43.888,32.554
41.854307175,43.868,32.554
42.854101181,43.814,32.554
43.853972435,43.906,32.552
44.853765964,43.864,32.55
45.853559494,43.842,32.55
46.853352547,43.87,32.548
47.853146076,43.856,32.548
48.852939129,43.866,32.546
49.852732182,43.828,32.546
50.852524757,43.798,32.546
51.852316856,43.85,32.544
52.852109432,43.84,32.544
53.851901531,43.81,32.542
54.851694107,43.788,32.542
55.853960991,43.794,32.542
56.853752613,43.81,32.542
57.853636742,43.782,32.542
58.853428841,43.798,32.54
59.853220463,43.814,32.54
60.853016853,43.794,32.54
61.853024960,43.77,32.54
62.852817535,43.846,32.54
63.852609158,43.788,32.54
64.852401257,43.786,32.54
65.852192879,43.828,32.54
66.851985455,43.802,32.54
67.851955414,43.822,32.54
68.854222774,43.828,32.54
69.854014873,43.802,32.54
70.853807449,43.844,32.54
71.853599548,43.814,32.54
72.853392124,43.882,32.54
73.853183746,43.822,32.54
74.852975845,43.812,32.538
75.852767467,43.804,32.538
76.852563381,43.8,32.536
77.852478504,43.8,32.536
78.852270126,43.744,32.536
79.852097511,43.754,32.536
80.851888657,43.772,32.534
81.851679802,43.738,32.528
82.853944778,43.716,32.526
83.853734970,43.75,32.524
84.853525162,43.692,32.522
85.853314877,43.682,32.52
86.853282452,43.71,32.52
87.853072166,43.71,32.518
88.852861404,43.672,32.518
89.852649689,43.716,32.516
90.852437973,43.676,32.516
91.852230072,43.666,32.514
92.852018833,43.65,32.514
93.851806164,43.644,32.512
94.851593971,43.654,32.512
95.853856087,43.63,32.51
96.853643894,43.648,32.51
97.853430748,43.632,32.506
98.853218079,43.6,32.504
99.853180885,43.642,32.502
100.852967262,43.616,32.5
101.852753639,43.59,32.5
102.852539062,43.552,32.498
103.852325439,43.616,32.498
