Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.171349049,60.875,101.90625,3.843125,257.8125,0
1.225963593,60.86328,101.90625,3.84625,270.625,0
2.280918598,60.86328,102.09375,3.844375,256.875,0
3.336232185,60.85156,102.09375,3.84375,256.25,0
4.214638233,60.83984,102.09375,3.845,255.3125,0
5.269348145,60.82422,101.90625,3.844375,260.9375,0
6.324147701,60.8125,102.09375,3.844375,254.6875,0
7.203331947,60.8125,102.09375,3.845,262.5,0
8.257912159,60.80078,102.1875,3.844375,257.8125,0
9.312827110,60.78906,102.1875,3.8425,260,0
10.191691399,60.77734,102.09375,3.845625,269.375,0
11.246673584,60.76563,102,3.845,275,0
12.301294327,60.76563,101.8125,3.843125,258.75,0
13.180419922,60.75391,101.71875,3.84375,269.0625,0
14.235289097,60.74219,101.625,3.84,270.625,0
15.289914608,60.72656,101.8125,3.844375,249.375,0
16.344806194,60.71484,101.625,3.843125,274.0625,0
17.223656178,60.71484,101.71875,3.8425,263.125,0
18.278542042,60.70313,101.625,3.845625,261.5625,0
19.333208561,60.69141,101.34375,3.843125,265,0
20.212381363,60.67969,101.15625,3.8425,274.6875,0
21.267184258,60.66797,101.15625,3.84375,271.25,0
22.321851254,60.65625,101.15625,3.84375,287.1875,0
23.200962544,60.65625,101.25,3.843125,260.625,0
24.255597591,60.64453,101.25,3.844375,258.125,0
25.310507774,60.62891,101.15625,3.84125,263.4375,0
27.244356632,60.60547,101.34375,3.843125,265,0
28.299176693,60.60547,101.34375,3.84125,275.9375,0
29.178079605,60.59375,100.96875,3.84125,260,0
30.233148098,60.58203,100.96875,3.844375,275.3125,0
31.287523270,60.57031,101.0625,3.844375,265.9375,0
32.342387676,60.55859,100.875,3.84,281.875,0
33.221341610,60.54688,100.875,3.84125,269.6875,0
34.276240349,60.54688,100.59375,3.843125,253.75,0
35.331127644,60.53125,100.6875,3.841875,262.1875,0
36.210049629,60.51953,100.875,3.843125,260.3125,0
37.265080452,60.50781,100.96875,3.83875,252.1875,0
38.319645405,60.50781,101.0625,3.84,259.375,0
