Time (s),Power (dBm),Percentage (%)
0.345730305,-64,72
0.845539093,-60,80
1.345839501,-69,62
1.845515728,-65,70
2.345849514,-69,62
2.845681668,-69,62
3.345757485,-67,66
3.845542908,-63,74
4.345816612,-65,70
4.845560074,-67,66
5.345693588,-59,82
5.845561505,-51,98
6.345683098,-60,80
6.845513821,-57,86
7.345774174,-51,98
7.845478058,-62,76
8.345631123,-67,66
8.845487118,-67,66
9.345640659,-62,76
9.845549584,-57,86
10.345614910,-67,66
10.845434189,-62,76
11.345620632,-60,80
11.845467091,-57,86
12.345568657,-55,90
12.845643044,-51,98
13.345682621,-57,86
13.845599652,-53,94
14.345778465,-57,86
14.845454216,-49,100
15.345725060,-51,98
15.845620632,-53,94
16.345594406,-62,76
16.845404625,-63,74
17.345720291,-57,86
17.845592976,-53,94
18.345550060,-59,82
18.845562935,-55,90
19.345722675,-55,90
19.845418930,-67,66
20.345590115,-53,94
20.845549584,-62,76
21.345537663,-57,86
21.845536232,-49,100
22.345683575,-60,80
22.845364571,-53,94
23.345713139,-51,98
23.845527172,-65,70
24.345640183,-67,66
24.845347882,-67,66
25.345660687,-61,78
25.845517636,-62,76
26.845326901,-55,90
27.345644474,-57,86
27.845311642,-55,90
28.345646381,-62,76
28.845524788,-62,76
29.345482349,-69,62
29.845297337,-62,76
30.345658302,-49,100
30.845362187,-51,98
31.345513821,-51,98
31.845501423,-51,98
32.345640183,-53,94
32.845285416,-59,82
33.345600128,-59,82
33.845487595,-62,76
34.345501423,-60,80
34.845396996,-47,100
35.345622063,-55,90
35.845277786,-49,100
36.345602512,-57,86
36.845428944,-60,80
37.345419884,-59,82
37.845268250,-53,94
38.345564842,-47,100
