Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.215296745,42.874,32.492
1.215868950,42.89,32.492
2.216440677,42.916,32.492
3.217012405,42.916,32.494
4.215102196,42.882,32.494
5.215673923,42.896,32.494
6.216246605,42.87,32.494
7.216818809,42.912,32.496
8.214909077,42.926,32.496
9.215481758,42.926,32.498
10.216054916,42.928,32.498
11.216628074,42.894,32.498
12.214718342,42.92,32.5
13.215291977,42.922,32.5
14.215865612,42.95,32.502
15.216581344,42.912,32.504
16.214673519,42.964,32.504
17.215247154,42.974,32.506
18.215993404,42.972,32.508
19.216568470,42.976,32.508
20.214686394,42.99,32.51
21.215260505,42.982,32.512
22.215835571,42.962,32.512
23.216410637,43.006,32.514
24.216986179,42.974,32.514
25.215078354,43.03,32.514
26.215653419,42.97,32.514
27.216228485,42.976,32.514
28.216922760,42.978,32.514
29.215015411,42.956,32.514
30.215590000,43.006,32.514
31.216165066,42.99,32.514
32.216739178,42.97,32.514
33.214831829,43.028,32.512
34.215442180,42.968,32.512
35.216016769,42.958,32.512
36.216591835,42.978,32.512
37.214683533,42.984,32.514
38.215257644,43.002,32.514
39.215903759,42.968,32.514
40.216478824,43,32.514
41.214574337,42.966,32.514
42.215148926,42.968,32.514
43.215723991,42.96,32.512
44.216298103,43.018,32.512
45.214389801,42.998,32.512
46.214964390,42.974,32.512
47.215750217,42.976,32.512
48.216324806,42.986,32.512
49.214416504,42.958,32.512
50.214990616,42.984,32.512
51.215564728,42.98,32.51
52.216138840,42.952,32.508
53.214230060,42.978,32.508
54.214978218,42.97,32.508
55.215552330,42.944,32.506
56.216176510,42.958,32.506
57.216750145,42.956,32.506
58.214841366,42.954,32.506
59.215414524,42.938,32.504
60.215988159,42.952,32.504
61.216561317,42.902,32.504
62.214652538,42.972,32.504
63.215225696,42.952,32.504
64.216085434,42.976,32.504
65.216679096,42.92,32.504
66.214770317,42.932,32.504
67.215342998,42.934,32.504
68.215917110,42.902,32.504
69.216489792,42.944,32.504
70.214580536,42.94,32.504
71.215154171,42.94,32.504
72.215727329,42.942,32.504
73.216300487,42.928,32.504
74.214390755,42.898,32.504
75.214963913,42.908,32.502
76.215537071,42.886,32.502
77.216110229,42.898,32.5
78.214200020,42.878,32.5
79.214963436,42.882,32.498
80.215536117,42.954,32.498
81.216108322,42.894,32.496
82.216804027,42.876,32.496
83.214893341,42.936,32.494
84.215465069,42.886,32.494
85.216036796,42.876,32.492
86.216608524,42.854,32.492
88.215301037,42.844,32.49
89.215872288,42.848,32.488
90.216442585,42.782,32.488
91.214531421,42.85,32.488
92.215102196,42.868,32.488
93.215672493,42.854,32.486
94.216243744,42.822,32.486
95.214331627,42.856,32.486
96.214948177,42.788,32.488
97.215518474,42.858,32.488
98.216089248,42.814,32.488
99.214177131,42.814,32.488
100.214918136,42.866,32.486
101.215489387,42.824,32.486
102.216059685,42.8,32.486
103.214147568,42.832,32.486
104.214862823,42.786,32.484
105.215433121,42.788,32.484
106.216002941,42.81,32.484
107.216572285,42.84,32.482
109.215281486,42.768,32.48
110.215851307,42.754,32.478
111.216420173,42.752,32.478
112.214506149,42.754,32.478
113.215075016,42.766,32.478
