Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.400926113,44.814,32.728
1.400767326,44.778,32.73
2.400609017,44.802,32.732
3.400449753,44.836,32.732
4.400291443,44.788,32.732
5.400133133,44.828,32.732
6.399975777,44.848,32.736
7.399817944,44.844,32.736
8.399660111,44.856,32.738
9.401977539,44.862,32.74
10.401820183,44.85,32.74
11.401663303,44.862,32.742
12.401506424,44.886,32.744
13.401349545,44.894,32.744
14.401192188,44.856,32.746
15.401035786,44.834,32.746
16.400878906,44.876,32.746
17.400722504,44.926,32.748
18.400566101,44.864,32.748
19.400410175,44.88,32.75
20.400254250,44.92,32.75
21.400098801,44.928,32.752
22.399942875,44.892,32.752
23.399787426,44.938,32.754
24.399631500,44.926,32.754
25.401951313,44.94,32.756
26.401795864,44.904,32.754
27.401640415,44.93,32.754
28.401485443,44.948,32.756
29.401330471,44.908,32.756
30.401175499,44.994,32.758
31.401020527,44.954,32.758
32.400866509,44.942,32.758
33.400711537,44.916,32.758
34.400556088,44.956,32.758
35.400401116,44.976,32.758
36.400247097,44.918,32.76
37.400092125,44.928,32.758
38.399937153,44.938,32.76
39.399782181,44.926,32.76
40.399627209,44.928,32.758
41.401946545,44.938,32.758
42.401791573,44.918,32.758
43.401636124,44.902,32.758
44.401480198,44.95,32.758
45.401324749,44.91,32.756
46.401168823,44.868,32.756
47.401012421,44.914,32.752
48.400856972,44.884,32.752
49.400700569,44.854,32.752
50.400544167,44.88,32.75
52.400230885,44.884,32.75
53.400074005,44.862,32.75
54.399917603,44.888,32.748
55.399760723,44.872,32.748
56.399603844,44.85,32.746
57.401921272,44.89,32.746
58.402026177,44.856,32.746
59.402051926,44.846,32.744
60.402186871,44.824,32.744
61.402009487,44.86,32.742
62.401831627,44.842,32.74
63.401653767,44.844,32.74
64.401475430,44.8,32.738
65.401297093,44.8,32.738
66.401118755,44.812,32.738
67.400940418,44.804,32.736
68.400897026,44.832,32.736
69.400833130,44.79,32.736
70.400654316,44.78,32.734
71.400475502,44.786,32.73
72.400410175,44.742,32.73
73.400235176,44.732,32.73
74.402531147,44.784,32.728
75.402350426,44.758,32.728
76.402232170,44.802,32.726
77.402052403,44.722,32.726
78.401872158,44.756,32.726
79.401698113,44.738,32.724
80.401516914,44.726,32.72
81.401336670,44.738,32.718
82.401155472,44.768,32.718
83.400974751,44.746,32.718
84.400793552,44.768,32.716
85.400611878,44.672,32.714
86.400437832,44.726,32.714
87.400339127,44.724,32.712
88.400157452,44.676,32.712
89.399975300,44.736,32.71
90.402489185,44.644,32.71
91.402306557,44.658,32.708
92.402124405,44.626,32.708
93.401941300,44.634,32.706
94.401758194,44.628,32.706
95.401575089,44.65,32.704
96.401392460,44.648,32.704
97.401209354,44.686,32.704
98.401025772,44.594,32.702
99.400842190,44.614,32.702
100.400658131,44.596,32.7
101.400537968,44.658,32.7
102.400354385,44.622,32.698
103.400169849,44.612,32.696
104.399985790,44.608,32.694
105.402279854,44.584,32.694
106.402227402,44.586,32.694
107.402042389,44.594,32.694
108.401858330,44.596,32.692
109.401673317,44.586,32.69
110.401545525,44.54,32.69
111.401360512,44.556,32.688
