Time (s),Power (dBm),Percentage (%)
0.403564453,-59,82
0.903279781,-59,82
1.403538704,-59,82
1.903326988,-59,82
2.403413773,-59,82
2.903254986,-59,82
3.403376103,-58,84
3.903200150,-71,58
4.403388977,-47,100
4.903199196,-55,90
5.403358460,-59,82
5.903232098,-55,90
6.403400898,-58,84
6.903197288,-51,98
7.403367996,-53,94
7.903241634,-51,98
8.403504372,-51,98
8.903401375,-55,90
9.403467178,-51,98
9.903337955,-55,90
10.403371811,-49,100
10.903159618,-57,86
11.403501511,-60,80
11.903354168,-51,98
12.403463841,-57,86
12.903350353,-55,90
13.403458595,-51,98
13.903347969,-57,86
14.403490543,-53,94
14.903342247,-57,86
15.403488636,-53,94
15.903340340,-59,82
16.403502464,-59,82
16.903309822,-65,70
17.403478146,-69,62
17.903282642,-51,98
18.403370857,-47,100
18.903162956,-63,74
19.403336525,-53,94
19.903180122,-55,90
20.403375626,-55,90
20.903137684,-55,90
21.403323174,-53,94
21.903136730,-53,94
22.403300285,-53,94
22.903149605,-53,94
23.403336525,-53,94
23.903123379,-53,94
24.403467178,-53,94
24.903311729,-53,94
25.403409481,-53,94
25.903316975,-57,86
26.403361797,-60,80
26.903139114,-51,98
27.403443337,-55,90
27.903260231,-62,76
28.403401852,-57,86
28.903257847,-60,80
29.403436184,-55,90
29.903252602,-53,94
30.403397560,-59,82
30.903284550,-51,98
31.403391361,-49,100
31.903242111,-55,90
32.403397083,-45,100
32.903241158,-59,82
33.403437138,-65,70
33.903258324,-51,98
34.403358936,-53,94
34.903158665,-55,90
35.403284550,-57,86
35.903084278,-51,98
36.403283596,-53,94
36.903120518,-49,100
37.403244495,-49,100
37.903073311,-53,94
38.403257847,-55,90
38.903072357,-55,90
39.403272152,-59,82
39.903085232,-57,86
40.403435707,-62,76
40.903097630,-51,98
41.403376579,-57,86
41.903240681,-57,86
42.403358460,-49,100
42.903135776,-51,98
43.403202534,-51,98
43.903112888,-51,98
44.403380394,-55,90
44.903197765,-55,90
45.403242588,-55,90
45.903229237,-57,86
46.403338909,-55,90
46.903080463,-53,94
47.403369427,-51,98
47.903221607,-49,100
48.403210163,-59,82
48.903217792,-61,78
49.403391361,-60,80
49.903084278,-51,98
50.403345108,-53,94
50.903103828,-63,74
51.903034687,-62,76
52.403229714,-62,76
52.903019905,-51,98
53.403203964,-61,78
53.903034210,-51,98
54.403180122,-49,100
54.903013706,-47,100
55.403189182,-59,82
55.903087616,-65,70
56.403178215,-47,100
56.903057098,-67,66
57.403349876,-60,80
57.903163433,-55,90
58.403593540,-64,72
58.903559685,-59,82
59.403605461,-57,86
59.903893471,-57,86
60.404058933,-51,98
60.903867245,-49,100
61.404000759,-55,90
61.903880119,-55,90
62.404010296,-53,94
62.903821945,-57,86
63.403987408,-60,80
63.903796196,-47,100
64.403929710,-65,70
64.903808594,-57,86
65.403924465,-57,86
65.903760910,-57,86
66.403919697,-51,98
66.903669834,-51,98
67.403744698,-51,98
67.903570175,-45,100
68.403892517,-51,98
68.903685570,-51,98
69.403954029,-51,98
69.903804779,-57,86
70.403916836,-57,86
70.903746605,-62,76
71.403925419,-53,94
71.903705597,-49,100
72.403996468,-49,100
72.903818607,-53,94
73.404106140,-55,90
73.903923511,-55,90
74.404097557,-65,70
74.903865337,-53,94
75.403917313,-49,100
75.903944015,-61,78
76.404077053,-64,72
76.903920650,-53,94
77.404051304,-51,98
77.903897285,-59,82
78.404062748,-57,86
78.903872967,-51,98
79.404002190,-57,86
79.903890133,-60,80
80.404030323,-59,82
80.903812408,-59,82
81.403984070,-53,94
81.903819561,-49,100
82.403948784,-55,90
82.903705597,-51,98
83.403868675,-57,86
83.903610229,-55,90
84.403806210,-53,94
84.903657913,-51,98
85.403766632,-53,94
85.903592586,-53,94
86.403787136,-51,98
86.903649807,-43,100
87.403789520,-47,100
87.903605461,-47,100
88.403964996,-45,100
88.903596401,-57,86
89.403883934,-57,86
89.903716087,-57,86
90.404043675,-55,90
90.903852463,-57,86
91.403875351,-51,98
91.903881550,-51,98
92.404014111,-47,100
92.903754234,-49,100
93.404025078,-51,98
93.903834343,-58,84
94.403851509,-57,86
94.903845787,-51,98
95.403944492,-57,86
95.903661251,-45,100
96.403966904,-59,82
96.903763771,-55,90
97.403810501,-53,94
97.903758049,-64,72
98.403830052,-51,98
98.903576374,-51,98
99.403735161,-49,100
99.903584003,-53,94
100.403779507,-57,86
100.903533936,-55,90
101.403763294,-62,76
101.903625965,-51,98
102.403715134,-51,98
102.903563023,-59,82
103.403716087,-57,86
103.903581619,-57,86
104.403817177,-62,76
104.903669834,-55,90
105.403778076,-49,100
105.903595448,-57,86
106.403825760,-60,80
106.903725147,-55,90
107.403858185,-63,74
107.903736591,-57,86
108.403868198,-57,86
108.903678894,-53,94
109.403845787,-53,94
109.903689384,-55,90
110.403844833,-55,90
110.903723240,-55,90
111.403862000,-51,98
