Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.263014793,76.62109,123.75,3.939375,275.625,0
1.317648411,76.60938,123.65625,3.9425,256.875,0
2.372637749,76.59766,123.84375,3.940625,255.9375,0
3.251547813,76.58594,123.9375,3.94,266.875,0
4.306240082,76.57422,123.9375,3.941875,246.25,0
5.361032009,76.5625,124.3125,3.94,258.75,0
6.240036964,76.5625,124.3125,3.939375,259.0625,0
7.295008183,76.54688,124.5,3.941875,253.125,0
8.349761963,76.53516,124.5,3.94,254.6875,0
9.228599072,76.52344,124.40625,3.9375,258.125,0
10.283783913,76.51172,124.5,3.94125,259.0625,0
11.338255406,76.51172,124.5,3.94,251.25,0
12.393186569,76.5,124.5,3.9375,255,0
13.272134304,76.48828,124.40625,3.94125,268.75,0
14.326955319,76.47656,123.84375,3.94125,257.8125,0
15.381592274,76.46484,123.84375,3.94125,275.3125,0
16.260643482,76.44922,124.125,3.93625,258.75,0
17.315631390,76.44922,124.3125,3.939375,252.8125,0
18.370309830,76.4375,124.3125,3.93875,279.375,0
19.249238014,76.42578,124.3125,3.93875,275.3125,0
20.304565907,76.41406,123.75,3.94,253.125,0
21.358826637,76.40234,123.9375,3.9375,266.5625,0
22.237919807,76.39063,123.65625,3.94125,283.125,0
23.292692185,76.37891,123.5625,3.9375,271.5625,0
24.347612381,76.37891,123.65625,3.938125,263.75,0
25.402336121,76.36719,123.9375,3.938125,256.875,0
26.281334877,76.35156,123.9375,3.939375,261.875,0
27.335935116,76.33984,124.03125,3.938125,264.0625,0
28.390936852,76.32813,124.03125,3.93875,276.875,0
29.269752026,76.32813,123.75,3.938125,267.5,0
30.324902535,76.31641,123.5625,3.935625,273.125,0
31.379578590,76.30469,123.46875,3.9375,269.6875,0
32.258349419,76.29297,123.5625,3.939375,258.125,0
33.313261509,76.28125,123.46875,3.939375,248.75,0
34.367975235,76.26953,123.1875,3.93625,267.5,0
