Time (s),Power (dBm),Percentage (%)
0.187059403,-57,86
0.686820030,-57,86
1.187129974,-57,86
1.686828613,-57,86
2.186961651,-59,82
2.686971188,-53,94
3.186962128,-51,98
3.686798573,-71,58
4.187071800,-57,86
4.686809063,-51,98
5.186886787,-49,100
5.686913014,-53,94
6.186941624,-59,82
6.686727047,-55,90
7.186838627,-55,90
7.686727047,-57,86
8.186900139,-57,86
8.686705113,-51,98
9.186853886,-49,100
9.686748028,-51,98
10.186942577,-47,100
10.686682701,-47,100
11.186861515,-49,100
11.686808586,-59,82
12.186809540,-55,90
12.686681748,-61,78
13.186984062,-53,94
13.686676502,-49,100
14.186856747,-47,100
14.686806202,-53,94
15.186801434,-60,80
15.686656475,-59,82
16.186994076,-51,98
16.686868191,-55,90
17.186831951,-53,94
17.686650276,-53,94
18.186757565,-57,86
18.686679363,-65,70
19.186973572,-65,70
19.686809063,-65,70
20.186856747,-59,82
20.686656475,-53,94
21.186943531,-58,84
21.686746597,-53,94
22.186833382,-53,94
22.686787129,-51,98
23.187004566,-60,80
23.686606407,-63,74
24.186957359,-61,78
24.686784744,-55,90
25.186787605,-53,94
25.686765671,-57,86
26.186967850,-55,90
26.686623573,-53,94
27.186698914,-62,76
27.686786175,-59,82
28.186774731,-47,100
28.686588764,-71,58
29.186932087,-61,78
29.686613083,-47,100
30.186768055,-57,86
30.686763764,-67,66
31.186753273,-49,100
31.686676979,-51,98
32.186900139,-47,100
32.686595440,-47,100
33.186843872,-60,80
33.686706066,-59,82
34.186738491,-55,90
34.686696053,-49,100
35.186840534,-59,82
35.686491490,-69,62
36.186800957,-47,100
36.686683178,-51,98
37.186717987,-53,94
37.686477661,-62,76
38.186819553,-55,90
38.686514378,-51,98
39.186652184,-49,100
39.686697006,-57,86
40.186778069,-55,90
41.186831951,-59,82
41.686583519,-57,86
42.186640263,-55,90
42.686639309,-57,86
43.186757088,-64,72
43.686439991,-49,100
44.186774731,-55,90
44.686560631,-55,90
45.186620712,-55,90
45.686616898,-57,86
46.186655998,-55,90
46.686420441,-53,94
47.186553955,-51,98
47.686480999,-55,90
48.186569214,-47,100
48.686449528,-63,74
49.186604977,-49,100
49.686410904,-57,86
50.186709881,-61,78
50.686434746,-59,82
51.186614990,-65,70
51.686520577,-55,90
52.186561108,-60,80
52.686393261,-49,100
53.186694145,-47,100
53.686429024,-61,78
54.186571598,-57,86
54.686374188,-55,90
55.186517239,-51,98
55.686371803,-71,58
56.186688423,-60,80
56.686382771,-62,76
57.186558723,-55,90
57.686354160,-53,94
58.186473846,-63,74
58.686443806,-60,80
59.186543465,-57,86
59.686339379,-55,90
60.186625481,-62,76
60.686308384,-51,98
61.186466694,-47,100
61.686516285,-59,82
62.186495304,-60,80
62.686295509,-61,78
63.186664105,-53,94
63.686332226,-62,76
64.186625004,-45,100
64.686481476,-69,62
