Time (s),Humidity (%)
0.400907993,11.31836
1.400702953,11.47949
2.400497913,11.90039
3.400292873,11.74023
4.400087833,11.16992
5.399883747,10.06738
6.399678707,9.893555
7.399656773,9.893555
8.399452686,9.819336
9.399248123,9.633789
10.399044514,9.53418
11.398840427,10.57617
12.398635864,10.94727
13.398432255,9.621094
14.400702477,9.435547
15.400557995,10.2041
16.400354385,10.33984
17.400160790,9.55957
18.399956703,9.53418
19.399752140,9.90625
20.399547100,11.39355
21.399368286,9.645508
22.399163246,9.856445
23.398958206,10.42676
24.398753166,9.447266
25.398547649,9.756836
26.398467064,9.458984
27.400736332,10.46289
28.400529862,9.905273
29.400323391,10.4248
30.400271416,9.483398
31.400064945,11.65137
32.399857998,11.08203
33.399694920,11.36621
34.399487972,10.28809
35.399280071,10.05273
36.399072647,10.15137
37.398864746,9.668945
38.398811340,10.90723
39.398602963,9.841797
40.398400307,9.24707
41.400666714,9.717773
42.400458336,10.28711
43.400389671,10.36133
44.400180340,9.679688
45.399971962,9.357422
46.399763107,10.74512
47.399554253,11.01758
48.399344444,8.886719
49.399135590,9.716797
50.398925781,11.35156
51.398715973,9.741211
52.398505688,10.94336
53.398296356,9.81543
54.400561333,11.53711
55.400364876,9.77832
56.400243759,11.58691
57.400033474,9.914063
58.399822712,10.08691
59.399611950,9.591797
60.399401188,11.36328
61.399246693,10.0752
62.399035931,9.169922
63.398901463,9.169922
64.398689747,10.07422
66.398267269,11.21387
67.398055554,11.77148
68.400318623,9.901367
69.400106907,11.28809
70.399895191,9.157227
71.399683476,10.55762
72.399471760,11.05273
73.399259567,9.479492
74.399181366,11.01563
75.398968697,11.27539
76.398756981,9.789063
77.398640156,10.99023
78.398561955,11.12695
79.398349285,10.4707
80.398137093,10.71777
81.400400162,10.48242
82.400187969,9.602539
83.399975300,11.51074
84.399763107,11.00293
85.399550915,10.69336
86.399338722,9.677734
87.399171352,9.776367
88.398959160,11.22559
89.398746967,10.19727
90.398535252,10.4209
91.398323059,9.714844
92.398110390,9.503906
93.397898197,11.15137
94.400160313,9.900391
95.400030136,10.8418
96.399817944,9.626953
97.399605274,9.936523
98.399422646,10.79199
99.399209499,10.85352
100.398997307,9.738281
101.398783684,10.39551
102.398619175,11.10156
103.398406029,9.689453
104.398192406,11.86914
105.397979736,11.41016
106.397789002,10.93945
107.400050163,10.41992
108.399836063,9.960938
109.399621964,10.90234
110.399407864,11.54688
111.399252892,10.04785
112.399110317,9.464844
113.398895741,9.34082
114.398680687,10.03516
115.398465633,10.96387
116.398250580,11.70605
117.398352146,10.24512
118.398136616,10.28223
119.397920609,11.83008
120.400251865,10.83887
121.400036335,10.29395
122.399819851,10.49219
123.399602890,9.921875
124.399386406,10.67773
125.399169445,10.80176
126.398952961,10.82617
127.398735523,10.9248
128.398518562,9.463867
129.398300648,11.03613
130.398083687,9.970703
131.397866249,10.18164
132.397647858,10.00781
133.399904728,9.995117
134.399685860,9.995117
135.399467468,9.660156
136.399248600,9.561523
137.399225712,11.05957
138.399005890,10.84863
139.398786068,9.610352
140.398565769,9.783203
141.398345947,11.19434
142.398125649,9.610352
143.397904873,10.29102
144.397684574,9.138672
145.399938107,9.782227
146.399791241,11.46582
147.399569512,10.15332
148.399347782,10.9707
149.399126053,11.97266
150.398903847,10.41309
151.398685455,11.35352
152.398463249,10.25195
153.398241043,11.36621
154.398018360,11.19238
155.397967339,10.4873
156.398069859,10.26465
157.397846699,11.52637
158.400098324,11.58789
159.399875641,10.78418
160.399652004,9.978516
161.399428368,10.01563
162.399204731,10.74609
163.398980618,10.63477
164.398756981,11.12988
165.398532868,9.30957
166.398309231,10.95605
167.398084641,10.79492
168.397860527,10.91895
169.397635937,10.78223
170.399885655,10.38672
171.399661541,10.10156
172.399436474,10.16309
173.399211407,10.84375
174.398986340,11.68555
175.398761273,9.30957
176.398535729,10.50977
177.398406983,9.185547
178.398180485,9.976563
179.397954941,10.28613
180.397728443,9.84082
181.397502899,11.17676
182.399847031,8.578125
183.399739266,9.679688
184.399512291,10.13672
185.399285317,9.233398
186.399058342,10.61914
187.398830891,9.456055
188.398602963,9.777344
189.398375034,9.777344
190.398146629,9.764648
191.397918224,11.36035
192.397689819,11.33594
193.397460938,9.553711
194.399706364,10.40723
195.399477005,11.37207
196.399247170,11.59473
197.399017334,10.12207
198.398787975,11.43359
199.398558140,11.07422
200.398327828,10.76563
201.398226261,11.4082
202.397995949,10.08496
203.397765637,10.12207
204.397534371,10.08398
205.397303581,9.985352
206.399547577,10.39355
207.399316788,10.9248
208.399085045,10.38086
209.398854256,12.13672
210.398859024,12.18652
211.398627281,10.72754
212.398396492,10.40527
213.398164749,10.71484
214.397933960,11.61719
