Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.400907993,43.954,32.554
1.400702953,43.908,32.554
2.400497913,43.954,32.556
3.400292873,43.942,32.556
4.400087833,43.954,32.558
5.399883747,43.948,32.558
6.399678707,43.938,32.56
7.399656773,43.962,32.56
8.399452686,43.948,32.562
9.399248123,44.008,32.562
10.399044514,44.004,32.562
11.398840427,43.98,32.562
12.398635864,43.978,32.562
13.398432255,43.948,32.564
14.400702477,43.922,32.562
15.400557995,43.968,32.562
16.400354385,43.966,32.562
17.400160790,43.95,32.562
18.399956703,43.974,32.562
19.399752140,43.984,32.562
20.399547100,43.976,32.562
21.399368286,43.938,32.56
22.399163246,43.942,32.556
23.398958206,43.924,32.556
24.398753166,43.916,32.556
25.398547649,43.954,32.554
26.398467064,43.904,32.552
27.400736332,43.906,32.55
28.400529862,43.902,32.548
29.400323391,43.84,32.548
30.400271416,43.83,32.546
31.400064945,43.882,32.546
32.399857998,43.846,32.544
33.399694920,43.838,32.542
34.399487972,43.854,32.542
35.399280071,43.844,32.542
36.399072647,43.87,32.54
37.398864746,43.828,32.54
38.398811340,43.842,32.54
39.398602963,43.848,32.538
40.398400307,43.804,32.538
41.400666714,43.788,32.536
42.400458336,43.814,32.534
43.400389671,43.802,32.532
44.400180340,43.81,32.53
45.399971962,43.808,32.53
46.399763107,43.758,32.53
47.399554253,43.766,32.528
48.399344444,43.764,32.528
49.399135590,43.78,32.526
50.398925781,43.778,32.526
51.398715973,43.798,32.526
52.398505688,43.754,32.524
53.398296356,43.748,32.524
54.400561333,43.77,32.522
55.400364876,43.758,32.52
56.400243759,43.714,32.52
57.400033474,43.74,32.52
58.399822712,43.802,32.518
59.399611950,43.75,32.518
60.399401188,43.712,32.518
61.399246693,43.7,32.516
62.399035931,43.662,32.514
63.398901463,43.718,32.514
64.398689747,43.68,32.514
66.398267269,43.708,32.512
67.398055554,43.65,32.512
68.400318623,43.724,32.51
69.400106907,43.714,32.51
70.399895191,43.706,32.51
71.399683476,43.658,32.51
72.399471760,43.69,32.51
73.399259567,43.718,32.508
74.399181366,43.708,32.508
75.398968697,43.712,32.506
76.398756981,43.702,32.504
77.398640156,43.698,32.504
78.398561955,43.654,32.506
79.398349285,43.682,32.506
80.398137093,43.654,32.506
81.400400162,43.67,32.506
82.400187969,43.736,32.506
83.399975300,43.664,32.506
84.399763107,43.644,32.506
85.399550915,43.674,32.506
86.399338722,43.656,32.506
87.399171352,43.692,32.506
88.398959160,43.642,32.506
89.398746967,43.666,32.506
90.398535252,43.656,32.506
91.398323059,43.678,32.506
92.398110390,43.66,32.506
93.397898197,43.7,32.504
94.400160313,43.698,32.504
95.400030136,43.65,32.504
96.399817944,43.672,32.502
97.399605274,43.654,32.502
98.399422646,43.616,32.502
99.399209499,43.642,32.5
100.398997307,43.64,32.502
101.398783684,43.632,32.5
102.398619175,43.66,32.5
103.398406029,43.616,32.5
104.398192406,43.6,32.5
105.397979736,43.582,32.498
106.397789002,43.586,32.498
107.400050163,43.59,32.496
108.399836063,43.618,32.496
109.399621964,43.666,32.496
110.399407864,43.572,32.494
111.399252892,43.62,32.494
112.399110317,43.588,32.492
113.398895741,43.608,32.49
114.398680687,43.596,32.49
115.398465633,43.55,32.488
116.398250580,43.518,32.488
117.398352146,43.55,32.486
118.398136616,43.516,32.486
119.397920609,43.524,32.484
120.400251865,43.534,32.482
121.400036335,43.542,32.482
122.399819851,43.51,32.48
123.399602890,43.514,32.48
124.399386406,43.504,32.478
125.399169445,43.504,32.478
126.398952961,43.522,32.478
127.398735523,43.516,32.476
128.398518562,43.506,32.474
129.398300648,43.486,32.472
130.398083687,43.502,32.47
131.397866249,43.498,32.47
132.397647858,43.448,32.47
133.399904728,43.434,32.47
134.399685860,43.44,32.468
135.399467468,43.46,32.466
136.399248600,43.42,32.462
137.399225712,43.402,32.46
138.399005890,43.388,32.46
139.398786068,43.43,32.458
140.398565769,43.402,32.456
141.398345947,43.368,32.456
142.398125649,43.398,32.454
143.397904873,43.37,32.452
144.397684574,43.334,32.45
145.397462845,43.354,32.448
146.399791241,43.336,32.446
147.399569512,43.334,32.444
148.399347782,43.3,32.442
149.399126053,43.33,32.442
150.398903847,43.294,32.44
151.398685455,43.27,32.44
152.398463249,43.292,32.44
153.398241043,43.31,32.438
154.398018360,43.328,32.438
155.397967339,43.288,32.436
156.398069859,43.294,32.436
157.397846699,43.27,32.434
158.400098324,43.286,32.434
159.399875641,43.316,32.434
160.399652004,43.258,32.43
161.399428368,43.22,32.428
162.399204731,43.258,32.426
163.398980618,43.27,32.426
164.398756981,43.224,32.426
165.398532868,43.288,32.426
166.398309231,43.244,32.424
167.398084641,43.224,32.424
168.397860527,43.224,32.422
169.397635937,43.256,32.422
170.399885655,43.216,32.422
171.399661541,43.288,32.42
172.399436474,43.218,32.418
173.399211407,43.212,32.418
174.398986340,43.188,32.418
175.398761273,43.18,32.416
176.398535729,43.192,32.416
177.398406983,43.206,32.414
178.398180485,43.2,32.412
179.397954941,43.198,32.41
180.397728443,43.174,32.41
181.397502899,43.178,32.41
182.397372723,43.144,32.408
183.399739266,43.134,32.406
184.399512291,43.142,32.406
185.399285317,43.164,32.404
186.399058342,43.108,32.402
187.398830891,43.174,32.4
188.398602963,43.092,32.396
189.398375034,43.104,32.394
190.398146629,43.064,32.392
191.397918224,43.048,32.392
192.397689819,43.106,32.39
193.397460938,43.066,32.388
194.397232056,43.028,32.388
195.399477005,43.028,32.386
196.399247170,43.124,32.386
197.399017334,43.05,32.384
198.398787975,43.026,32.382
199.398558140,43.056,32.382
200.398327828,43.078,32.382
201.398226261,43.032,32.38
202.397995949,43.026,32.38
203.397765637,42.996,32.378
204.397534371,43,32.376
205.397303581,42.98,32.374
206.397073269,42.96,32.374
207.399316788,42.992,32.372
208.399085045,42.98,32.372
209.398854256,43.038,32.372
210.398859024,42.958,32.372
211.398627281,42.98,32.372
212.398396492,42.97,32.372
213.398164749,42.994,32.372
214.397933960,42.99,32.372
