Time (s),Power (dBm),Percentage (%)
0.402379036,-53,94
0.902165413,-53,94
1.402275086,-53,94
1.902024269,-53,94
2.402354717,-53,94
2.902194500,-60,80
3.402176380,-57,86
3.902206898,-47,100
4.402307987,-51,98
4.901979446,-53,94
5.402282715,-57,86
5.902161598,-65,70
6.402083874,-57,86
6.902293205,-57,86
7.402460098,-62,76
7.902077198,-59,82
8.402256489,-49,100
9.402176380,-57,86
9.901989460,-57,86
10.402173996,-49,100
10.901974201,-53,94
11.402163029,-49,100
11.901995659,-45,100
12.402103901,-53,94
12.901946545,-49,100
13.402262211,-51,98
13.902090549,-43,100
14.402170658,-53,94
14.902112007,-49,100
15.402114391,-47,100
15.902129650,-47,100
16.402267933,-55,90
16.902142048,-51,98
17.402252197,-59,82
17.902094841,-59,82
18.402264595,-47,100
18.902105331,-49,100
19.402206898,-59,82
19.902081490,-53,94
20.402204990,-57,86
20.902043819,-47,100
21.402170658,-65,70
21.901905537,-57,86
22.401969910,-53,94
22.901784897,-53,94
23.401954651,-49,100
23.901806354,-57,86
24.401951790,-55,90
24.901803970,-53,94
25.401908875,-53,94
25.901731014,-57,86
26.402015686,-60,80
26.901862621,-57,86
27.402164936,-62,76
27.901961803,-63,74
28.402097225,-65,70
28.901849270,-53,94
29.401878834,-53,94
29.901953697,-62,76
30.402285099,-62,76
30.902094841,-61,78
31.402204990,-63,74
31.902106285,-62,76
32.402239800,-62,76
32.902015209,-62,76
33.402272225,-61,78
33.902072430,-47,100
34.402183056,-69,62
34.902061462,-62,76
35.402083397,-49,100
35.901813507,-51,98
36.401956081,-51,98
36.901798725,-55,90
37.401947975,-59,82
37.901799679,-60,80
38.402107716,-57,86
38.901887417,-58,84
39.402067661,-49,100
39.901885509,-53,94
40.402207852,-62,76
40.901907921,-55,90
41.402134895,-53,94
41.901987076,-49,100
42.402009964,-57,86
42.901771545,-49,100
43.402178764,-45,100
43.902130127,-47,100
44.402263165,-49,100
44.901989460,-51,98
45.402273655,-51,98
45.902082443,-51,98
46.402086735,-49,100
46.902094841,-51,98
47.402216911,-51,98
47.901938438,-53,94
48.402147770,-55,90
48.901879787,-51,98
49.401940346,-47,100
49.901831627,-44,100
50.401920319,-51,98
50.901773930,-49,100
51.401913643,-47,100
51.901764393,-45,100
52.401933193,-41,100
52.901698589,-37,100
53.401845455,-59,82
53.901693821,-53,94
54.402005673,-43,100
54.901826858,-45,100
55.401964188,-43,100
55.901664257,-51,98
56.402082443,-55,90
56.901719570,-64,72
57.402056694,-61,78
57.901903629,-57,86
58.401819706,-55,90
58.901913166,-64,72
59.402011395,-57,86
59.901627064,-53,94
60.402043820,-57,86
60.901898861,-62,76
61.401836395,-57,86
61.901781559,-55,90
62.401842594,-51,98
62.901724815,-53,94
63.401896954,-57,86
63.901746273,-55,90
64.401842594,-57,86
64.901657104,-57,86
65.901685715,-67,66
66.401839256,-51,98
66.901601791,-59,82
67.401900292,-60,80
67.901749611,-59,82
68.401839256,-55,90
68.901635170,-53,94
69.401906014,-65,70
69.901752949,-53,94
70.401919365,-57,86
70.901727200,-62,76
71.401860237,-67,66
71.901739120,-51,98
72.401834965,-55,90
72.901681423,-55,90
73.401865482,-45,100
73.901796341,-55,90
74.401997089,-55,90
74.901715279,-53,94
75.401769638,-55,90
75.901537895,-55,90
76.401727676,-53,94
76.901613235,-58,84
77.401771546,-53,94
77.901566982,-53,94
78.401909828,-57,86
78.901717186,-53,94
79.401837349,-59,82
79.901649475,-53,94
80.401973724,-57,86
80.901854515,-57,86
81.401901722,-57,86
81.901722431,-57,86
82.401756287,-57,86
82.901805401,-57,86
83.401878834,-57,86
83.901817799,-57,86
84.401914597,-57,86
84.901688576,-57,86
85.401924610,-57,86
85.901734352,-57,86
86.401785851,-55,90
86.901761532,-62,76
87.401921272,-63,74
87.901657104,-59,82
88.401762486,-59,82
88.901490211,-47,100
89.401642323,-49,100
89.901488304,-51,98
90.401653767,-57,86
90.901490211,-57,86
91.401645660,-51,98
91.901431084,-53,94
92.401599884,-49,100
92.901385307,-62,76
93.401728153,-59,82
93.901367187,-47,100
94.401660442,-43,100
94.901591778,-53,94
95.401596069,-45,100
95.901625156,-55,90
96.401758671,-49,100
96.901443958,-51,98
97.401768684,-49,100
97.901608467,-49,100
98.401574612,-49,100
98.901619911,-53,94
99.401763439,-47,100
99.901381493,-43,100
100.401764393,-49,100
100.901531219,-51,98
101.401513577,-53,94
101.901314259,-53,94
102.401514530,-49,100
102.901346683,-55,90
103.401502133,-47,100
103.901334286,-49,100
104.401455879,-51,98
104.901261806,-60,80
105.401444912,-55,90
105.901278973,-60,80
106.401618481,-65,70
106.901255131,-55,90
107.401520729,-59,82
107.901398182,-60,80
108.401402950,-57,86
108.901420116,-53,94
109.401551724,-75,50
109.901397705,-51,98
110.401563168,-49,100
110.901467323,-59,82
111.401564121,-53,94
111.901443481,-49,100
112.401657105,-51,98
112.901501179,-55,90
113.401659489,-53,94
113.901429176,-57,86
114.401484966,-59,82
114.901271820,-49,100
115.401405335,-67,66
115.901185513,-55,90
116.401370525,-55,90
116.901492596,-57,86
117.401615620,-57,86
117.901459217,-59,82
118.401601791,-59,82
118.901410103,-59,82
119.401753426,-53,94
119.901458263,-51,98
120.401730538,-62,76
120.901598453,-53,94
121.401602745,-53,94
121.901634216,-53,94
122.401800633,-51,98
122.901609421,-65,70
123.401731014,-55,90
123.901621819,-51,98
124.401754379,-60,80
124.901540756,-62,76
125.401741028,-53,94
126.401668549,-51,98
126.901484489,-45,100
127.401539326,-41,100
127.901264191,-45,100
128.401486397,-47,100
128.901277542,-55,90
129.401422978,-59,82
129.901225090,-60,80
130.401432514,-62,76
130.901261806,-60,80
131.401414871,-60,80
131.901197433,-55,90
132.401478291,-64,72
132.901358128,-45,100
133.401470661,-47,100
133.901218414,-47,100
134.401253224,-53,94
134.901326179,-47,100
135.401361942,-53,94
135.901338100,-49,100
136.401471138,-57,86
136.901172161,-51,98
137.401641369,-59,82
137.901486397,-59,82
138.401464939,-59,82
138.901436806,-59,82
139.401592255,-67,66
139.901295662,-55,90
140.401369095,-61,78
140.901182651,-55,90
141.401342392,-53,94
141.901185513,-53,94
142.401325226,-57,86
142.901170731,-53,94
143.401285648,-57,86
143.901092529,-60,80
144.401271820,-55,90
144.901107788,-57,86
145.401354313,-57,86
145.901278496,-60,80
146.401344299,-65,70
146.901102066,-62,76
147.401263714,-55,90
147.901288986,-61,78
148.401421070,-61,78
148.901070118,-55,90
149.401432037,-51,98
149.901278496,-51,98
150.401169777,-51,98
150.901253223,-51,98
151.401381016,-51,98
151.901014328,-51,98
152.401265621,-51,98
152.900985241,-59,82
153.401134014,-49,100
153.900924206,-51,98
154.401141167,-51,98
154.900988102,-51,98
155.401241303,-59,82
155.901113033,-63,74
156.401556969,-59,82
156.901370525,-61,78
157.401679516,-55,90
157.901494980,-51,98
158.401598454,-57,86
158.901404858,-67,66
159.401462078,-60,80
159.901501656,-53,94
160.401638031,-53,94
160.901514053,-51,98
161.401648998,-47,100
161.901455879,-57,86
162.401588917,-64,72
162.901465893,-39,100
163.401623249,-41,100
163.901417732,-44,100
164.401557922,-45,100
164.901320457,-53,94
165.401378632,-59,82
165.901141167,-62,76
166.401323795,-60,80
166.901145935,-55,90
167.401282787,-53,94
167.901120186,-59,82
168.401241303,-43,100
168.901125431,-53,94
169.401388645,-51,98
169.901040554,-47,100
170.401353836,-49,100
170.901196480,-51,98
171.401227951,-45,100
171.901217461,-45,100
172.401326656,-64,72
172.901229382,-47,100
173.401367664,-57,86
173.901133060,-51,98
174.401340962,-55,90
174.901182175,-47,100
175.401234150,-47,100
175.901165485,-51,98
176.401295185,-67,66
176.901061535,-49,100
177.401209354,-61,78
177.901017189,-60,80
178.401108265,-59,82
178.900931358,-57,86
179.401107311,-53,94
179.900912762,-59,82
180.401099682,-53,94
180.900909901,-51,98
181.401052952,-59,82
181.900982857,-55,90
182.401264668,-51,98
182.901085854,-53,94
183.401292801,-53,94
183.901042461,-53,94
184.401268482,-55,90
184.901221275,-49,100
185.401358128,-51,98
185.901074886,-51,98
186.401368618,-59,82
186.901174068,-57,86
187.401176930,-65,70
187.901150227,-47,100
188.401317120,-60,80
188.901029110,-59,82
189.401178360,-55,90
189.900894165,-57,86
190.401114941,-55,90
190.900875092,-55,90
191.401038170,-57,86
191.900861740,-55,90
192.401036263,-57,86
192.900853157,-57,86
193.401010037,-55,90
193.900783062,-55,90
194.401133061,-57,86
194.900913239,-55,90
195.401063442,-57,86
195.900778770,-60,80
196.400899887,-60,80
196.900937080,-60,80
197.401073933,-61,78
197.900702953,-59,82
198.401084423,-59,82
198.900891781,-53,94
199.400806904,-51,98
199.900901794,-55,90
200.401029110,-67,66
200.900736809,-61,78
201.401028633,-55,90
201.900744438,-65,70
202.400891781,-51,98
202.900723457,-57,86
203.400886059,-59,82
203.900706291,-53,94
204.400844574,-47,100
204.900673866,-55,90
205.400850773,-55,90
205.900684834,-55,90
206.400977135,-55,90
206.900771141,-49,100
207.400914192,-51,98
207.900617599,-51,98
208.400941372,-53,94
208.900782108,-51,98
209.400919438,-64,72
209.900793552,-53,94
210.401165009,-57,86
210.900971889,-49,100
211.401148796,-53,94
211.900982857,-53,94
212.401151657,-53,94
212.900916576,-53,94
213.400968075,-53,94
213.900719643,-57,86
214.400859356,-57,86
