Time (s),Power (dBm),Percentage (%)
0.077682495,-55,90
0.577589989,-55,90
1.077885628,-55,90
1.577775955,-55,90
2.078018665,-55,90
2.577715874,-55,90
3.077949047,-53,94
3.577800274,-55,90
4.077786446,-55,90
4.577764988,-55,90
5.077859402,-57,86
5.577639580,-53,94
6.077910423,-59,82
6.577548504,-65,70
7.077848911,-55,90
7.577689648,-53,94
8.077684402,-59,82
8.577555656,-53,94
9.077855587,-51,98
9.577489853,-53,94
10.077774048,-55,90
10.577635765,-57,86
11.077662945,-69,62
12.077597141,-57,86
12.577414513,-55,90
13.077734470,-57,86
13.577390671,-63,74
14.077692986,-61,78
14.577514648,-53,94
15.077497005,-62,76
15.577322960,-64,72
16.077643871,-53,94
16.577303409,-55,90
17.077635765,-62,76
17.577431202,-51,98
18.077466011,-55,90
18.577414989,-55,90
19.077464581,-57,86
19.577412605,-60,80
20.077524185,-67,66
20.577208042,-69,62
21.077488899,-60,80
21.577376366,-67,66
22.077342987,-53,94
22.577284813,-53,94
23.077475071,-55,90
23.577351093,-59,82
24.077558041,-59,82
24.577382088,-60,80
25.077429771,-59,82
25.577362537,-59,82
26.077403545,-59,82
26.577226162,-59,82
27.077461720,-65,70
27.577247620,-62,76
28.077434063,-60,80
28.577267170,-59,82
29.077394009,-47,100
29.577314377,-49,100
30.077386856,-49,100
30.577140808,-49,100
31.077425480,-45,100
31.577162266,-47,100
32.077395916,-51,98
32.577239513,-47,100
33.077228546,-51,98
