Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.317319393,86.57031,144.5625,4.0125,270.9375,0
1.372012615,86.55859,144.9375,4.010625,253.125,0
2.250993729,86.54688,144.5625,4.01125,265,0
3.306200981,86.53516,144.65625,4.010625,247.5,0
4.360549450,86.52344,144.75,4.009375,255,0
5.240169048,86.52344,144.65625,4.01,254.6875,0
6.294504643,86.50781,144.46875,4.0075,257.5,0
7.349284649,86.49609,144.65625,4.01,263.75,0
8.403935433,86.48438,144.75,4.010625,255,0
9.283111095,86.47266,144.46875,4.008125,260,0
10.337810993,86.46094,144.28125,4.009375,258.75,0
11.392578125,86.46094,144.5625,4.010625,259.375,0
12.272033215,86.44922,144.1875,4.010625,260.9375,0
13.326314449,86.4375,144,4.011875,259.375,0
14.381258488,86.42578,144.09375,4.01,269.6875,0
15.260258198,86.41016,144,4.011875,255.9375,0
16.315032005,86.41016,143.8125,4.010625,273.125,0
17.369714737,86.39844,143.90625,4.01,261.875,0
18.248711586,86.38672,144,4.009375,267.5,0
19.303467751,86.375,143.71875,4.01125,254.0625,0
20.358319283,86.36328,143.71875,4.009375,257.5,0
21.413276196,86.35156,143.71875,4.01,270.625,0
22.292313576,86.35156,143.90625,4.01,263.125,0
23.346958637,86.33984,143.625,4.009375,263.75,0
24.401817322,86.32813,143.4375,4.0075,260.3125,0
25.280766964,86.3125,143.0625,4.006875,272.8125,0
26.335417271,86.30078,143.25,4.00875,261.25,0
27.390223503,86.30078,143.0625,4.00625,260,0
28.269248486,86.28906,143.34375,4.009375,250.625,0
29.324178696,86.27734,143.25,4.008125,255.9375,0
30.378793240,86.26563,143.34375,4.01,254.375,0
31.258241177,86.25391,143.53125,4.0075,253.125,0
32.312753677,86.25391,143.34375,4.0075,270.3125,0
33.367521763,86.24219,143.625,4.009375,256.875,0
34.246554852,86.23047,143.4375,4.008125,276.5625,0
35.301208019,86.21484,143.625,4.009375,262.1875,0
36.356212139,86.20313,143.625,4.009375,261.875,0
37.410958767,86.19141,143.34375,4.01,267.5,0
38.290193558,86.19141,143.625,4.008125,260.9375,0
39.344776154,86.17969,143.4375,4.006875,266.25,0
40.399491310,86.16797,143.71875,4.01,247.1875,0
41.278522968,86.15625,143.625,4.0075,260,0
42.333290577,86.14453,143.8125,4.00875,246.25,0
43.388000488,86.14453,143.71875,4.005625,254.6875,0
44.266947270,86.13281,143.71875,4.00875,246.875,0
45.321772575,86.11719,144,4.006875,257.8125,0
46.376975536,86.10547,144,4.008125,252.5,0
47.255630493,86.09375,144,4.0075,269.0625,0
48.310760498,86.09375,143.8125,4.0075,263.125,0
49.365316868,86.08203,144.1875,4.006875,256.25,0
50.244277477,86.07031,143.8125,4.006875,262.8125,0
51.299049854,86.05859,143.90625,4.006875,262.1875,0
52.353745937,86.04688,143.625,4.00875,263.125,0
53.408845425,86.03516,143.90625,4.0075,268.75,0
54.287798405,86.03516,143.625,4.00625,275,0
55.342921734,86.01953,144,4.004375,267.1875,0
56.397099972,86.00781,143.625,4.00625,276.5625,0
57.276099682,85.99609,144,4.008125,270.9375,0
58.331062794,85.98438,143.4375,4.00625,277.1875,0
59.385784149,85.98438,143.4375,4.00625,264.0625,0
60.264792442,85.97266,143.4375,4.006875,275,0
61.319491386,85.96094,143.34375,4.006875,269.375,0
63.253512859,85.9375,143.25,4.00625,258.4375,0
64.308101654,85.9375,143.15625,4.00625,278.125,0
65.363059998,85.92188,142.96875,4.00625,259.0625,0
66.242055893,85.91016,142.96875,4.005,255,0
67.296772480,85.89844,143.0625,4.00625,253.125,0
68.351607323,85.88672,143.0625,4.0075,256.25,0
69.406229973,85.875,143.15625,4.005,267.5,0
70.285234928,85.875,143.25,4.0075,241.5625,0
71.340036392,85.86328,143.25,4.004375,281.5625,0
72.395066738,85.85156,143.15625,4.005625,263.125,0
73.273893833,85.83984,143.0625,4.005,261.25,0
74.328860760,85.82422,143.34375,4.00375,248.125,0
75.383540630,85.82422,143.0625,4.00625,263.125,0
76.262565613,85.8125,143.15625,4.005,260.9375,0
77.317296505,85.80078,143.0625,4.004375,266.25,0
78.371972084,85.78906,143.25,4.003125,269.375,0
