Time (s),Power (dBm),Percentage (%)
0.082715511,-62,76
0.582417965,-63,74
1.082679749,-65,70
1.582391739,-75,50
2.082705021,-65,70
2.582525730,-65,70
3.082605839,-67,66
3.582554340,-67,66
4.082592011,-65,70
4.582397938,-64,72
5.082690716,-65,70
5.582513809,-65,70
6.082517624,-69,62
6.582500935,-62,76
7.082500935,-59,82
7.582463741,-59,82
8.082638264,-60,80
8.582335472,-51,98
9.082653999,-53,94
9.582302094,-53,94
10.082533360,-55,90
10.582513809,-51,98
11.082652569,-51,98
11.582335472,-53,94
12.082650661,-67,66
12.582316876,-59,82
13.082494736,-59,82
13.582496643,-62,76
14.082531929,-55,90
14.582388401,-62,76
15.082633495,-60,80
15.582331181,-53,94
16.082507610,-51,98
16.582370758,-51,98
17.082490444,-53,94
17.582342148,-53,94
18.082583904,-55,90
18.582287789,-59,82
19.082468510,-63,74
19.582272053,-49,100
20.082561970,-51,98
20.582303524,-55,90
21.082433701,-47,100
21.582415104,-59,82
22.082389355,-57,86
22.582284451,-53,94
23.082553387,-53,94
23.582385063,-57,86
24.082409382,-57,86
24.582397938,-45,100
25.082543850,-57,86
25.582276821,-62,76
26.082570076,-57,86
26.582231045,-57,86
27.082558155,-62,76
27.582380772,-49,100
28.082392693,-49,100
28.582410336,-55,90
29.082467079,-55,90
29.582282066,-53,94
30.082547665,-53,94
30.582381725,-51,98
31.082416534,-57,86
31.582393646,-55,90
32.082370281,-63,74
32.582397938,-57,86
33.082493782,-57,86
33.582207680,-51,98
34.082312107,-51,98
34.582193375,-55,90
35.082345009,-64,72
35.582369328,-57,86
36.582170963,-53,94
37.082470894,-60,80
37.582236767,-55,90
38.082413197,-57,86
38.582352162,-59,82
39.082353592,-57,86
39.582320690,-62,76
40.082453728,-59,82
40.582134247,-55,90
41.082449913,-53,94
41.582296848,-57,86
42.082295895,-57,86
42.582295895,-55,90
43.082446575,-55,90
43.582134247,-55,90
44.082431793,-55,90
44.582114220,-57,86
45.082461357,-57,86
45.582278729,-57,86
46.082279682,-53,94
46.582307339,-53,94
47.082365990,-53,94
47.582169056,-53,94
48.082407475,-64,72
48.582267285,-65,70
49.082273960,-62,76
49.582253456,-55,90
50.082276821,-55,90
50.582227707,-55,90
51.082390308,-55,90
51.582076073,-62,76
52.082405090,-62,76
52.582077027,-62,76
53.082289696,-65,70
53.582231522,-57,86
54.082359791,-64,72
54.582090378,-62,76
55.082404137,-59,82
55.582112312,-60,80
56.082292080,-60,80
56.582249165,-64,72
57.082232475,-62,76
57.582202912,-62,76
58.082350254,-57,86
58.582055092,-62,76
59.082321644,-57,86
59.582177639,-57,86
60.082198143,-53,94
60.582121849,-51,98
61.082352638,-57,86
61.582019806,-53,94
62.082247734,-51,98
62.582067013,-57,86
63.082359314,-63,74
63.582083225,-64,72
64.082234859,-59,82
64.582221985,-59,82
65.082261086,-51,98
65.582039833,-65,70
66.082341671,-60,80
66.582148552,-55,90
67.082172394,-55,90
67.582149983,-43,100
68.082175732,-44,100
68.582129955,-43,100
69.082288742,-47,100
69.581966877,-58,84
70.082299233,-59,82
70.581982136,-51,98
71.082147121,-59,82
71.582127094,-51,98
72.082267761,-53,94
72.581998825,-55,90
73.082299709,-49,100
73.582024098,-45,100
74.082123280,-47,100
74.582110405,-51,98
75.082125187,-53,94
75.581964970,-59,82
76.082246780,-51,98
76.581935883,-53,94
77.082055569,-62,76
77.582096577,-59,82
78.082103729,-63,74
78.582123757,-53,94
79.082244873,-53,94
79.581946373,-51,98
80.082258701,-53,94
80.581994057,-65,70
81.082252979,-57,86
81.582105160,-57,86
82.082073212,-55,90
82.582101822,-62,76
83.082156181,-64,72
83.581943989,-60,80
84.082237721,-59,82
84.582093239,-62,76
85.082062244,-60,80
85.582048416,-59,82
86.082067013,-55,90
86.582060337,-60,80
87.082184792,-69,62
87.581902504,-65,70
88.082231522,-59,82
88.581920147,-62,76
89.082046032,-59,82
89.582058907,-71,58
90.082172871,-55,90
90.581865311,-55,90
91.082160473,-53,94
91.581845284,-57,86
92.082133770,-57,86
92.582006455,-55,90
93.082018375,-53,94
93.582001209,-57,86
94.081963539,-59,82
94.581874848,-64,72
95.082173347,-55,90
95.581966400,-51,98
96.082009792,-64,72
96.582019329,-71,58
97.082138062,-69,62
97.581921578,-53,94
98.082155228,-62,76
98.581814766,-62,76
99.082169533,-60,80
99.582002163,-62,76
100.081974506,-65,70
100.581939697,-60,80
101.082080841,-61,78
101.581823349,-60,80
102.082065105,-60,80
102.581781387,-53,94
103.081962109,-61,78
103.581901074,-62,76
104.082008839,-57,86
104.581953526,-62,76
105.082026958,-62,76
105.581842899,-62,76
106.082121372,-62,76
106.581900120,-62,76
107.081989765,-60,80
107.581921578,-62,76
108.082077980,-62,76
108.581747532,-55,90
109.082057953,-60,80
109.581758022,-59,82
110.082084656,-69,62
110.581902981,-51,98
111.081935406,-51,98
111.581897736,-49,100
112.081928730,-55,90
112.581739903,-55,90
113.082070351,-63,74
113.581889153,-57,86
114.081889629,-59,82
114.581915379,-59,82
115.081882954,-57,86
115.581758976,-71,58
116.082016468,-67,66
116.581764221,-65,70
117.081916332,-65,70
117.581686020,-65,70
118.081859589,-65,70
118.581705094,-60,80
119.082039833,-67,66
119.581745148,-59,82
120.081833363,-59,82
120.581743240,-60,80
121.081925392,-58,84
121.581666470,-57,86
122.081868172,-60,80
122.581841946,-61,78
123.081795692,-60,80
123.581680298,-59,82
124.082014084,-62,76
124.581824303,-59,82
125.081844807,-57,86
125.581818581,-59,82
126.081981182,-62,76
126.581712246,-57,86
127.081955433,-57,86
127.581658363,-53,94
128.082018852,-59,82
128.581801415,-62,76
129.081806660,-62,76
129.581831455,-64,72
130.081891537,-57,86
130.581704617,-58,84
131.081966400,-59,82
131.581625462,-62,76
132.081803799,-59,82
132.581776619,-71,58
133.081809998,-65,70
133.581791401,-59,82
134.081913948,-65,70
134.581645012,-67,66
135.081957817,-53,94
135.581701279,-51,98
136.081794739,-58,84
136.581789494,-59,82
137.081882477,-62,76
137.581610203,-61,78
138.081925869,-60,80
138.581602574,-61,78
139.081892490,-57,86
139.581772328,-59,82
140.081738472,-73,54
140.581766606,-55,90
141.081736088,-62,76
141.581587792,-63,74
142.081869125,-62,76
142.581708908,-57,86
143.081773281,-61,78
143.581715107,-60,80
144.081916332,-49,100
144.581651211,-47,100
145.081845284,-49,100
145.581529617,-55,90
146.081865311,-49,100
146.581520558,-59,82
147.081717491,-64,72
147.581690788,-58,84
148.081859112,-60,80
148.581530571,-57,86
149.081827641,-57,86
149.581535339,-57,86
150.081743717,-55,90
150.581672669,-67,66
151.081696510,-49,100
