Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.117340565,48.526,33.492
1.116715431,48.494,33.488
2.118594646,48.476,33.484
3.117968559,48.492,33.482
4.117342949,48.462,33.478
5.116843224,48.454,33.476
6.118721485,48.404,33.472
7.118094444,48.408,33.47
8.117466450,48.388,33.468
9.116838932,48.35,33.466
10.118715763,48.368,33.464
11.118382931,48.368,33.46
12.117754459,48.352,33.458
13.117124558,48.356,33.454
14.118999481,48.298,33.452
15.118369103,48.296,33.448
16.117738724,48.294,33.446
17.117107391,48.3,33.442
18.119365692,48.272,33.438
19.118733883,48.266,33.436
20.118102074,48.244,33.432
21.117469788,48.246,33.43
22.119341373,48.282,33.426
23.118709087,48.22,33.424
24.118075371,48.2,33.422
25.117442131,48.222,33.42
26.119313240,48.172,33.418
27.118678570,48.152,33.416
28.118044376,48.172,33.414
29.117409706,48.188,33.412
30.116775513,48.182,33.41
31.118645191,48.102,33.408
32.118109226,48.124,33.406
33.117474079,48.072,33.406
34.116838455,48.058,33.404
35.118707180,48.066,33.4
36.118071556,48.102,33.398
37.117434979,48.068,33.398
38.116802692,48.098,33.396
39.118670940,48.098,33.396
40.118033886,48.084,33.392
41.117397308,48.06,33.392
42.116877556,48.076,33.39
43.118744850,48.004,33.388
44.118106842,48.038,33.386
45.117468357,48.046,33.384
46.116830349,48.022,33.382
47.118695736,48.004,33.38
48.118082047,47.958,33.376
49.117442131,47.978,33.374
50.116801739,47.978,33.372
51.118828774,47.948,33.37
52.118188381,47.926,33.368
53.117547989,47.892,33.366
54.117379665,47.88,33.364
55.119243145,47.924,33.36
56.118601322,47.87,33.356
57.117959499,47.906,33.354
58.117317677,47.836,33.352
59.119180203,47.914,33.352
60.118536949,47.868,33.35
61.117894650,47.816,33.348
62.117250919,47.808,33.346
63.119111538,47.814,33.344
64.118467808,47.792,33.342
65.117823601,47.802,33.34
66.117178917,47.742,33.338
67.119038105,47.772,33.334
68.118392468,47.754,33.332
69.117745876,47.71,33.328
70.117098808,47.696,33.326
71.118956566,47.652,33.322
72.118308544,47.668,33.32
73.117660999,47.648,33.314
74.117011547,47.646,33.31
75.118867397,47.612,33.306
76.118217468,47.624,33.302
77.117567062,47.546,33.3
78.116991520,47.572,33.296
79.118844509,47.53,33.292
80.118192673,47.566,33.288
81.117539406,47.494,33.284
82.116886616,47.472,33.28
83.118737221,47.464,33.274
84.118083000,47.416,33.27
85.117427349,47.428,33.266
86.116770744,47.376,33.26
87.118618965,47.376,33.256
88.117961407,47.33,33.25
89.117510796,47.304,33.244
90.116851807,47.264,33.24
91.118696690,47.242,33.236
92.118106842,47.186,33.23
93.117445946,47.19,33.224
94.116784096,47.178,33.22
95.118626118,47.192,33.216
96.117963314,47.134,33.212
97.117300034,47.118,33.208
98.116635799,47.118,33.202
99.118475914,47.052,33.2
100.117810726,47.046,33.196
101.117145062,47.01,33.192
102.116479397,46.982,33.188
103.118317127,46.992,33.184
104.117919922,47.032,33.18
105.117251396,46.942,33.176
106.116582871,46.922,33.17
107.118425369,46.894,33.166
108.117755413,46.91,33.162
109.117084503,46.882,33.156
110.116413593,46.792,33.152
111.118246555,46.832,33.148
112.117573738,46.77,33.144
113.116914749,46.806,33.138
114.116322517,46.796,33.136
115.118153572,46.69,33.13
116.117478371,46.746,33.128
117.116803169,46.706,33.122
118.116313934,46.674,33.12
119.118142128,46.66,33.116
120.117465496,46.63,33.114
121.116788387,46.606,33.11
122.118615150,46.642,33.106
123.117963314,46.588,33.104
124.117284775,46.572,33.1
125.116605759,46.556,33.096
126.118430614,46.542,33.092
127.117751122,46.522,33.088
128.117070675,46.588,33.086
129.116389751,46.446,33.084
130.118213177,46.44,33.08
132.116956711,46.468,33.076
133.116275311,46.436,33.074
134.118096828,46.438,33.072
135.117414475,46.478,33.07
