Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.886504173,46.538,33.238
1.884718895,46.558,33.24
2.885416508,46.568,33.242
3.886114121,46.592,33.242
4.886812210,46.556,33.244
5.885027886,46.568,33.246
6.885726452,46.582,33.248
7.886425495,46.592,33.25
8.887124539,46.594,33.252
9.885340214,46.67,33.254
10.886039734,46.618,33.256
11.886739731,46.674,33.258
12.884956837,46.638,33.258
13.885657311,46.668,33.26
14.886357784,46.68,33.26
15.887057781,46.66,33.262
16.885275841,46.672,33.264
17.885976315,46.648,33.266
18.886677265,46.724,33.266
19.884895802,46.698,33.268
20.885597229,46.676,33.27
21.886299134,46.682,33.27
22.884517670,46.708,33.272
23.885219097,46.746,33.272
24.885921955,46.71,33.274
25.886624336,46.714,33.274
26.884843350,46.742,33.276
27.885545731,46.708,33.276
28.886248112,46.712,33.276
29.886950493,46.748,33.278
30.885170460,46.724,33.278
31.885872841,46.79,33.28
32.886575699,46.742,33.28
33.884795666,46.732,33.28
34.885498524,46.75,33.282
35.886201859,46.74,33.282
36.886904717,46.714,33.282
37.885124684,46.722,33.282
38.885827542,46.746,33.282
39.886530876,46.752,33.282
40.884750366,46.788,33.282
41.885453701,46.772,33.282
42.886156559,46.742,33.282
43.886859417,46.716,33.282
44.885079861,46.744,33.282
45.885783196,46.764,33.282
46.886486054,46.762,33.282
47.884706021,46.786,33.282
48.885408879,46.76,33.282
49.886112213,46.724,33.282
50.886814594,46.734,33.282
51.885035038,46.724,33.282
52.885737419,46.788,33.282
53.886440277,46.77,33.282
54.884660721,46.724,33.28
55.885364056,46.76,33.282
56.886066914,46.766,33.282
57.886770249,46.744,33.282
58.884989739,46.758,33.282
59.885693073,46.756,33.282
60.886395931,46.742,33.282
61.884616375,46.77,33.282
62.885319710,46.71,33.282
63.886022568,46.756,33.282
64.886726380,46.728,33.282
65.884946346,46.766,33.282
66.885649681,46.79,33.282
67.886353016,46.74,33.282
68.884573460,46.766,33.282
69.885277271,46.794,33.282
70.885980129,46.762,33.282
71.886683941,46.794,33.284
72.884904862,46.824,33.284
73.885608673,46.77,33.284
74.886312485,46.75,33.284
75.884533882,46.798,33.284
76.885237217,46.804,33.284
77.885941982,46.788,33.286
78.886646271,46.794,33.286
79.884867192,46.804,33.286
80.885571957,46.8,33.286
81.886276245,46.808,33.288
82.884498120,46.838,33.288
83.885202408,46.776,33.288
84.885907173,46.778,33.288
85.886611939,46.82,33.29
86.884834290,46.802,33.29
87.885539532,46.836,33.29
88.886244297,46.794,33.292
89.884466648,46.854,33.292
90.885172367,46.792,33.294
91.885878086,46.846,33.294
92.886584282,46.854,33.294
93.884807110,46.858,33.296
94.885512829,46.906,33.296
95.886219502,46.898,33.298
96.884443283,46.872,33.3
97.885149479,46.842,33.3
98.885856629,46.898,33.302
99.886563778,46.862,33.302
100.884787560,46.974,33.304
101.885495186,46.924,33.304
102.886202812,46.958,33.306
103.884427548,46.976,33.308
104.885135651,46.876,33.308
105.885843277,46.918,33.31
106.886551857,46.964,33.312
107.884777546,46.936,33.314
108.885486603,46.952,33.316
109.886195660,46.972,33.316
110.884421349,46.99,33.318
111.885131359,47.044,33.32
112.885840893,46.916,33.32
113.886550904,46.994,33.322
114.884778023,47.012,33.322
115.885487557,47.042,33.324
116.886198044,47.004,33.326
117.884425640,47.002,33.326
118.885136128,47.042,33.328
119.885847092,47.028,33.33
120.886558533,47.044,33.33
121.884786606,47.068,33.332
122.885498047,47.054,33.334
123.886209488,47.054,33.334
124.884438038,47.066,33.336
125.885149956,47.116,33.338
126.885862351,47.09,33.338
127.884090424,47.074,33.338
128.884803295,47.1,33.34
129.885515690,47.064,33.34
130.886227131,47.084,33.342
131.884457112,47.054,33.342
132.885169506,47.066,33.344
133.885881901,47.098,33.344
134.884110928,47.122,33.344
135.884823799,47.05,33.344
136.885536194,47.042,33.344
137.886248589,47.09,33.346
138.884478569,47.154,33.346
139.885190964,47.116,33.346
140.885903836,47.076,33.346
141.884133816,47.092,33.346
142.884846211,47.1,33.346
143.885559082,47.106,33.346
144.886272431,47.106,33.346
145.884501934,47.112,33.346
146.885215283,47.094,33.346
148.884157181,47.138,33.346
149.884870529,47.11,33.346
150.885583401,47.114,33.346
151.886296749,47.09,33.346
152.884526253,47.136,33.346
153.885239601,47.066,33.346
154.885952473,47.166,33.346
156.884895325,47.112,33.348
157.885608673,47.074,33.346
158.886321545,47.082,33.346
159.884551525,47.112,33.348
160.885264874,47.1,33.348
161.885978222,47.126,33.348
162.884207726,47.118,33.348
163.884921551,47.06,33.348
164.885634899,47.102,33.348
165.883865357,47.09,33.348
166.884578228,47.08,33.348
167.885292053,47.13,33.35
168.886004925,47.128,33.35
169.884235382,47.114,33.35
170.884949208,47.082,33.35
171.885662079,47.126,33.35
172.883892536,47.164,33.35
173.884606362,47.122,33.35
174.885319710,47.152,33.35
175.886033058,47.112,33.35
176.884263516,47.09,33.35
177.884976864,47.146,33.35
178.885690689,47.138,33.35
179.883921147,47.132,33.35
180.884634018,47.098,33.35
181.885346890,47.1,33.35
182.886060715,47.05,33.35
183.884290695,47.104,33.35
184.885003567,47.116,33.35
185.885716915,47.082,33.35
186.883947373,47.118,33.35
187.884660244,47.11,33.35
188.885372639,47.1,33.35
189.886085987,47.1,33.35
190.884315491,47.05,33.348
191.885028839,47.072,33.35
192.885741711,47.042,33.35
193.883971691,47.136,33.35
194.884684563,47.104,33.35
195.885397434,47.066,33.35
