Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.714083672,46.048,33.12
1.712281227,46.05,33.122
2.712962151,46.044,33.122
3.713643551,46.04,33.124
4.711842060,46.09,33.126
5.712523461,46.096,33.128
6.713205815,46.054,33.13
7.713888645,46.038,33.13
9.712770462,46.1,33.134
10.713453770,46.096,33.136
11.711653233,46.104,33.138
12.712337017,46.094,33.14
13.713020802,46.118,33.142
14.713704586,46.13,33.144
15.711905956,46.168,33.146
16.712590695,46.17,33.146
17.713275433,46.186,33.148
18.713960171,46.144,33.15
19.712162972,46.154,33.152
20.712847710,46.218,33.154
21.713533402,46.248,33.156
22.711736679,46.192,33.156
23.712423325,46.22,33.158
24.713109493,46.228,33.16
25.713796616,46.272,33.162
26.712000370,46.226,33.164
27.712687493,46.276,33.164
28.713375092,46.316,33.166
29.711579800,46.282,33.168
30.712267876,46.244,33.17
31.712955952,46.29,33.172
32.713644982,46.33,33.174
33.711850166,46.324,33.176
34.712539196,46.342,33.178
35.713228226,46.284,33.18
36.713917732,46.31,33.182
37.712124348,46.33,33.184
38.712813854,46.334,33.186
39.713504315,46.382,33.188
40.711712361,46.4,33.19
41.712402821,46.388,33.192
42.713094235,46.382,33.194
43.713785649,46.39,33.194
44.711993694,46.416,33.196
45.712686062,46.414,33.198
46.713378906,46.418,33.2
47.711588383,46.45,33.204
48.712281704,46.438,33.206
49.712974549,46.478,33.208
50.713668347,46.452,33.21
51.711879254,46.464,33.212
52.712574005,46.478,33.214
53.713268280,46.492,33.216
54.711480141,46.524,33.218
55.712175846,46.536,33.22
56.712870598,46.542,33.222
57.713566780,46.534,33.224
58.711871147,46.574,33.226
59.713000775,46.568,33.228
60.713676930,46.588,33.232
61.714354038,46.602,33.234
62.712548733,46.592,33.234
63.713225842,46.596,33.238
64.713903427,46.618,33.238
65.712098122,46.638,33.24
66.712776184,46.628,33.242
67.713454724,46.632,33.242
68.711846352,46.642,33.244
69.712524891,46.654,33.246
70.713203907,46.676,33.248
71.713882923,46.646,33.25
72.712303639,46.68,33.252
73.712983132,46.672,33.252
74.713663101,46.698,33.254
75.714343548,46.732,33.256
76.712540627,46.696,33.258
77.713221073,46.73,33.258
78.713901520,46.694,33.26
79.712120533,46.72,33.262
80.712800980,46.726,33.262
81.713482380,46.732,33.264
82.714163780,46.722,33.264
83.712362290,46.728,33.266
84.713043213,46.73,33.266
85.713807106,46.788,33.268
86.712005139,46.752,33.27
87.712687016,46.778,33.27
88.713369370,46.79,33.272
89.714051724,46.738,33.274
90.712251187,46.772,33.274
91.712933541,46.79,33.276
92.713616371,46.832,33.276
93.711816311,46.822,33.278
94.712499142,46.778,33.278
95.713182450,46.79,33.28
96.713865280,46.8,33.28
97.712065697,46.796,33.282
98.712749481,46.87,33.282
99.713433266,46.796,33.284
100.711773873,46.842,33.284
101.712457657,46.828,33.286
102.713180542,46.872,33.286
103.713865280,46.83,33.288
104.712134838,46.868,33.29
105.712865353,46.854,33.29
106.713601589,46.894,33.292
107.711823464,46.878,33.294
108.712508679,46.838,33.294
109.713194370,46.914,33.296
110.713880062,46.878,33.296
