Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.575122357,77.12109,128.25,3.946875,279.375,0
1.629786492,77.10938,128.25,3.9475,278.4375,0
2.684629917,77.10938,128.25,3.948125,258.75,0
3.563569069,77.09766,128.25,3.945625,279.375,0
4.618320942,77.08594,128.25,3.94625,259.0625,0
5.673038006,77.07422,128.34375,3.945,260.625,0
6.552056313,77.07422,128.34375,3.94875,248.4375,0
7.606847763,77.0625,128.53125,3.945,261.5625,0
9.540751934,77.03516,128.53125,3.94625,255.3125,0
10.595601082,77.02344,128.53125,3.945,274.375,0
11.650377751,77.01172,128.4375,3.946875,253.125,0
12.705028534,77.01172,128.25,3.945,266.875,0
13.584033013,77,127.875,3.9475,265.625,0
14.639013767,76.98828,127.875,3.944375,266.25,0
15.693800450,76.97656,127.96875,3.946875,260.9375,0
16.572749615,76.96484,127.96875,3.94375,280.625,0
17.627443791,76.95313,127.875,3.944375,257.8125,0
18.682223797,76.95313,127.875,3.9425,269.0625,0
19.561495304,76.9375,127.875,3.948125,258.125,0
20.615993023,76.92578,127.96875,3.946875,266.5625,0
21.670935154,76.91406,127.78125,3.94375,263.75,0
22.549924851,76.90234,127.78125,3.94625,252.5,0
23.604682923,76.90234,127.96875,3.94625,257.1875,0
24.659387589,76.89063,127.96875,3.945625,259.0625,0
25.714381695,76.87891,127.96875,3.945625,258.4375,0
26.593650818,76.86719,127.96875,3.944375,270.625,0
27.647950649,76.85547,127.875,3.94625,267.8125,0
28.702923775,76.83984,128.15625,3.945625,278.4375,0
29.581849575,76.83984,128.0625,3.94375,264.0625,0
30.636654854,76.82813,128.0625,3.945625,268.75,0
31.691349983,76.81641,128.15625,3.944375,271.25,0
32.570425987,76.80469,127.875,3.944375,254.0625,0
33.625088215,76.79297,127.96875,3.943125,266.875,0
34.679872513,76.79297,127.96875,3.9475,251.25,0
35.558917046,76.78125,128.0625,3.943125,272.5,0
36.613827706,76.76953,128.0625,3.946875,255.9375,0
37.668543816,76.75781,127.96875,3.945625,249.375,0
38.547536850,76.74219,128.0625,3.94625,260.9375,0
39.602566242,76.74219,128.0625,3.9475,260.625,0
40.657319546,76.73047,128.0625,3.943125,306.5625,0
41.711987496,76.71875,127.59375,3.941875,272.5,0
42.591009140,76.70703,127.78125,3.944375,316.875,0
43.645775318,76.69531,127.5,3.945,269.6875,0
44.700468064,76.68359,127.5,3.943125,265.9375,0
45.579487801,76.68359,127.6875,3.943125,274.0625,0
46.634343624,76.67188,127.5,3.943125,253.125,0
47.689483643,76.66016,127.40625,3.940625,260,0
48.568123341,76.64453,127.5,3.940625,255,0
49.622897625,76.63281,127.5,3.939375,255.9375,0
50.677757263,76.63281,127.6875,3.943125,254.375,0
51.556785584,76.62109,127.6875,3.945625,262.5,0
52.611567497,76.60938,127.875,3.945,263.125,0
53.666507721,76.59766,127.78125,3.9425,252.1875,0
54.545820236,76.58594,127.875,3.943125,270,0
55.600016117,76.58594,127.78125,3.945625,270.3125,0
56.654949665,76.57422,127.6875,3.9425,267.8125,0
57.709584713,76.5625,127.78125,3.945,262.1875,0
58.588712216,76.54688,128.0625,3.9425,259.6875,0
59.644024372,76.53516,128.0625,3.9425,256.25,0
60.699137688,76.53516,128.25,3.94375,239.375,0
61.577760220,76.52344,128.0625,3.943125,266.5625,0
62.632558346,76.51172,127.875,3.943125,257.8125,0
63.687376499,76.5,127.96875,3.9425,262.1875,0
64.566379070,76.48828,127.875,3.945625,262.8125,0
65.621029854,76.48828,127.59375,3.943125,295,0
66.676045418,76.47656,127.6875,3.944375,262.8125,0
67.555124283,76.46484,127.59375,3.945,272.1875,0
68.609979630,76.44922,127.40625,3.943125,256.25,0
69.664562702,76.4375,127.5,3.943125,250.625,0
70.543590069,76.4375,127.5,3.94375,258.125,0
71.598225117,76.42578,127.59375,3.940625,255.3125,0
72.653297901,76.41406,127.5,3.939375,263.125,0
73.708430767,76.40234,127.59375,3.941875,255.9375,0
74.587072849,76.39063,127.40625,3.939375,265,0
75.641823769,76.37891,127.3125,3.941875,254.375,0
76.696640492,76.37891,127.40625,3.941875,260.9375,0
77.575630188,76.36719,127.3125,3.941875,260.3125,0
78.630277634,76.35156,127.3125,3.941875,262.1875,0
79.685305119,76.33984,127.3125,3.94375,254.375,0
80.564005375,76.32813,127.40625,3.943125,255.3125,0
81.619022846,76.31641,127.125,3.941875,271.875,0
82.673670292,76.31641,127.03125,3.941875,267.1875,0
83.552676678,76.30469,127.125,3.943125,251.5625,0
84.607383728,76.29297,127.21875,3.9425,261.25,0
85.662200928,76.28125,127.21875,3.941875,253.4375,0
86.541213036,76.28125,127.125,3.940625,261.875,0
87.596070767,76.26953,127.125,3.94125,267.5,0
88.650814533,76.25391,127.125,3.9425,254.0625,0
89.705594063,76.24219,126.9375,3.939375,272.5,0
90.584592819,76.23047,127.03125,3.94,259.375,0
91.639271259,76.21875,126.9375,3.940625,260.3125,0
92.694002628,76.20703,126.65625,3.9375,279.375,0
93.573032856,76.20703,126.65625,3.9375,273.75,0
94.627732277,76.19531,126.65625,3.941875,262.5,0
95.682712078,76.18359,126.46875,3.94,253.75,0
96.561619759,76.17188,126,3.94,264.375,0
97.616339207,76.15625,126.28125,3.93875,250.625,0
98.671185017,76.15625,125.90625,3.94,253.75,0
99.550348282,76.14453,125.90625,3.941875,255,0
100.604959011,76.13281,125.71875,3.940625,271.25,0
101.659934044,76.12109,125.8125,3.941875,266.25,0
102.714667320,76.10938,126.09375,3.941875,254.0625,0
103.593646526,76.10938,126.28125,3.94,261.5625,0
104.648405075,76.09766,126.46875,3.94,255,0
105.703536034,76.08594,126.375,3.938125,274.6875,0
106.582214356,76.07422,126.5625,3.94,255.9375,0
107.637007237,76.05859,126.5625,3.94,260.3125,0
108.691880703,76.04688,126.46875,3.94125,260.625,0
109.570872307,76.04688,126.5625,3.94125,254.375,0
110.625514507,76.03516,126.65625,3.9325,260,0
