Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.834188938,52.242,34.224
1.833677769,52.234,34.224
2.833166599,52.248,34.226
3.835160732,52.27,34.226
4.834682465,52.276,34.228
5.834171772,52.282,34.23
6.833863735,52.272,34.232
7.833353996,52.242,34.232
8.835348606,52.286,34.234
9.834838867,52.264,34.234
10.834329128,52.262,34.236
11.833819389,52.306,34.236
12.833310604,52.262,34.238
13.835306168,52.31,34.24
14.834796905,52.278,34.24
15.834287643,52.356,34.242
16.833778858,52.322,34.242
17.833489895,52.316,34.244
19.835066318,52.35,34.246
20.834557533,52.356,34.246
21.834049225,52.348,34.248
22.833544254,52.344,34.248
23.833036423,52.358,34.25
24.835049629,52.362,34.25
25.834541798,52.372,34.252
26.834033966,52.354,34.254
27.833596706,52.38,34.254
28.833089828,52.346,34.256
29.835087776,52.376,34.256
30.834580898,52.384,34.256
31.834074020,52.394,34.258
32.833567619,52.376,34.258
33.833061218,52.364,34.26
34.835060120,52.412,34.26
35.834553719,52.404,34.262
36.834145069,52.398,34.262
37.833819389,52.41,34.264
38.833313465,52.412,34.264
39.832808018,52.422,34.264
40.834807396,52.466,34.266
41.834301472,52.424,34.266
42.833796024,52.454,34.266
43.833291054,52.42,34.268
44.832785130,52.45,34.268
45.834785461,52.416,34.268
46.834279537,52.434,34.268
47.833774567,52.434,34.268
48.833269596,52.446,34.268
49.832763672,52.414,34.27
50.834764004,52.446,34.27
51.834258079,52.442,34.27
52.834005833,52.404,34.27
53.833500862,52.438,34.27
54.832995415,52.442,34.27
55.834995270,52.414,34.27
56.834489346,52.488,34.27
57.833984375,52.47,34.268
58.833479404,52.444,34.268
59.832973957,52.51,34.27
60.834973812,52.48,34.27
61.834468842,52.448,34.27
62.833963394,52.446,34.27
63.833458424,52.464,34.272
64.832953930,52.474,34.272
65.832487583,52.446,34.274
66.834488392,52.476,34.274
67.833984375,52.488,34.274
68.833570957,52.488,34.276
70.832562447,52.504,34.276
71.834563255,52.528,34.278
72.834059238,52.47,34.278
73.833619118,52.458,34.278
74.833115101,52.504,34.278
75.832665443,52.46,34.28
76.834667206,52.532,34.28
77.834221363,52.52,34.28
78.833718300,52.524,34.282
79.833214283,52.466,34.282
80.832711220,52.508,34.282
81.834888935,52.518,34.284
82.834385872,52.474,34.284
83.834002018,52.494,34.286
84.833498955,52.54,34.286
85.832996845,52.562,34.286
86.832493782,52.564,34.286
87.834496498,52.518,34.288
88.833993912,52.546,34.288
89.833491802,52.546,34.288
90.832989216,52.56,34.29
91.832487583,52.542,34.29
92.834490299,52.56,34.29
93.833988190,52.56,34.29
94.833486080,52.576,34.292
95.833011150,52.56,34.292
96.832540035,52.612,34.292
97.834543705,52.588,34.294
98.834042072,52.576,34.294
99.833540916,52.562,34.294
100.833039761,52.576,34.296
101.832538605,52.626,34.296
102.834952831,52.544,34.298
103.834452629,52.59,34.298
104.833988190,52.576,34.298
105.833487511,52.564,34.3
106.832986355,52.652,34.3
107.832486153,52.652,34.3
108.834491253,52.628,34.302
109.833990574,52.638,34.302
110.833490372,52.626,34.302
111.832990646,52.582,34.304
112.832489967,52.67,34.304
113.834495068,52.602,34.304
114.834136486,52.664,34.304
115.833636761,52.592,34.306
117.832637310,52.642,34.306
118.834642410,52.642,34.306
119.834143162,52.65,34.308
120.833643436,52.636,34.308
121.833144188,52.66,34.308
122.832644463,52.61,34.308
123.834650993,52.674,34.31
124.834151745,52.626,34.31
125.833652496,52.666,34.31
126.833153725,52.682,34.31
127.832654476,52.646,34.31
128.832298756,52.65,34.31
129.834304810,52.632,34.31
130.833806038,52.682,34.312
131.833306789,52.656,34.312
132.832828522,52.654,34.312
133.832329750,52.646,34.312
134.834336281,52.674,34.312
135.833837032,52.686,34.312
136.833338737,52.662,34.312
137.832921505,52.67,34.312
138.832597733,52.664,34.314
139.834604740,52.682,34.314
140.834106445,52.73,34.314
141.833608150,52.724,34.314
142.833110332,52.724,34.314
143.832615852,52.684,34.316
144.832118034,52.738,34.316
146.833627701,52.65,34.316
147.833130360,52.69,34.318
148.832787037,52.716,34.318
149.832290173,52.7,34.32
150.834297657,52.732,34.32
151.833800316,52.748,34.322
152.833396912,52.728,34.322
153.832899570,52.744,34.324
154.832402706,52.756,34.324
155.834411621,52.762,34.324
156.833914280,52.768,34.324
157.833495140,52.732,34.326
158.832998753,52.738,34.326
159.832502365,52.796,34.328
160.832005978,52.772,34.328
