Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.157683849,70.43359,118.125,3.9025,261.25,0
1.212663651,70.42188,118.125,3.903125,256.875,0
2.267445087,70.42188,118.03125,3.90125,288.125,0
3.146681309,70.41016,117.9375,3.90375,248.4375,0
4.201313973,70.39453,118.125,3.90125,261.875,0
5.256126404,70.38281,118.125,3.9025,247.8125,0
6.135042667,70.38281,118.21875,3.90125,258.4375,0
7.189886570,70.37109,118.3125,3.901875,270.9375,0
8.244525433,70.35938,118.125,3.90375,256.875,0
9.123544693,70.34766,117.84375,3.904375,253.4375,0
10.178306580,70.33594,117.84375,3.903125,263.75,0
11.233486652,70.32422,118.03125,3.903125,268.125,0
12.112122059,70.32422,118.03125,3.901875,264.6875,0
13.167271137,70.3125,118.03125,3.900625,258.4375,0
14.221675396,70.29688,117.9375,3.901875,264.375,0
15.276483059,70.28516,117.84375,3.905625,257.1875,0
16.155541420,70.27344,117.65625,3.90125,256.875,0
17.210290909,70.27344,117.75,3.9025,253.125,0
18.265285015,70.26172,117.75,3.8975,257.1875,0
19.144171715,70.25,117.75,3.90375,254.0625,0
20.199748039,70.23828,117.65625,3.90125,259.0625,0
21.254020691,70.22656,117.65625,3.90125,265.625,0
22.132990360,70.22656,117.5625,3.900625,258.4375,0
23.187848091,70.21484,117.46875,3.90125,260.9375,0
24.242662907,70.19922,117.09375,3.9,253.125,0
25.121630669,70.1875,117.09375,3.9025,273.75,0
26.176447392,70.17578,117,3.90375,251.5625,0
27.231145382,70.16406,117.09375,3.9025,255.9375,0
28.110064983,70.16406,117.1875,3.903125,264.6875,0
29.164859772,70.15234,117.375,3.9025,265,0
30.219731331,70.14063,117.28125,3.9,274.6875,0
31.274765492,70.12891,117.28125,3.90125,264.375,0
32.153352737,70.12891,117.28125,3.90125,275.3125,0
33.208205223,70.11719,117.09375,3.901875,267.8125,0
34.263049603,70.10156,117.09375,3.901875,275.3125,0
