Time (s),Power (dBm),Percentage (%)
0.468680859,-75,50
0.968937874,-75,50
1.468698979,-73,54
1.968908787,-73,54
2.468784809,-73,54
2.968808651,-73,54
3.468779087,-73,54
3.968791485,-71,58
4.468606472,-71,58
4.968951702,-69,62
5.468779564,-71,58
5.968783379,-73,54
6.468797207,-77,46
6.968790531,-75,50
7.468688011,-75,50
7.968898296,-75,50
8.468601704,-73,54
8.968802452,-73,54
9.468658447,-71,58
9.968791008,-71,58
10.468637467,-73,54
10.968900204,-71,58
11.468628883,-73,54
11.968762875,-71,58
12.468609810,-71,58
12.968907356,-71,58
13.468598843,-71,58
13.968721390,-73,54
14.468750954,-71,58
14.968829632,-71,58
15.468561173,-73,54
15.968853474,-69,62
16.468566895,-69,62
16.968735218,-69,62
17.468698502,-69,62
17.968707561,-69,62
18.468702793,-63,74
18.968836308,-65,70
19.468554974,-67,66
19.968864441,-65,70
20.468716622,-60,80
20.968755722,-62,76
21.468710899,-68,64
21.968842983,-65,70
22.468486786,-65,70
22.968848228,-61,78
23.468556404,-59,82
23.968863010,-59,82
24.468498230,-57,86
24.968666553,-57,86
25.468687058,-57,86
25.968781471,-57,86
26.468498707,-59,82
26.968824387,-60,80
27.468482971,-82,36
27.968823910,-69,62
28.468669891,-69,62
28.968693733,-77,46
29.468666077,-75,50
29.968715191,-75,50
30.468513012,-73,54
30.968767643,-60,80
31.468455792,-62,76
31.968631744,-62,76
32.468613625,-62,76
32.968605041,-62,76
33.468616486,-62,76
33.968750000,-64,72
34.468452454,-62,76
34.968778610,-62,76
35.468622685,-65,70
35.968637466,-67,66
36.468624592,-65,70
36.968822479,-65,70
37.468524933,-69,62
37.968725204,-69,62
38.468427658,-65,70
38.968738079,-69,62
39.468440056,-71,58
39.968590260,-57,86
40.468565941,-57,86
40.968729973,-61,78
41.468420982,-57,86
41.968738079,-51,98
42.468418121,-53,94
42.968773842,-59,82
43.468548775,-55,90
43.968600750,-64,72
44.468532562,-53,94
44.968635082,-53,94
45.468370915,-55,90
45.968658447,-55,90
46.468401432,-64,72
46.968574524,-53,94
47.468493939,-51,98
47.968551159,-59,82
48.468527317,-57,86
48.968619347,-59,82
49.468387127,-55,90
49.968657970,-73,54
50.468512535,-67,66
50.968563080,-71,58
51.468502045,-69,62
51.968515396,-67,66
52.468522549,-67,66
52.968640804,-65,70
53.468354702,-65,70
53.968685150,-77,46
54.468446255,-60,80
54.968546867,-59,82
55.468477726,-62,76
55.968628407,-62,76
56.468310356,-62,76
56.968651772,-69,62
57.468302250,-63,74
57.968562126,-59,82
58.468462467,-55,90
58.968477249,-55,90
59.468339443,-49,100
59.968627930,-49,100
60.468340397,-49,100
60.968465805,-49,100
61.468341351,-51,98
61.968563080,-53,94
62.468300820,-61,78
62.968439579,-62,76
63.468469143,-60,80
63.968467236,-61,78
64.468266964,-58,84
64.968572140,-59,82
65.468457222,-65,70
65.968488693,-64,72
66.468416691,-65,70
66.968419552,-67,66
67.468422413,-64,72
67.968554497,-62,76
68.468239784,-60,80
68.968546867,-62,76
69.468413353,-62,76
69.968457222,-64,72
70.468429089,-59,82
70.968559265,-57,86
71.468364716,-60,80
71.968566418,-62,76
72.468212128,-60,80
72.968346596,-57,86
73.468261242,-55,90
73.968398094,-59,82
74.468405247,-60,80
74.968513966,-65,70
75.468261719,-62,76
75.968542576,-62,76
76.468246937,-64,72
76.968535423,-57,86
77.468352795,-59,82
77.968382359,-57,86
78.468348980,-62,76
78.968515873,-60,80
79.468207836,-62,76
79.968485832,-53,94
80.468240261,-53,94
80.968434811,-55,90
81.468330860,-60,80
81.968348026,-57,86
82.468324661,-65,70
82.968331814,-58,84
83.468173981,-53,94
83.968496799,-59,82
84.468322277,-59,82
84.968325138,-62,76
85.468306542,-59,82
85.968368053,-59,82
86.468357086,-60,80
86.968443394,-59,82
87.468147278,-73,54
87.968479156,-62,76
88.468307972,-59,82
88.968302727,-63,74
89.468319893,-57,86
89.968481064,-57,86
90.468269825,-57,86
90.968456268,-61,78
91.468106270,-55,90
91.968448639,-59,82
92.468197346,-65,70
92.968311787,-57,86
93.468234539,-57,86
93.968401909,-51,98
94.468086720,-47,100
94.968361378,-57,86
95.468086720,-60,80
95.968422890,-59,82
96.468195915,-59,82
96.968250751,-53,94
97.468237877,-60,80
97.968366146,-45,100
98.468113423,-53,94
98.968376636,-53,94
99.468069553,-60,80
99.968421459,-59,82
100.468220234,-65,70
100.968240261,-65,70
101.468250752,-75,50
101.968298435,-67,66
102.468047142,-55,90
102.968386650,-63,74
103.468045712,-53,94
103.968247890,-59,82
104.468198300,-59,82
104.968234062,-60,80
105.468116284,-59,82
105.968170166,-57,86
106.468086720,-57,86
106.968205929,-55,90
107.468178272,-55,90
107.968209267,-62,76
108.468041897,-65,70
108.968207359,-65,70
109.468187332,-62,76
109.968167782,-59,82
110.467995644,-60,80
110.968348026,-67,66
111.468163014,-71,58
111.968158245,-67,66
112.468150616,-65,70
112.968345165,-65,70
113.468097210,-59,82
113.968290329,-57,86
114.467976570,-57,86
114.968338490,-60,80
115.468075752,-59,82
115.968193531,-55,90
116.468164921,-57,86
116.968286991,-63,74
117.468016148,-62,76
117.968265057,-62,76
118.467946053,-62,76
118.968093872,-57,86
119.468111038,-63,74
119.968111038,-71,58
120.468141556,-69,62
120.968244553,-64,72
121.467952252,-51,98
121.968280792,-51,98
122.467979431,-58,84
122.968274593,-57,86
123.468124867,-59,82
123.968105793,-60,80
124.468084335,-57,86
124.968232155,-55,90
125.467949391,-60,80
125.968221188,-64,72
126.467964172,-60,80
126.968193531,-62,76
