Time (s),Humidity (%)
0.966758728,28.14648
1.966076374,28.19629
2.965394497,27.14941
3.967217922,27.16309
4.966536999,27.13867
5.965856075,27.73047
6.965175629,27.27539
7.966999531,27.71875
8.966320038,27.22754
9.965641022,27.41309
10.967465878,27.51172
11.966787338,27.04492
12.966108322,27.90723
13.965430737,27.28027
14.967256546,27.76074
15.966579914,27.54004
16.965901852,27.36816
17.965225697,28.00977
18.967052937,27.48047
19.966377258,27.16113
20.965701580,27.74023
21.965025902,27.45801
22.966854572,26.83008
23.966180325,27.39746
24.965505123,27.87891
25.967335701,27.48438
26.966661930,27.50977
27.965987205,27.86816
28.965314388,27.20313
29.967144966,27.65918
30.966471672,28.375
31.965798378,28.32617
32.965126038,27.61133
33.966957569,27.95703
34.966285229,27.45215
35.965612888,27.44043
36.964940071,28.30273
37.966772556,28.21777
38.966100693,28.04492
39.965428829,27.14551
40.967262745,26.83789
41.966591358,28.25684
42.965920448,28.09668
43.965249538,26.49414
44.967082977,26.55566
45.966412544,27.37012
46.965742111,27.81445
47.965071678,27.48242
48.966906548,27.19824
49.966237068,27.25977
50.965567112,27.06348
51.964897156,26.81738
52.966732979,27.11328
53.966063976,27.06445
54.965394974,26.6582
55.967230320,27.2627
56.966561794,27.28711
57.965894222,27.18945
58.965225697,26.61035
59.967062473,26.68457
60.966395378,26.98145
61.965728283,26.94531
62.965061665,27.75977
63.966898918,27.13086
64.966232777,27.55078
65.965566158,27.6123
66.964899540,26.95898
67.966738224,27.31738
68.966071606,27.55176
69.965405941,27.88574
70.964740276,27.13281
71.966578484,27.42969
72.965913296,26.8252
73.965247631,27.63965
74.967086315,27.08496
75.966421127,28.39258
76.965756416,27.875
77.965091228,27.31934
78.966930866,27.85059
79.966266155,27.30762
80.965601921,27.06152
81.964937687,27.48145
82.966778278,26.23535
83.966114521,26.60645
84.965450764,27.24805
85.964787960,26.5332
86.966629505,27.26172
87.965966225,27.00293
88.965303898,26.58398
89.964641571,26.68262
90.966484547,26.51074
91.965822697,27.54785
92.965160847,27.14063
93.967004299,27.94434
94.966343403,26.19238
95.965682507,26.25391
96.965022087,26.41504
97.966866016,26.21777
98.966205597,26.13184
99.965546131,26.89746
100.964886188,27.41699
101.966731071,26.61426
102.966072083,26.73926
103.965413570,26.71484
104.964754581,26.24512
105.966600895,27.01172
106.965942860,26.70313
107.965284824,27.06152
108.964627743,25.79102
109.966474533,26.50781
110.965817451,27.1748
111.965160847,26.55762
112.964504719,26.5459
113.966352940,27.12695
114.965697289,26.84375
115.965042114,26.39941
116.966890812,26.86914
117.966235638,26.40039
118.965581417,26.93262
119.964927196,27.01953
120.966777325,26.01953
121.966122627,26.88477
122.965468884,26.15625
123.964815140,26.63867
124.966666222,26.51563
125.966012955,26.83691
126.965360165,26.23242
