Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.543865204,58.06641,96.375,3.82375,268.4375,0
1.422761440,58.06641,96.375,3.825,268.75,0
2.477858543,58.05469,96.65625,3.823125,249.375,0
3.532314300,58.04297,96.28125,3.8225,260.3125,0
4.412116051,58.03125,96.28125,3.825,264.6875,0
5.466230392,58.01953,96,3.8225,257.1875,0
6.520867348,58.00781,95.625,3.824375,259.375,0
7.399868011,58.00781,95.53125,3.82375,254.6875,0
8.454824448,57.99219,95.625,3.824375,256.25,0
9.509549618,57.98047,95.625,3.82125,268.4375,0
10.388500213,57.96875,95.8125,3.82125,260.9375,0
11.443434715,57.95703,95.90625,3.824375,282.5,0
12.498057842,57.95703,96,3.828125,242.5,0
13.553031921,57.94531,96,3.82375,246.5625,0
14.431832790,57.93359,96,3.82625,254.375,0
15.486761093,57.92188,96,3.823125,250.9375,0
16.541550636,57.91016,95.8125,3.821875,254.375,0
17.420567512,57.89453,95.625,3.823125,267.8125,0
18.475416183,57.89453,95.625,3.823125,268.75,0
19.530001163,57.88281,95.4375,3.8225,310,0
20.408993721,57.87109,95.53125,3.821875,255,0
21.463986874,57.85938,95.53125,3.823125,264.0625,0
22.518757343,57.84766,95.71875,3.823125,253.4375,0
23.397886753,57.84766,95.625,3.8225,266.5625,0
24.452561855,57.83594,95.625,3.825625,255.9375,0
25.507695198,57.82422,95.8125,3.824375,262.5,0
26.386341572,57.8125,95.90625,3.82125,267.5,0
27.441114902,57.79688,95.90625,3.821875,255,0
28.495815277,57.78516,95.625,3.821875,255.625,0
29.550871849,57.78516,95.625,3.820625,267.8125,0
30.429990768,57.77344,95.53125,3.8225,255,0
31.484684467,57.76172,95.34375,3.820625,278.125,0
32.539303303,57.75,95.34375,3.8225,273.125,0
33.418299675,57.73828,95.53125,3.82,260.625,0
34.472931862,57.73828,95.625,3.8225,263.125,0
35.527855873,57.72656,95.53125,3.82375,261.875,0
36.406926632,57.71484,95.625,3.8225,257.8125,0
37.461699009,57.69922,95.8125,3.821875,258.125,0
38.516465664,57.6875,96.09375,3.82125,260.9375,0
39.395489693,57.6875,96.09375,3.824375,255.3125,0
40.450370312,57.67578,96.28125,3.820625,256.25,0
41.504925728,57.66406,96.28125,3.821875,271.25,0
42.383885383,57.65234,96.09375,3.8225,261.25,0
43.438859463,57.64063,96.09375,3.820625,279.375,0
44.493486404,57.62891,96.1875,3.820625,255.3125,0
45.548645973,57.62891,96.09375,3.823125,267.5,0
46.427520275,57.61719,96.1875,3.82125,264.375,0
47.482834339,57.60156,96.1875,3.82125,254.6875,0
48.536989689,57.58984,95.90625,3.82125,258.125,0
49.416008949,57.57813,95.8125,3.82125,270.9375,0
50.470681190,57.57813,95.8125,3.820625,255.3125,0
51.525868416,57.56641,95.34375,3.819375,289.0625,0
52.404645443,57.55469,94.96875,3.820625,259.375,0
53.459830284,57.54297,94.875,3.819375,275,0
54.514157772,57.53125,94.6875,3.82,270.625,0
55.393209934,57.51953,94.40625,3.820625,295.3125,0
56.447861671,57.51953,94.21875,3.819375,282.1875,0
57.502816677,57.50391,94.40625,3.820625,259.0625,0
58.381634712,57.49219,94.3125,3.821875,281.25,0
59.436574936,57.48047,94.40625,3.8225,263.4375,0
60.491364956,57.46875,94.40625,3.820625,256.5625,0
61.546164036,57.45703,94.5,3.819375,270,0
62.425341129,57.45703,94.78125,3.820625,255,0
63.479781628,57.44531,94.6875,3.819375,289.6875,0
64.534734726,57.43359,94.96875,3.818125,264.0625,0
65.413675785,57.42188,94.96875,3.818125,261.875,0
66.468405723,57.40625,95.15625,3.82125,265.625,0
67.523677349,57.40625,95.34375,3.820625,255.3125,0
68.402736664,57.39453,95.34375,3.819375,262.5,0
69.456966877,57.38281,95.34375,3.82,254.0625,0
70.511896610,57.37109,95.625,3.82,253.125,0
71.390953541,57.35938,95.625,3.82125,240.3125,0
72.445598125,57.35938,95.53125,3.820625,265.9375,0
73.500741959,57.34766,95.53125,3.8175,276.5625,0
74.379763603,57.33594,95.53125,3.818125,257.1875,0
75.434312820,57.32422,95.53125,3.8175,260.625,0
76.489096641,57.30859,95.625,3.82125,274.0625,0
77.543717861,57.29688,95.53125,3.82,255.9375,0
78.422747135,57.29688,95.53125,3.82,252.5,0
79.477703094,57.28516,95.625,3.82125,255,0
80.532523155,57.27344,95.625,3.820625,264.0625,0
81.411487579,57.26172,95.625,3.8175,263.125,0
82.466135025,57.25,95.53125,3.82,266.5625,0
83.521083355,57.25,95.0625,3.820625,304.6875,0
84.399978161,57.23828,94.78125,3.818125,254.375,0
85.454672336,57.22656,94.59375,3.82,254.0625,0
86.509590626,57.21094,94.59375,3.82125,256.875,0
87.388646126,57.19922,94.78125,3.82,264.375,0
88.443340301,57.1875,94.78125,3.81875,264.375,0
89.498086452,57.1875,94.96875,3.82,253.4375,0
90.377658367,57.17578,94.96875,3.81875,274.6875,0
91.431938171,57.16406,94.875,3.82,254.375,0
92.486797333,57.15234,94.875,3.81875,258.125,0
93.541523456,57.14063,94.875,3.8175,270.3125,0
94.420530319,57.14063,94.875,3.819375,269.6875,0
95.475271702,57.12891,94.875,3.81625,270.9375,0
96.530448437,57.11328,94.875,3.819375,255.3125,0
97.409216881,57.10156,94.875,3.8175,269.6875,0
98.464000225,57.08984,94.78125,3.819375,262.8125,0
99.518606663,57.07813,94.6875,3.819375,255.9375,0
100.397628784,57.07813,94.6875,3.819375,263.125,0
101.452630520,57.06641,94.6875,3.8175,270.9375,0
102.507362366,57.05469,94.6875,3.81875,257.8125,0
103.386328697,57.04297,94.59375,3.82,268.125,0
104.441000938,57.03125,94.59375,3.816875,256.25,0
105.495873928,57.03125,94.6875,3.818125,270,0
106.550575733,57.01563,94.59375,3.816875,256.25,0
107.429601192,57.00391,94.59375,3.818125,267.8125,0
108.484541893,56.99219,94.5,3.818125,266.875,0
109.539178371,56.98047,94.3125,3.818125,265,0
110.418172836,56.98047,94.3125,3.81875,266.875,0
111.473423004,56.96875,94.3125,3.8175,262.1875,0
