Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.550000667,49.32,33.796
1.550778866,49.366,33.796
2.551556587,49.282,33.796
3.549851894,49.256,33.796
4.550629616,49.284,33.796
5.551407814,49.306,33.796
6.549703121,49.29,33.796
7.550480842,49.292,33.796
8.551259041,49.324,33.796
9.552038193,49.34,33.798
10.550333500,49.37,33.798
11.551111698,49.304,33.798
12.551890850,49.364,33.798
13.550185680,49.296,33.8
14.550964832,49.324,33.8
15.551743984,49.362,33.8
16.550039291,49.372,33.8
17.550818920,49.364,33.802
18.551598072,49.354,33.804
19.549893856,49.364,33.804
20.550673485,49.358,33.806
21.551453113,49.372,33.806
22.549749851,49.394,33.806
23.550529480,49.32,33.808
24.551309109,49.348,33.808
25.549606323,49.394,33.808
26.550386429,49.358,33.808
27.551167011,49.408,33.808
28.551947594,49.42,33.808
29.550244331,49.438,33.808
30.551024914,49.414,33.806
31.551805496,49.384,33.808
32.550103187,49.434,33.808
33.550883770,49.4,33.808
34.551664829,49.386,33.808
35.549962520,49.42,33.808
36.550743580,49.442,33.808
37.551524639,49.4,33.808
38.549822807,49.448,33.808
39.550603866,49.45,33.81
40.551385879,49.408,33.81
41.549684048,49.464,33.81
42.550466061,49.48,33.81
43.551247597,49.42,33.81
44.549546242,49.44,33.812
45.550327778,49.462,33.812
46.551110268,49.464,33.812
47.551892280,49.456,33.812
48.550190925,49.46,33.812
49.550972938,49.442,33.814
50.551755428,49.442,33.814
51.550054550,49.416,33.814
52.550836086,49.488,33.814
53.551618576,49.458,33.814
54.549916744,49.472,33.814
55.550699234,49.464,33.814
56.551481724,49.46,33.816
57.549780846,49.472,33.816
58.550562858,49.442,33.816
59.551344871,49.432,33.816
60.549643993,49.456,33.816
61.550426483,49.49,33.816
62.551208973,49.444,33.816
63.549508095,49.492,33.818
64.550289631,49.438,33.818
65.551072121,49.468,33.818
66.551854610,49.496,33.818
67.550153732,49.454,33.818
68.550935268,49.442,33.818
69.551717758,49.452,33.818
70.550016403,49.46,33.818
71.550797939,49.394,33.818
72.551579952,49.424,33.816
73.549878120,49.408,33.816
74.550659180,49.374,33.814
75.551440239,49.378,33.814
76.549737930,49.406,33.814
77.550518513,49.404,33.812
78.551299095,49.41,33.812
79.549595833,49.362,33.81
80.550376415,49.374,33.81
81.551156998,49.38,33.808
82.549453258,49.36,33.806
83.550232410,49.436,33.806
84.551012039,49.314,33.804
85.549307823,49.366,33.804
86.550086975,49.326,33.802
87.550866127,49.352,33.8
88.551644325,49.322,33.8
89.549939632,49.328,33.798
90.550717831,49.336,33.798
91.551495552,49.312,33.796
92.549789905,49.284,33.794
93.550567150,49.262,33.794
94.551344871,49.24,33.792
95.549638748,49.224,33.792
96.550415993,49.272,33.79
97.551192284,49.284,33.788
98.549486160,49.282,33.788
99.550262451,49.226,33.786
100.551038265,49.272,33.786
101.549331188,49.26,33.784
102.550107002,49.19,33.784
103.550882816,49.268,33.782
104.551658630,49.246,33.782
105.549951076,49.224,33.782
106.550726414,49.218,33.78
107.551501751,49.24,33.778
108.549793243,49.184,33.778
109.550569057,49.19,33.778
110.551344395,49.222,33.776
111.549635410,49.184,33.776
112.550410271,49.23,33.776
113.551185608,49.2,33.774
114.549476623,49.198,33.774
115.550251484,49.198,33.774
116.551026344,49.22,33.774
117.549317837,49.216,33.772
118.550092220,49.212,33.772
119.550866604,49.206,33.772
120.549157619,49.162,33.772
121.549932957,49.196,33.772
122.550707340,49.25,33.772
123.551481724,49.186,33.772
124.549772739,49.182,33.772
125.550547123,49.196,33.77
126.551321506,49.188,33.772
127.549612522,49.152,33.772
128.550386906,49.16,33.77
129.551161766,49.152,33.77
130.549452782,49.184,33.77
131.550226211,49.18,33.77
132.551000595,49.188,33.77
133.549292087,49.196,33.77
134.550066471,49.178,33.77
135.550840855,49.174,33.77
136.549131870,49.22,33.77
137.549905777,49.154,33.77
138.550680160,49.206,33.77
139.551454544,49.182,33.77
140.549745560,49.188,33.77
141.550519943,49.214,33.77
142.551294327,49.216,33.77
143.549585342,49.148,33.77
144.550359726,49.178,33.77
145.551134109,49.162,33.77
146.549425125,49.178,33.77
147.550199509,49.194,33.772
148.550973892,49.224,33.772
149.549265861,49.184,33.772
150.550040245,49.2,33.772
151.550814628,49.164,33.772
152.549106598,49.192,33.772
153.549881458,49.224,33.774
154.550656795,49.254,33.774
155.551431656,49.208,33.774
156.549723625,49.214,33.776
157.550498485,49.262,33.776
158.551274300,49.184,33.778
160.550342560,49.224,33.778
161.551118374,49.236,33.78
162.549410820,49.224,33.78
163.550187111,49.282,33.782
164.550963402,49.256,33.782
165.549256325,49.26,33.782
166.550033092,49.24,33.782
167.550809383,49.298,33.784
168.549103260,49.278,33.784
169.549879551,49.31,33.784
170.550655842,49.272,33.784
171.548949718,49.288,33.784
172.549726009,49.214,33.786
173.550502300,49.242,33.786
174.551279545,49.256,33.786
175.549572468,49.254,33.786
176.550349235,49.232,33.786
177.551125526,49.3,33.786
178.549418449,49.258,33.786
