Time (s),Power (dBm),Percentage (%)
0.553458691,-57,86
1.053443432,-57,86
1.553417683,-57,86
2.053317070,-57,86
2.553581238,-57,86
3.053388119,-51,98
3.553446293,-53,94
4.053427696,-62,76
4.553482056,-62,76
5.053313732,-51,98
5.553566456,-49,100
6.053261280,-51,98
6.553541660,-53,94
7.053413391,-55,90
7.553416252,-65,70
8.053247452,-65,70
8.553551674,-69,62
9.053244591,-59,82
9.553536892,-57,86
10.053434372,-62,76
10.553401470,-67,66
11.053375721,-65,70
11.553572178,-59,82
12.053216457,-53,94
12.553488731,-60,80
13.053384304,-55,90
13.553405285,-51,98
14.053237438,-59,82
14.553534508,-59,82
15.053274631,-57,86
15.553515434,-57,86
16.053411484,-57,86
16.553418636,-57,86
17.053362846,-55,90
17.553570747,-59,82
18.053188324,-55,90
18.553501129,-53,94
19.053392410,-51,98
19.553368568,-59,82
20.053348064,-57,86
20.553526878,-55,90
21.053236961,-69,62
21.553485870,-55,90
22.053249359,-65,70
22.553343773,-62,76
23.053333282,-69,62
23.553342819,-67,66
24.053184986,-62,76
24.553472996,-53,94
25.053197384,-49,100
25.553444385,-49,100
26.053318500,-49,100
26.553323269,-51,98
27.053321361,-51,98
27.553458214,-62,76
28.053155899,-64,72
28.553413391,-55,90
29.053339481,-55,90
29.553373337,-59,82
30.053287983,-53,94
30.553443432,-53,94
31.053132534,-61,78
31.553373337,-57,86
32.053324699,-57,86
32.553337097,-53,94
33.053145408,-55,90
33.553479671,-55,90
34.053134441,-53,94
34.553232670,-53,94
35.053274154,-55,90
35.553295612,-55,90
36.053269386,-60,80
36.553440094,-53,94
37.053115845,-51,98
37.553407192,-51,98
38.053274154,-49,100
38.553257465,-51,98
39.053254604,-53,94
39.553416729,-57,86
40.053143501,-51,98
40.553392410,-53,94
41.053182125,-51,98
41.553242683,-49,100
42.053240299,-64,72
42.553279400,-53,94
43.053064823,-55,90
43.553413868,-51,98
44.053135395,-60,80
44.553371429,-65,70
45.053225517,-60,80
45.553231716,-59,82
46.053264618,-53,94
46.553399086,-59,82
47.053065300,-57,86
47.553341865,-62,76
48.053245544,-71,58
48.553198337,-67,66
49.053177356,-55,90
49.553384781,-55,90
50.053082466,-55,90
50.553343773,-55,90
51.053195476,-57,86
51.553183555,-59,82
52.053163051,-73,54
52.553379536,-55,90
53.053025245,-49,100
53.553185940,-62,76
54.053215980,-55,90
54.553188801,-59,82
55.053175926,-63,74
55.553338528,-60,80
56.053040027,-60,80
56.553313732,-62,76
57.053175926,-55,90
57.553171635,-59,82
58.053196907,-65,70
58.553340435,-69,62
59.052999496,-69,62
59.553298950,-67,66
60.053141117,-67,66
60.553142071,-67,66
61.053183079,-67,66
61.553237915,-69,62
62.052964210,-57,86
62.553320885,-65,70
63.053005218,-55,90
63.553323269,-71,58
64.053166866,-65,70
64.553191662,-60,80
65.052996635,-57,86
65.553304672,-69,62
66.052954197,-71,58
66.553291798,-62,76
67.053153038,-55,90
67.553157806,-51,98
68.053064823,-47,100
68.553290844,-43,100
69.052958965,-53,94
69.553190708,-62,76
70.053138256,-63,74
70.553144455,-59,82
71.053103924,-59,82
71.553239822,-59,82
72.052942276,-57,86
72.553179741,-57,86
73.053123474,-55,90
73.553108215,-59,82
74.052967548,-61,78
74.553281784,-60,80
75.052908897,-55,90
75.553136825,-59,82
76.053076744,-59,82
76.553081512,-63,74
77.052974224,-60,80
77.553240776,-59,82
78.052888870,-47,100
78.553101063,-57,86
79.053078651,-62,76
79.553070545,-58,84
80.052937507,-61,78
80.553188324,-57,86
81.052917957,-62,76
81.553065777,-61,78
82.052989006,-67,66
82.553047180,-64,72
83.052901268,-62,76
83.553042412,-59,82
84.052917957,-59,82
84.553028583,-64,72
85.052894115,-60,80
85.553162575,-64,72
86.052862644,-61,78
86.553061485,-62,76
87.053040027,-67,66
87.552991867,-62,76
88.052866936,-67,66
88.553139210,-62,76
89.052825928,-67,66
89.553066730,-69,62
90.052990436,-67,66
90.552991390,-63,74
91.052835464,-69,62
91.553099155,-67,66
92.053030491,-67,66
92.553020000,-73,54
93.052861213,-67,66
93.552956581,-59,82
94.052880764,-65,70
94.553128719,-62,76
95.053022384,-62,76
95.553041935,-69,62
96.052975654,-75,50
96.553189278,-63,74
97.052855968,-73,54
97.553113460,-62,76
98.052985668,-62,76
98.552982807,-67,66
99.052961349,-62,76
99.553117275,-64,72
100.052823066,-62,76
100.553134918,-62,76
101.052831650,-64,72
101.553146362,-65,70
102.052946567,-75,50
102.552958965,-69,62
103.052787781,-71,58
103.552960873,-65,70
104.052773475,-67,66
104.553088665,-73,54
105.052931785,-62,76
105.552954674,-67,66
106.052906513,-67,66
106.553070545,-60,80
107.052746296,-65,70
107.553069591,-64,72
108.052916527,-64,72
108.552921295,-67,66
109.052865028,-64,72
