Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.150769234,62.79297,108.28125,3.84125,261.875,0
1.029729843,62.77734,108.375,3.84125,275.3125,0
2.084767818,62.76563,108.1875,3.839375,265.9375,0
3.139365673,62.75391,108,3.83875,255.625,0
4.018464565,62.75391,108.1875,3.840625,270.625,0
5.072942257,62.74219,108,3.84125,250.625,0
6.127861023,62.73047,108.1875,3.83875,254.6875,0
7.006859779,62.71875,108.28125,3.841875,257.1875,0
8.061659336,62.70703,108.1875,3.841875,264.6875,0
9.116374016,62.69531,108.1875,3.839375,247.8125,0
9.995446205,62.69531,108.375,3.840625,261.25,0
11.050178051,62.67969,108.1875,3.838125,258.4375,0
12.104919434,62.66797,107.90625,3.839375,256.5625,0
13.159694672,62.65625,107.90625,3.84125,257.8125,0
14.038735390,62.65625,108,3.83875,256.875,0
15.093518257,62.64453,107.90625,3.840625,255.625,0
16.148386002,62.63281,108.1875,3.839375,250.625,0
17.027484894,62.62109,108,3.839375,255.625,0
18.082217693,62.60938,108,3.84,244.0625,0
19.137332916,62.60938,108.1875,3.84125,248.125,0
20.016153336,62.59766,108.09375,3.8375,259.6875,0
21.071338177,62.58203,108.1875,3.839375,243.4375,0
22.125506878,62.57031,108.46875,3.839375,247.8125,0
23.004700661,62.57031,108.09375,3.84125,263.4375,0
24.059320450,62.55859,108.09375,3.840625,254.6875,0
25.114028454,62.54688,108.09375,3.840625,265,0
25.993006229,62.53516,108.28125,3.83875,248.125,0
27.047932148,62.52344,108.28125,3.8375,256.5625,0
28.102789879,62.52344,108.28125,3.83875,244.375,0
29.157573700,62.51172,107.8125,3.84,271.5625,0
30.036468029,62.5,107.90625,3.83875,244.6875,0
31.091492176,62.48438,108.09375,3.838125,250,0
32.146415234,62.47266,107.8125,3.838125,263.4375,0
33.025294304,62.47266,108,3.840625,254.0625,0
34.079882145,62.46094,108,3.83875,265.9375,0
35.134578705,62.44922,108,3.84,272.8125,0
36.013552666,62.4375,107.8125,3.839375,259.375,0
37.068509102,62.4375,108,3.839375,252.1875,0
38.123282909,62.42578,108.09375,3.84,254.0625,0
39.002274513,62.41406,107.90625,3.836875,270.9375,0
40.057451248,62.40234,108.09375,3.83875,247.5,0
41.112493992,62.38672,108.1875,3.836875,251.25,0
41.991310596,62.38672,108.28125,3.83875,250.9375,0
43.045529366,62.375,108.1875,3.8375,252.1875,0
44.100349426,62.36328,108,3.8375,261.5625,0
45.155228615,62.35156,107.90625,3.8375,256.875,0
46.034129620,62.35156,108,3.8375,252.5,0
47.089018345,62.33984,107.8125,3.83875,251.875,0
48.143848896,62.32813,107.625,3.83875,266.875,0
49.022825718,62.31641,107.625,3.8375,252.1875,0
50.077637672,62.30469,107.90625,3.8375,264.6875,0
51.132465363,62.30469,107.90625,3.8375,265.3125,0
52.011424541,62.28906,107.34375,3.836875,259.0625,0
53.066203117,62.27734,107.34375,3.83,257.1875,0
54.120859146,62.26563,107.625,3.83625,256.5625,0
54.999891281,62.25391,107.25,3.836875,280.625,0
56.054762363,62.25391,107.4375,3.838125,257.5,0
57.109572411,62.24219,107.4375,3.836875,261.25,0
