Time (s),Humidity (%)
0.158232689,17.26855
1.157527447,17.02148
2.156821728,17.25586
3.158620834,17.73633
4.157915115,17.63672
5.157208443,17.8584
6.156502247,17.06934
7.158299923,17.27832
8.157592773,17.7959
9.156885624,18.3877
10.158683300,19.89063
11.157976151,19.96387
12.157268524,20.17285
13.156560421,20.62891
14.158357620,20.8623
15.157649517,21.88477
16.156941891,22.08203
17.158739090,22.75879
18.158030510,20.72656
19.157322884,20.59082
20.156614304,20.2832
21.158411026,20.34473
22.157702923,20.95996
23.156995297,20.62793
24.156286716,20.97266
25.158082962,21.42871
26.157375336,20.98535
27.156667233,20.03711
28.158463478,20.51758
29.157755852,19.85254
30.157048225,19.65527
31.156340599,19.7041
32.158136845,18.92871
33.157428741,19.7666
34.156720638,18.80469
35.158517361,20.83789
36.157808781,21.31836
37.157101154,21.79883
38.156393051,21.41699
39.158189297,22.26563
40.157480717,21.93359
41.156772137,22.13086
42.158568382,22.46191
43.157860279,21.94531
44.157151699,21.19434
45.156442642,19.80273
46.158238888,19.69141
47.157530308,19.88867
48.156822205,19.54395
49.156113625,21.52637
50.157908917,21.00977
51.157200813,21.12109
52.156493187,22.15527
53.158289433,22.11816
54.157580853,22.52441
55.156873226,21.08496
56.156165123,21.13379
57.157962322,20.37012
58.157254696,19.50781
59.156546593,20.00098
60.158343792,20.01367
61.157636642,20.08789
62.156929016,19.06543
63.156221867,18.75781
64.158018589,19.2998
65.157310963,19.18848
66.156603813,19.66895
67.158400536,19.44727
68.157692909,19.2998
69.156985760,20.08789
70.156278133,20.1123
71.158074856,21.44238
72.157367229,20.75293
73.156659603,21.83594
74.155951977,21.30664
75.157748222,20.9248
76.157040119,21.37988
77.156332493,21.10938
79.157421112,22.75879
80.156713963,22.10742
81.156006336,23.47363
82.157803059,23.10449
83.157095432,23.15332
84.156388283,23.20313
85.158185005,22.98145
86.157477379,22.39063
87.156770229,22.5752
88.156062603,22.16895
89.157860279,22.96973
90.157153130,21.87402
91.156445980,21.18457
92.158243656,22.15723
93.157536507,20.9873
94.156829357,20.51953
95.156121731,19.75586
96.157919407,20.67969
97.157211781,20.14941
98.156504631,21.67676
99.155796528,22.26758
100.157593727,23.05566
101.156886101,22.96973
102.156177998,22.74805
103.157975197,23.86719
104.157266617,23.49805
105.156558991,23.89258
106.155850410,23.78125
107.157646656,22.13086
108.156938076,21.82324
109.156229973,20.71484
110.158025265,20.35742
111.157317162,21.42871
112.156608582,20.2832
113.155899525,16.05566
114.157695293,16.84375
115.156986237,15.94336
116.156276226,15.82031
117.158071041,15.52441
118.157361984,14.70996
119.156652451,16.60938
120.155943394,16.56055
121.157738209,16.97949
122.157029152,17.34961
123.156320095,17.04102
124.158114910,19.00098
125.157405853,19.4209
126.156697273,19.28516
127.155988216,18.92773
128.157783985,20.30762
129.157075405,19.64258
130.156367302,18.65723
131.155658245,19.4209
132.157454491,19.34668
133.156745911,19.81543
134.156037331,19.90137
135.157833099,20.18555
136.157124519,20.81348
137.156415463,22.62305
138.155707359,22.37695
139.157502651,22.08105
140.156793594,21.72363
141.156084538,22.49902
142.157879353,22.44922
143.157170296,22.62109
144.156460762,22.68359
145.155751705,22.46191
146.157546520,21.0332
147.156837463,21.5752
148.156127453,21.83301
149.157923222,21.5752
150.157214165,21.42773
151.156505108,21.51367
152.155795097,21.52637
153.157590866,21.88281
154.156881809,21.08301
155.156172752,21.00879
156.157968521,20.44238
157.157258987,21.30469
158.156550884,19.77832
159.155841827,19.33398
160.157637119,19.69141
161.156929016,21.30566
162.156220436,21.62598
163.155512810,20.97363
