Time (s),Power (dBm),Percentage (%)
0.417149544,-57,86
0.916934490,-57,86
1.417273045,-57,86
1.916923523,-57,86
2.417147637,-57,86
2.917123795,-57,86
3.417179585,-59,82
3.917213440,-57,86
4.417232514,-59,82
4.916983604,-57,86
5.417324066,-57,86
5.916909218,-59,82
6.417179585,-55,90
6.917139530,-53,94
7.417061806,-51,98
7.916842461,-53,94
8.417138100,-59,82
8.916864395,-62,76
9.417223930,-60,80
9.916831493,-51,98
10.417130470,-62,76
10.917039871,-59,82
11.416953564,-55,90
11.916980267,-61,78
12.417082310,-61,78
12.916733265,-59,82
13.417090416,-57,86
13.916744709,-57,86
14.417030811,-59,82
14.917190075,-60,80
15.417177677,-57,86
15.917163849,-57,86
16.417232990,-59,82
16.916919708,-57,86
17.417309761,-57,86
17.916922092,-59,82
18.417210579,-59,82
18.917124748,-59,82
19.417056561,-59,82
19.917100430,-58,84
20.417129040,-57,86
20.916882038,-65,70
21.417209625,-62,76
21.916824341,-57,86
22.417267799,-59,82
22.917212963,-62,76
23.417169571,-55,90
23.917137146,-58,84
24.417221069,-59,82
24.916911602,-59,82
25.417237282,-60,80
25.916913509,-55,90
26.417169571,-55,90
26.917041779,-51,98
27.417094231,-49,100
27.917139530,-55,90
28.417214394,-57,86
28.916962147,-53,94
29.417251587,-69,62
29.916886330,-60,80
30.417171478,-51,98
30.917100906,-55,90
31.417065144,-57,86
31.917039871,-55,90
32.417113304,-55,90
32.916865826,-55,90
33.417185783,-55,90
33.916786671,-65,70
34.417097092,-61,78
34.917001247,-57,86
35.416938305,-59,82
35.916841507,-55,90
36.417056561,-57,86
36.916706562,-59,82
37.416940212,-59,82
37.916708946,-59,82
38.416968823,-59,82
38.916895390,-59,82
39.416982651,-59,82
39.916955471,-55,90
40.416995525,-55,90
40.916722298,-55,90
41.417067051,-57,86
41.916712284,-59,82
42.416981220,-55,90
42.916915894,-57,86
43.416882038,-49,100
43.916855812,-47,100
44.416933060,-64,72
44.916679859,-65,70
45.417000771,-59,82
45.916605949,-59,82
46.416880131,-53,94
46.916904926,-55,90
47.416829109,-53,94
47.916656017,-55,90
48.416919708,-53,94
48.916609764,-62,76
49.416759491,-65,70
49.916611671,-55,90
50.416869164,-53,94
50.916560650,-65,70
51.416767597,-64,72
51.916814327,-65,70
52.416755200,-55,90
52.916576862,-51,98
53.416923523,-51,98
53.916564465,-51,98
54.417010784,-53,94
54.916898727,-51,98
55.416895866,-53,94
55.916872501,-53,94
56.416946888,-53,94
56.916635513,-55,90
57.417017937,-57,86
57.916619301,-57,86
58.416892529,-57,86
58.916833401,-57,86
59.416794300,-57,86
59.916871548,-55,90
60.416907311,-55,90
60.916635990,-57,86
61.417019367,-53,94
61.916636944,-53,94
62.417059422,-51,98
62.917000294,-53,94
63.416960240,-62,76
63.917008400,-61,78
64.417074680,-65,70
64.916767597,-45,100
65.417118549,-53,94
65.916769028,-55,90
66.417043686,-49,100
66.916934013,-53,94
67.416925430,-47,100
67.916907787,-51,98
68.417019367,-77,46
68.916666508,-77,46
69.417017460,-57,86
69.916671276,-55,90
70.416922569,-60,80
70.916988373,-61,78
71.416915894,-43,100
71.916963100,-51,98
72.417034626,-47,100
72.916745663,-57,86
73.417069435,-57,86
73.916687489,-59,82
74.416973114,-55,90
74.916853428,-61,78
75.416842938,-53,94
75.916777134,-57,86
76.416892052,-57,86
76.916585922,-57,86
77.416872025,-57,86
77.916587830,-57,86
78.416893959,-55,90
78.916680813,-53,94
79.416740418,-55,90
79.916728497,-55,90
80.416793347,-53,94
80.916485786,-53,94
81.416835785,-65,70
81.916489601,-49,100
82.416740894,-49,100
82.916689396,-57,86
83.416766167,-51,98
83.916754246,-53,94
84.416813850,-57,86
84.916570187,-47,100
85.416896343,-55,90
85.916494369,-57,86
86.416798115,-67,66
86.916762829,-55,90
87.416686535,-61,78
