Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.414393425,43.836,32.692
1.414991856,43.854,32.69
2.415590286,43.818,32.688
3.413822174,43.822,32.686
4.414419651,43.794,32.682
5.415017605,43.822,32.682
6.415615559,43.79,32.68
7.413729668,43.75,32.68
8.414326668,43.762,32.678
9.414924145,43.76,32.676
10.415520191,43.782,32.676
11.413634300,43.752,32.674
12.414230347,43.734,32.674
13.414826870,43.726,32.672
14.415432453,43.756,32.672
15.413821697,43.772,32.672
16.414418221,43.764,32.672
17.415014744,43.748,32.67
18.415610790,43.758,32.672
19.413723946,43.758,32.67
20.414320469,43.742,32.67
21.414916992,43.758,32.67
22.415699959,43.734,32.67
23.413813114,43.752,32.67
24.414409638,43.74,32.668
25.415006161,43.778,32.668
26.415601730,43.732,32.668
27.413715363,43.74,32.668
28.414399624,43.734,32.668
29.414996147,43.81,32.668
30.415592194,43.772,32.668
31.413705826,43.786,32.668
32.414302349,43.748,32.668
33.414898396,43.738,32.668
34.415494919,43.75,32.668
35.413608074,43.77,32.668
36.414204598,43.77,32.668
37.414801121,43.786,32.666
38.415397167,43.782,32.666
39.413624287,43.774,32.664
40.414220810,43.758,32.664
41.414816380,43.746,32.664
42.415412426,43.706,32.662
43.413524628,43.74,32.662
44.414120674,43.736,32.662
45.414716244,43.73,32.662
46.415311337,43.676,32.66
47.413512230,43.732,32.662
48.414108276,43.732,32.662
49.414703846,43.76,32.662
50.415298939,43.71,32.662
51.413412094,43.702,32.662
52.414075375,43.734,32.662
53.414670467,43.668,32.662
54.415425301,43.68,32.662
55.413538456,43.704,32.662
56.414134026,43.718,32.662
57.414729118,43.71,32.662
58.415325165,43.686,32.662
59.413437367,43.734,32.662
60.414095879,43.724,32.662
61.414729595,43.69,32.66
62.415490151,43.754,32.662
63.413602352,43.7,32.662
64.414266110,43.698,32.662
65.414861202,43.722,32.662
66.415457249,43.734,32.662
67.413569450,43.692,32.662
68.414164543,43.752,32.662
69.414760113,43.75,32.662
70.415356159,43.706,32.662
71.413585186,43.684,32.662
72.414180279,43.716,32.662
73.414775848,43.732,32.664
74.415371895,43.696,32.664
75.413484573,43.704,32.664
76.414080620,43.75,32.664
77.414676190,43.742,32.664
78.415272236,43.752,32.664
79.413384914,43.774,32.664
80.413980007,43.724,32.664
81.414576054,43.756,32.664
82.415171623,43.734,32.662
83.413409233,43.698,32.662
84.414005280,43.718,32.662
85.414600372,43.736,32.662
86.415195465,43.742,32.662
87.413355827,43.752,32.662
