Time (s),Humidity (%)
0.644329071,18.37402
1.643439293,17.875
2.645054340,18.75293
3.644165039,16.86426
4.643276691,18.68066
5.644953728,17.64551
6.644137382,18.18164
7.643249512,18.19434
8.644865513,17.10938
9.643978596,17.53613
10.643091679,18.25586
11.644709110,17.68359
12.643822670,17.80566
13.642936706,17.00195
14.644652367,18.00195
15.643767357,17.83105
16.642882347,18.63574
17.644569397,17.55176
18.643684387,17.23535
19.642843723,17.60156
20.644463539,18.40625
21.643580437,18.45508
22.642696381,19.02832
23.644317627,17.15234
24.643572807,19.06641
25.642691135,16.4209
26.644343376,16.37207
27.643461704,16.15234
28.642580032,16.7998
29.644202709,17.43457
30.643321991,16.49609
31.642441273,17.63086
32.644064903,18.22852
33.643294811,16.79004
34.644918919,17.24121
35.644039631,16.43652
36.643159866,17.32715
37.644785404,16.32715
38.643906593,17.82813
39.643194675,17.95117
40.644821167,16.91406
41.643955707,16.30371
42.643078327,16.52441
43.644705295,15.79199
44.643827915,16.56152
45.642951012,15.81738
46.644577980,17.42871
47.643867969,16.75684
48.642991543,15.20703
49.644619465,16.52637
50.643743515,16.95313
51.642867565,15.86719
52.644496441,16.7832
53.643634796,16.34375
54.642759800,15.52637
55.644418716,15.02539
56.643611431,14.95313
57.642737389,16.22266
58.644408226,15.94238
59.643533707,15.97949
60.642660141,16.00391
61.644289493,15.95508
62.643415928,15.19824
63.642542839,15.6875
64.644176483,15.04004
65.643303394,17.22559
66.642499924,16.51758
67.644131184,15.88281
68.643258572,15.61426
69.642386436,15.30957
70.644143581,15.91992
71.643270969,14.47949
72.642423630,15.50488
74.643276691,15.99414
75.642405033,15.06641
76.644037247,15.54297
77.643165111,16.17773
78.642292976,16.44629
79.643926144,15.72559
80.643054485,16.76367
81.642182350,16.54395
82.644004345,16.39746
83.643133163,16.1543
84.642261982,16.26367
85.643895626,16.60645
