Time (s),Power (dBm),Percentage (%)
0.275507450,-57,86
0.775319099,-57,86
1.275545120,-57,86
1.775321007,-59,82
2.275474548,-57,86
2.775333404,-53,94
3.275473595,-51,98
3.775335312,-45,100
4.275668621,-59,82
4.775312900,-59,82
5.275601864,-51,98
5.775474548,-51,98
6.275525570,-55,90
6.775268078,-51,98
7.275581837,-53,94
7.775278091,-53,94
8.275577545,-49,100
8.775428772,-60,80
9.275410175,-49,100
9.775461197,-57,86
10.275569916,-53,94
10.775457382,-59,82
11.275616169,-53,94
11.775466442,-57,86
12.275427818,-63,74
12.775377750,-55,90
13.275449753,-51,98
13.775272369,-55,90
14.275452614,-60,80
14.775290966,-59,82
15.275423050,-57,86
15.775332451,-47,100
16.275504589,-43,100
16.775276661,-45,100
17.275471211,-45,100
17.775304317,-45,100
18.275552750,-49,100
18.775422096,-43,100
19.275595665,-41,100
19.775324345,-49,100
20.275532246,-53,94
20.775386810,-57,86
21.275564194,-60,80
21.775417328,-60,80
22.275526524,-55,90
