Time (s),Humidity (%)
0.272612572,11.40137
1.272424221,10.48438
2.272235870,10.08789
3.272047520,11.19141
4.271859169,10.50977
5.274146557,11.84766
6.273958206,9.977539
7.273770332,11.36523
8.273582935,9.258789
9.273395062,9.419922
10.273207188,10.88184
11.273019791,11.37793
12.272832871,10.90723
13.272644997,9.754883
14.272458077,10.25
15.272270203,10.02734
16.272083283,10.02734
17.271896362,11.81152
18.271708489,10.98145
19.273996353,11.7373
20.273809433,10.77148
21.273622513,10.41211
22.273435593,11.42773
